id,trial,headFront_x,headFront_y,headFront_z,neck_x,neck_y,neck_z,lowerBack_x,lowerBack_y,lowerBack_z,leftWrist_x,leftWrist_y,leftWrist_z,leftShoulder_x,leftShoulder_y,leftShoulder_z,leftElbow_x,leftElbow_y,leftElbow_z,s_1,s_2,s_3,s_4
49801,22,-220.1594238,-257.2261353,2105.804443,-135.9251099,-143.206665,1836.434204,-345.3715515,-146.3674927,2320.272217,-221.5283203,-260.0917358,2099.495117,-262.9413452,-287.1474609,1860.039795,-218.9442749,-257.5447998,2111.327637,0,0,0,1
49802,22,-242.4403687,-241.367981,2099.266357,-142.9315796,-134.7432861,1825.991577,-379.1208191,-85.82824707,2282.474121,-246.3624878,-244.0268555,2090.860107,-279.4542542,-260.2128906,1840.101563,-244.3193359,-242.6775513,2103.485352,0,0,0,1
49803,22,-245.1976929,-246.4677124,2095.521729,-150.784668,-137.4068604,1823.611206,-376.3369751,-84.66345215,2282.687256,-248.8951416,-248.8361816,2087.503662,-279.1572266,-260.2754517,1837.285889,-247.4577026,-247.1854858,2100.328125,0,0,0,1
49804,22,-223.8210449,-259.8641357,2097.594238,-144.6859131,-146.4403687,1817.52002,-376.017395,-84.3168335,2237.283203,-227.6434937,-261.628418,2089.483887,-266.6261597,-274.3361206,1837.551147,-222.406189,-260.237854,2103.786865,0,0,0,1
49805,22,-224.6393433,-265.1791382,2083.682617,-145.977417,-153.7541504,1822.079834,-356.1384888,-86.05914307,2262.027832,-226.916687,-267.7431641,2076.904297,-263.2965698,-283.3688965,1843.536987,-223.0396729,-265.888916,2090.046875,0,0,0,1
49806,22,-224.1534424,-260.0596924,2055.17627,-151.6878662,-156.9453735,1811.94165,-338.6936951,-60.26409912,2285.302979,-225.7244873,-262.1566162,2049.922607,-267.8560486,-275.4966431,1844.665405,-223.6437988,-260.180481,2059.885254,0,0,0,1
49807,22,-234.8238525,-270.3275146,2046.736084,-156.9192505,-171.5563354,1809.232178,-353.1547241,-79.73944092,2255.593018,-236.7028198,-272.6790771,2042.49707,-267.9599304,-283.9364014,1847.433594,-235.1456909,-270.526001,2051.865967,0,0,0,1
49808,22,-229.7108765,-283.5467529,2046.679199,-152.6293335,-180.8300171,1811.130493,-364.9408264,-106.4477539,2234.08374,-231.5961914,-286.5474854,2040.824463,-260.6869507,-300.0285645,1846.394287,-230.567749,-283.7750854,2051.260742,0,0,0,1
49809,22,-231.5794067,-283.1722412,2050.666504,-150.5576782,-180.1235352,1810.87793,-358.3631592,-96.04229736,2247.740479,-232.8962402,-284.9411621,2045.975708,-267.0205688,-292.0158081,1847.552368,-232.6112061,-282.4431152,2057.143066,0,0,0,1
49810,22,-212.7984619,-287.4484863,2044.814575,-138.8040771,-183.9709473,1817.384277,-369.8999329,-96.28961182,2204.864746,-214.932373,-289.5883789,2038.422607,-265.6407471,-291.7863159,1844.210938,-212.6890869,-287.0365601,2049.665771,0,0,0,1
49811,22,-210.2788696,-306.9412842,2087.446533,-143.2825317,-194.5180664,1811.871338,-382.9114075,-90.79052734,2223.062744,-213.5491333,-308.3601685,2081.407227,-266.1331787,-302.2041626,1842.57605,-212.4887085,-306.2435303,2090.622559,0,0,0,1
49812,22,-223.9330444,-305.2424927,2088.62915,-136.3047485,-201.8112183,1816.903809,-374.5968933,-135.78302,2257.19043,-226.324646,-307.4743042,2083.94165,-269.9611816,-303.1575928,1849.994629,-227.0145264,-306.2557373,2093.634033,0,0,0,1
49813,22,-217.8656006,-311.9484863,2073.230225,-127.6312256,-218.9762573,1816.100586,-379.2431335,-159.6088257,2259.604736,-219.9144897,-313.7963257,2068.14917,-262.1585693,-321.5623779,1853.873047,-219.7972412,-312.5447998,2078.273926,0,0,0,1
49814,22,-223.5457764,-306.4746094,2056.274414,-145.9552002,-222.5387573,1815.64917,-365.0003662,-161.666748,2241.137207,-224.2244873,-308.8977051,2052.648193,-266.9352112,-308.9244995,1853.608154,-224.3505859,-307.4874268,2061.720215,0,0,0,1
49815,22,-215.333313,-300.4483643,2071.925781,-127.1987305,-250.414978,1825.05188,-347.4708557,-204.9649048,2228.342041,-216.7871094,-302.1900024,2069.52832,-263.0224304,-322.1917725,1859.141113,-216.350769,-300.8305664,2078.0979,0,0,0,1
49816,22,-212.9594116,-304.2371826,2057.846191,-129.6947632,-256.0699463,1827.486084,-365.6933899,-153.9606323,2223.775635,-214.8321533,-305.4351807,2053.787842,-262.8638,-326.0762939,1869.81958,-212.8308105,-303.7073364,2062.91748,0,0,0,1
49817,22,-228.0496826,-306.2668457,2047.692505,-110.4715576,-294.2381592,1836.05188,-366.3965149,-197.0404053,2262.000488,-229.8770752,-307.5757446,2044.186523,-273.9529724,-347.1759644,1883.327026,-228.3027954,-306.8304443,2052.544678,0,0,0,1
49818,22,-204.7452393,-330.0326538,2042.463867,-110.2759399,-305.0150146,1841.968994,-338.8820801,-115.0680542,2175.726563,-205.3339233,-330.7519531,2037.468018,-250.6843872,-366.1557312,1876.513794,-202.9996948,-329.7974854,2046.084229,0,0,0,1
49819,22,-186.4786377,-358.8494873,2028.646729,-118.1202393,-306.0432739,1835.10498,-336.4477844,-88.68548584,2155.166992,-188.2758179,-362.0506592,2024.089722,-250.2723694,-410.2100525,1884.113281,-185.482605,-357.9440308,2032.16333,0,0,0,1
49820,22,-194.9140015,-363.9170532,2019.077148,-109.8701172,-322.2606812,1838.998657,-342.1296387,-100.5827637,2141.063232,-195.6096191,-367.2246094,2015.632813,-253.3191528,-395.3778687,1891.552979,-195.8505859,-363.1920166,2022.107178,0,0,0,1
49821,22,-189.697998,-359.5626221,2015.324463,-87.64434814,-345.831665,1844.385132,-302.4025574,-165.102478,2152.894775,-192.1873169,-363.7249756,2011.267334,-245.517334,-412.4410706,1897.816406,-190.328186,-360.6567383,2019.615479,0,0,0,1
49822,22,-187.4805298,-361.2074585,2009.187744,-87.27606201,-356.6213379,1843.746704,-270.1407776,-222.130188,2147.265381,-189.7402344,-365.706604,2006.627686,-245.6269226,-435.5738831,1898.800049,-187.1658936,-361.0862427,2014.90918,0,0,0,1
49823,22,-195.4782104,-364.7890625,2016.93689,-83.24346924,-368.321167,1843.132813,-306.6026611,-137.6090088,2120.704102,-197.1843262,-369.4866333,2013.476196,-234.5196533,-448.3640137,1900.049805,-195.4187622,-364.1886597,2022.41748,0,0,0,1
49824,22,-194.9630127,-351.4558716,2006.435791,-80.74853516,-382.5840149,1841.132202,-324.707489,-112.0795288,2127.070068,-196.4216919,-357.8652344,2003.026733,-231.5560303,-466.9865112,1899.883545,-194.3546143,-353.0354614,2010.513916,0,0,0,1
49825,22,-206.1432495,-343.8549805,1997.387695,-78.984375,-387.0549316,1840.439941,-331.5709839,-115.6538696,2117.056885,-208.6660767,-350.6018066,1993.672729,-237.8120117,-467.6876526,1897.411987,-204.5450439,-345.3516846,2001.482056,0,0,0,1
49826,22,-219.4063721,-334.4168701,1987.810547,-77.40661621,-400.7547302,1840.961426,-328.3396912,-134.3094482,2115.548828,-219.3223267,-341.4552002,1985.073486,-219.6168213,-484.9168091,1904.768188,-217.9208984,-335.7470093,1992.651733,0,0,0,1
49827,22,-217.2399902,-337.7145386,1983.377319,-73.9588623,-404.1779175,1839.504395,-324.4352417,-154.6696167,2103.147705,-217.2102661,-345.305603,1981.419434,-208.6357422,-496.1111755,1899.503174,-216.2411499,-339.5075073,1987.451294,0,0,0,1
49828,22,-221.2107544,-354.0932617,1978.24646,-71.85186768,-412.5989685,1834.465332,-351.8080139,-171.4724731,2112.630859,-220.6647949,-360.9041138,1975.841797,-213.867981,-493.6543884,1906.365479,-219.2791138,-355.9381714,1981.856934,0,0,0,1
49829,22,-216.9893799,-371.3855591,1983.728882,-74.56518555,-419.4493103,1835.318359,-366.1087341,-227.024231,2112.588623,-216.005188,-377.7904663,1981.212036,-198.5769653,-511.4564209,1909.370605,-215.6497803,-373.0880737,1987.027832,0,0,0,1
49830,22,-199.2458496,-375.4989624,1980.458252,-57.28100586,-434.3403015,1831.117798,-322.0436707,-188.4185791,2097.078613,-198.9151611,-382.5321045,1978.189697,-196.2271118,-527.8143311,1911.217529,-196.930481,-377.0594482,1985.351807,0,0,0,1
49831,22,-191.8861694,-387.8009644,1988.29834,-42.2902832,-454.08255,1834.701538,-328.3360291,-177.8668823,2080.022217,-192.3986816,-395.6687622,1985.718506,-188.343811,-545.3016357,1906.017334,-190.5910034,-388.2794189,1992.684326,0,0,0,1
49832,22,-179.3925781,-393.8825684,1979.844971,-36.20892334,-458.5360413,1827.780273,-340.732666,-192.1389771,2063.705078,-179.4029541,-401.7805786,1978.099243,-181.9414673,-562.8265381,1914.572266,-177.7437134,-393.6730957,1984.796875,0,0,0,1
49833,22,-196.0950317,-374.5093384,1967.527222,-33.61767578,-456.8443604,1822.316528,-334.9022827,-195.5588379,2066.320801,-196.7888184,-381.3309937,1965.998901,-184.9356079,-553.1416016,1913.843018,-193.8729858,-375.2172241,1971.271851,0,0,0,1
49834,22,-178.1499634,-390.0447998,1958.137939,-23.07318115,-467.6912842,1822.319458,-322.4075928,-210.3768311,2086.715332,-178.1726685,-397.5509033,1956.917847,-173.8658447,-571.454834,1910.011963,-174.5049438,-391.1411133,1963.231689,0,0,0,1
49835,22,-189.1040039,-406.1019897,1967.072144,-22.95324707,-475.9566956,1822.337158,-308.6853333,-212.1129761,2087.697021,-188.5067139,-413.901062,1964.67395,-169.6046753,-566.6113281,1897.453857,-186.1851196,-407.3728027,1971.284424,0,0,0,1
49836,22,-186.164917,-435.8779297,1973.685181,-22.4385376,-489.7966614,1825.450806,-342.1450195,-235.3233643,2056.998291,-186.0855103,-442.8741455,1971.67041,-154.7782593,-597.036438,1904.445801,-185.7422485,-435.3077393,1978.326416,0,0,0,1
49837,22,-177.2131348,-466.4005737,1980.980591,-18.04870605,-487.3828125,1825.619751,-296.0579529,-245.7928467,2073.503662,-176.5192871,-472.15802,1979.204346,-165.5697021,-597.3168945,1913.427734,-176.5905762,-465.4905396,1986.718262,0,0,0,1
49838,22,-172.0733643,-479.3780518,1992.83252,-8.725097656,-493.1618652,1823.37793,-336.4343567,-263.8215942,2050.922852,-171.1607056,-485.8880005,1990.860229,-137.8118286,-616.4385986,1889.606079,-173.4772949,-477.7804565,1998.666016,0,0,0,1
49839,22,-142.4418945,-502.8796387,2008.407837,2.853820801,-508.2698364,1823.496094,-265.0482788,-463.8824463,2029.862427,-140.3359375,-510.8893433,2007.835693,-114.5220947,-648.6469727,1905.143799,-141.7271118,-504.690918,2013.352417,0,0,0,1
49840,22,-138.7521973,-502.9492188,1991.258057,4.906311035,-519.2208252,1829.256348,-211.9168396,-501.6226807,2096.082275,-137.1229248,-512.1820068,1989.886597,-112.0661011,-662.6624756,1923.145752,-137.5490723,-505.0380249,1996.720215,0,0,0,1
49841,22,-125.310791,-510.7740479,1985.972656,11.72888184,-533.739563,1835.347778,-73.90722656,-619.8253784,2242.762695,-123.7301025,-520.0348511,1983.488525,-101.4567871,-665.8309326,1915.071045,-124.1132202,-513.0108032,1990.786133,0,0,0,1
49842,22,-123.4897461,-522.7659302,1986.80957,10.30065918,-540.6924438,1837.089966,-249.5763245,-364.9882813,2070.912109,-122.8699951,-530.789978,1984.870117,-97.61480713,-668.3393555,1917.483887,-123.3458252,-524.5294189,1991.131592,0,0,0,1
49843,22,-122.5733032,-519.9956055,1985.880493,16.23931885,-545.7733154,1838.824463,-235.6647949,-401.9779663,2081.086426,-121.6804199,-528.3834839,1983.637451,-95.16705322,-667.7717285,1917.973877,-122.333374,-521.7896729,1990.666504,0,0,0,1
49844,22,-119.4684448,-519.7283936,1990.485596,25.36273193,-541.9440918,1840.182861,-223.0653687,-445.6291504,2075.822998,-118.0369873,-528.2943726,1987.751953,-90.33807373,-666.3175049,1916.463257,-118.3911743,-521.6219482,1995.10083,0,0,0,1
49845,22,-112.3548584,-533.5306396,1991.373779,34.56115723,-543.3580933,1847.065796,-281.6684875,-346.7520752,2049.013672,-111.3436279,-541.3654785,1988.978027,-79.29589844,-677.7077026,1920.330811,-113.0299683,-533.899292,1995.181885,0,0,0,1
49846,22,-107.2443848,-542.6741943,1998.0979,42.32977295,-548.0692749,1849.637451,-306.2495117,-320.9332886,2023.598877,-106.081543,-550.2665405,1995.377197,-76.12322998,-686.0367432,1921.651001,-107.8453979,-542.9534912,2001.243408,0,0,0,1
49847,22,-99.40899658,-549.5487671,1999.856934,51.35620117,-555.4971313,1854.826416,-246.1460876,-387.6890869,2073.153564,-98.32965088,-557.8634033,1997.7771,-71.72906494,-698.6601563,1926.583984,-99.4118042,-550.2155151,2003.545166,0,0,0,1
49848,22,-94.21643066,-564.3141479,2002.863403,56.89959717,-557.0222168,1858.253052,-300.5798645,-317.7179565,2024.104004,-93.18200684,-572.9326172,2001.606079,-64.08300781,-714.4225464,1934.017578,-94.85479736,-564.7102661,2006.364746,0,0,0,1
49849,22,-86.1149292,-566.7698364,2002.386475,64.35375977,-563.352417,1859.64624,-296.3759155,-336.4771118,2032.7052,-84.47906494,-574.0618286,2000.988892,-52.73974609,-696.4932861,1927.480835,-86.08947754,-566.1087036,2006.076172,0,0,0,1
49850,22,-88.76678467,-552.0514526,1992.179199,66.99334717,-571.3273315,1861.976807,-323.6362915,-359.180542,2053.503662,-88.6987915,-560.2236328,1991.22168,-72.17999268,-704.8295898,1933.272217,-89.69897461,-552.743103,1994.799072,0,0,0,1
49851,22,-87.00793457,-553.0170288,1988.991943,66.71490479,-575.5899658,1860.112427,-314.8212585,-393.9748535,2063.836914,-86.42938232,-560.7832031,1987.865234,-70.37597656,-715.2265625,1929.393921,-87.67895508,-554.0825806,1992.084961,0,0,0,1
49852,22,-89.31335449,-547.7415161,1984.352539,70.0256958,-578.9260254,1861.793457,-327.0635681,-352.5040283,2035.513916,-88.61480713,-554.9569702,1982.738281,-63.64337158,-723.4810791,1930.731323,-89.8649292,-547.4264526,1986.93042,0,0,0,1
49853,22,-87.7711792,-548.3933105,1984.220703,78.66253662,-576.6420898,1862.98877,-320.6123962,-345.1110229,2036.530396,-87.23535156,-555.4240723,1982.88147,-63.59246826,-720.8942261,1934.513916,-88.62335205,-547.8266602,1986.826904,0,0,0,1
49854,22,-77.69592285,-548.8418579,1987.845215,83.37115479,-579.3956299,1862.272583,-332.1596069,-354.2544556,2034.583984,-76.29998779,-555.8809814,1986.645508,-60.72186279,-719.5042114,1933.059082,-78.13671875,-549.2528687,1989.489258,0,0,0,1
49855,22,-82.81280518,-556.1956787,1989.775513,88.37359619,-576.6046143,1863.416748,-320.9023132,-339.5744629,2034.215332,-81.91992188,-562.8016357,1988.632446,-63.03253174,-722.18396,1938.174194,-83.95153809,-556.0286865,1991.949829,0,0,0,1
49856,22,-75.43634033,-562.5139771,1993.328857,98.81695557,-572.8537598,1857.978516,-323.1059265,-333.1478882,2033.766602,-74.54901123,-569.100708,1991.98999,-61.97735596,-722.3876343,1938.018066,-77.46191406,-562.4993896,1995.383789,0,0,0,1
49857,22,-76.85076904,-561.862854,1991.283203,105.762146,-573.1943359,1856.703979,-324.4328003,-343.8068237,2038.430908,-75.93902588,-568.2982178,1989.667847,-59.53277588,-720.7870483,1935.752441,-78.71392822,-561.6384888,1993.132568,0,0,0,1
49858,22,-76.84503174,-561.9159546,1990.699219,118.5239258,-579.5775146,1862.160522,-322.1865845,-364.5947266,2047.115967,-76.4095459,-569.2952271,1988.734497,-56.63592529,-720.4998169,1939.224854,-79.17419434,-561.9450073,1992.46582,0,0,0,1
49859,22,-74.26068115,-562.3928833,1992.69165,127.59021,-588.1433105,1868.666748,-321.162262,-358.6583862,2044.392212,-73.79229736,-569.8980713,1990.613037,-56.00384521,-719.0452271,1940.902344,-76.99627686,-562.2696533,1993.985962,0,0,0,1
49860,22,-77.25378418,-563.2478027,1987.886719,135.6185303,-597.7556152,1882.616211,-319.9771118,-349.9063721,2031.503052,-76.99707031,-570.3545532,1985.581177,-53.09301758,-718.2668457,1933.294189,-79.49530029,-561.8412476,1989.993164,0,0,0,1
49861,22,-70.20672607,-558.5357056,1988.985962,141.1125488,-590.453186,1873.576416,-323.8800049,-346.8835449,2035.418701,-70.17602539,-565.8449707,1986.561157,-50.89660645,-711.8303223,1932.966309,-73.49755859,-557.9324341,1990.624512,0,0,0,1
49862,22,-72.02355957,-557.4179688,1986.332031,137.9375,-584.5054321,1870.210327,-307.1741638,-332.0328979,2022.224731,-71.44549561,-564.3203125,1983.542847,-49.86401367,-699.0296631,1925.935303,-74.94030762,-556.7993774,1988.212646,0,0,0,1
49863,22,-71.00939941,-557.2980957,1987.080933,133.8161621,-581.6973877,1868.655518,-317.883728,-327.8136597,2022.984741,-70.95953369,-563.6658936,1984.381226,-51.11279297,-694.6483154,1925.32019,-74.35235596,-556.2492676,1988.676758,0,0,0,1
49864,22,-74.63653564,-554.3449707,1988.975098,133.7973022,-578.1173096,1863.29541,-326.0839233,-344.3585815,2023.77124,-74.30249023,-560.6998291,1987.039917,-52.87609863,-696.0389404,1923.272827,-77.40899658,-553.6209106,1991.26123,0,0,0,1
49865,22,-71.98034668,-551.8917236,1991.200439,134.1503296,-578.4810181,1863.269287,-321.4957581,-348.5531616,2019.871582,-72.75500488,-557.1834717,1990.103027,-55.77813721,-675.9367065,1920.374756,-74.8737793,-549.4956665,1993.982544,0,0,0,1
49866,22,-71.99377441,-555.0579834,1980.759888,135.550415,-565.1740723,1853.003296,-305.2739868,-311.8676758,2009.846191,-72.69335938,-558.7955322,1979.860352,-60.58325195,-688.1820679,1912.233154,-73.39801025,-553.0090942,1984.941162,0,0,0,1
49867,22,-82.95574951,-554.9320068,1980.296387,116.0584717,-567.6987915,1855.158081,-269.9736633,-317.1412354,2032.775391,-81.46386719,-559.5367432,1979.013306,-54.96240234,-675.2208862,1908.674805,-81.559021,-553.9440308,1983.801514,0,0,0,1
49868,22,-77.987854,-561.2339478,1973.978516,131.9781494,-556.3430786,1847.232056,-289.8678589,-302.5986328,2018.181152,-76.69134521,-565.7999878,1972.181885,-50.34075928,-685.3615723,1908.063232,-77.39874268,-560.9771729,1976.534424,0,0,0,1
49869,22,-72.83557129,-561.6552734,1972.68457,126.1221924,-558.6883545,1847.609619,-302.5623474,-315.4036255,2010.165283,-72.52825928,-566.718689,1970.521362,-48.5838623,-690.8251953,1910.32959,-73.6072998,-561.6106567,1975.462402,0,0,0,1
49870,22,-71.30712891,-555.2858887,1957.559082,114.8835449,-570.8937378,1860.887695,-303.3750305,-304.7973633,2010.818237,-72.02362061,-558.3181152,1955.382813,-62.78875732,-668.9194946,1891.823242,-72.69189453,-553.4129639,1959.079346,0,0,0,1
49871,22,-76.12011719,-561.2519531,1956.63147,82.71887207,-584.3795776,1859.759766,-251.1685791,-377.87146,2072.324219,-76.34094238,-566.6707764,1954.631348,-77.26556396,-681.286499,1894.973999,-74.2666626,-560.3605347,1958.942871,0,0,0,1
49872,22,-81.22869873,-553.6275024,1953.618652,77.07421875,-578.9696655,1865.502686,-299.4147339,-311.4439087,2018.995239,-81.24041748,-557.479248,1952.48938,-67.84344482,-652.4368896,1898.232422,-80.70306396,-551.5560913,1956.578369,0,0,0,1
49873,22,-92.03961182,-522.5516968,1949.275635,82.75622559,-553.6903076,1848.662964,-312.3162842,-304.2123413,2014.186279,-93.14837646,-527.6831665,1947.881836,-92.12036133,-658.7790527,1891.104492,-91.26019287,-520.8574829,1952.907349,0,0,0,1
49874,22,-95.11975098,-513.9606934,1950.028442,69.79370117,-538.3651733,1832.979492,-324.677002,-288.4613037,2023.755859,-96.24328613,-518.9622803,1948.796387,-89.67877197,-654.9609375,1892.991821,-94.00006104,-513.2579346,1952.627686,0,0,0,1
49875,22,-89.8460083,-506.4274292,1947.913696,76.74316406,-525.6030273,1836.547119,-317.3408508,-275.7438354,2032.088379,-90.5168457,-511.9076538,1946.835205,-75.64099121,-658.8917236,1893.321045,-89.09057617,-506.2161865,1950.249512,0,0,0,1
49876,22,-102.6138306,-493.3864746,1950.502197,45.00683594,-553.3395996,1842.44165,-323.0376587,-292.7641602,2021.058472,-102.5131836,-497.5819092,1949.337646,-93.68621826,-648.473999,1891.081543,-100.7176514,-492.7337646,1952.366577,0,0,0,1
49877,22,-103.9234619,-481.550293,1947.588379,37.63531494,-545.6491699,1839.151367,-313.758606,-305.0889893,2037.125122,-104.020752,-486.8911743,1946.373779,-97.57525635,-639.1536865,1889.718262,-102.0916138,-481.7556763,1949.439087,0,0,0,1
49878,22,-98.33978271,-483.3233032,1964.421631,32.41271973,-528.2109985,1833.831421,-344.678772,-341.5090942,2043.090088,-99.42974854,-488.4523315,1963.000244,-112.7803955,-612.520874,1888.966064,-97.13537598,-482.8579712,1967.11792,0,0,0,1
49879,22,-126.0484619,-463.8441162,1975.979614,32.51690674,-522.6298218,1840.049072,-270.227356,-327.1279907,2113.032227,-125.6813965,-471.3170776,1974.310791,-115.2045898,-620.2304688,1898.488403,-124.428833,-466.2857056,1978.772339,0,0,0,1
49880,22,-200.1737671,-367.0475464,1930.839111,24.65234375,-485.2885132,1822.040283,-308.7173767,-234.0032349,2098.440674,-198.5014648,-375.7045898,1929.588013,-133.4897461,-591.4185791,1896.392212,-199.0623779,-369.0628052,1932.411743,0,0,0,1
49881,22,-206.5145874,-375.3552856,1937.073364,4.621276855,-484.9515991,1824.068237,-320.5710449,-220.5290527,2085.850342,-205.5427246,-383.6393433,1935.757202,-151.0521851,-581.4642944,1888.120117,-205.7229614,-376.882019,1939.26355,0,0,0,1
49882,22,-191.6445923,-402.123291,1964.676025,5.027770996,-487.447876,1834.375,-315.3885498,-214.0482788,2113.182617,-190.9011841,-409.5560303,1962.403809,-157.2458496,-572.458313,1902.050781,-190.2931519,-402.0747681,1967.937988,0,0,0,1
49883,22,-197.3633423,-381.1151123,1960.250244,8.430541992,-465.3903809,1828.913208,-282.9884033,-233.9206543,2127.093506,-196.6644287,-389.4223633,1957.962158,-165.9977417,-549.8522339,1892.270508,-195.3602905,-382.4978027,1964.667358,0,0,0,1
49884,22,-194.4388428,-346.3457031,1947.074951,-17.14825439,-477.2928162,1836.176025,-312.0344849,-214.2861938,2079.626953,-197.6594238,-354.6266479,1945.035522,-226.5345459,-489.599823,1877.109863,-192.6295776,-347.2466431,1951.949219,0,0,0,1
49885,22,-183.8250122,-346.9016724,1941.245117,0.441589355,-437.3379517,1820.575562,-325.8027039,-293.7788086,2028.292114,-187.1644897,-355.1802368,1938.853027,-228.2129517,-479.0299377,1870.611084,-183.6735229,-349.5365601,1944.697021,0,0,0,1
49886,22,-201.8322754,-331.40448,1940.930664,-28.94067383,-447.3334656,1830.033813,-325.0762024,-211.3903809,2110.388672,-204.2856445,-339.4207764,1936.675171,-244.1564331,-460.3671265,1864.625977,-200.0584106,-333.8952637,1944.391357,0,0,0,1
49887,22,-206.9794922,-330.2320557,1926.185913,-21.16986084,-416.3791504,1804.987427,-310.6555176,-150.7040405,2101.814697,-208.8378906,-336.0740967,1924.318115,-228.0220947,-480.6180115,1863.952393,-206.2255859,-331.3933716,1930.135986,0,0,0,1
49888,22,-213.9717407,-324.6878662,1919.324829,-43.69702148,-426.8752441,1812.984375,-317.4887085,-161.18573,2091.948975,-214.2651367,-331.1381226,1918.99585,-209.2757568,-513.5861816,1874.556396,-211.159668,-325.2271118,1922.663818,0,0,0,1
49889,22,-208.0043945,-337.0795288,1927.803589,-38.84222412,-426.288208,1817.789307,-326.8986816,-149.8196411,2089.575928,-209.6115723,-343.2995605,1926.817871,-216.1159058,-513.807373,1880.74585,-206.7566528,-338.3157349,1931.625977,0,0,0,1
49890,22,-213.7833862,-317.9138184,1927.653931,-39.48834229,-409.3119202,1813.018921,-320.5766907,-140.9782715,2086.157227,-215.6660156,-326.1070557,1926.723511,-219.458374,-510.8266907,1885.817627,-213.2860718,-318.8340454,1931.150146,0,0,0,1
49891,22,-171.6046143,-362.1925659,1995.657959,-68.81549072,-434.7798157,1819.65686,-366.7622986,-195.9492798,2267.677734,-175.2449951,-367.3837891,1993.050781,-242.0933228,-483.5239563,1879.213623,-171.7640991,-362.0128784,2001.237793,0,0,0,1
49892,22,-173.805542,-355.8894043,1990.385254,-78.12963867,-423.3351746,1815.134155,-374.4151611,-188.7200928,2261.720947,-178.1140137,-360.5614624,1988.293945,-252.2615051,-478.5638733,1880.447388,-174.3463135,-356.1236572,1996.039063,0,0,0,0
49893,22,-184.9368286,-342.1598511,1984.571655,-89.74365234,-412.950592,1812.84021,-368.4293823,-187.064209,2266.219971,-189.1064453,-347.3535156,1982.630615,-256.1612854,-474.0232239,1884.083984,-184.6175537,-342.0375366,1990.72876,0,0,0,0
49894,22,-176.4663696,-354.755188,1992.941162,-92.23022461,-410.3716125,1818.142578,-370.5363159,-184.5690918,2242.908203,-180.1749268,-357.6885986,1991.263428,-258.7651367,-472.4760437,1879.202393,-176.5252686,-355.6164551,1998.90918,0,0,0,0
49895,22,-168.9528198,-353.0073853,2003.659668,-97.85095215,-391.2382202,1810.446777,-366.1568298,-193.9778442,2295.455322,-173.9128418,-355.3635864,2000.362061,-264.5137634,-442.9167786,1870.885986,-169.0266113,-352.9855957,2008.395142,0,0,0,0
49896,22,-171.350708,-353.1130981,2010.155029,-101.7225952,-385.865387,1809.70874,-388.571167,-169.3079834,2265.126709,-176.7277832,-356.1304932,2007.226929,-263.0120544,-446.3031006,1873.693359,-171.6810303,-352.6246948,2015.34436,0,0,0,0
49897,22,-164.0656738,-356.9229736,2020.405518,-95.86383057,-380.3276978,1811.434692,-395.5428772,-162.0045776,2272.557617,-169.0032349,-359.7836304,2017.060791,-259.2991333,-444.3888855,1875.693481,-164.6410522,-355.7200928,2026.472412,0,0,0,0
49898,22,-164.9575806,-351.1685791,2011.793457,-99.49224854,-374.7902832,1809.029297,-386.6906128,-180.4472046,2229.024658,-168.7221069,-354.7590332,2007.513184,-258.574707,-445.27771,1875.731812,-163.5325317,-350.4765625,2016.849121,0,0,0,0
49899,22,-168.2215576,-358.0604248,2011.584473,-98.87463379,-369.4961548,1805.556885,-274.4838562,-366.5188599,2264.704346,-171.6328125,-362.1834106,2008.184814,-259.0363464,-451.6404724,1874.709229,-167.0852661,-357.4621582,2017.322266,0,0,0,0
49900,22,-161.5674438,-361.3408203,2017.692627,-115.9793701,-356.541626,1800.809204,-363.4532166,-225.5038452,2259.616211,-165.5081177,-365.3197632,2014.017212,-269.8295593,-445.6046753,1872.728516,-161.1500244,-361.5797729,2022.646118,0,0,0,0
49901,22,-173.2567139,-357.0103149,2019.080078,-118.3369751,-353.8920288,1800.42981,-368.7854614,-220.8572388,2232.575684,-175.8565674,-360.5603027,2017.088623,-271.7629395,-445.0159912,1878.054443,-173.53302,-357.1185913,2024.277832,0,0,0,0
49902,22,-175.1974487,-355.843811,2028.011719,-130.3557129,-342.2235107,1802.644531,-377.7335205,-183.1333618,2252.309326,-177.8088379,-359.5754395,2024.733276,-282.7485046,-425.7955933,1872.914917,-176.6305542,-358.2723999,2032.112061,0,0,0,0
49903,22,-182.6908569,-354.484375,2026.42749,-131.6882324,-338.8408813,1806.003784,-383.6786499,-169.2872314,2241.768799,-185.8468628,-358.2681274,2023.571167,-279.856781,-425.9434509,1880.177734,-183.4524536,-356.4962158,2031.438721,0,0,0,0
49904,22,-186.0932617,-328.4104004,2029.83667,-126.9967041,-329.9708862,1811.368896,-384.828949,-173.2247314,2291.306152,-190.6491699,-330.9176025,2027.191772,-290.5236206,-388.2721252,1877.901855,-185.213623,-328.8612671,2036.440918,0,0,0,0
49905,22,-209.1310425,-342.7079468,2046.720337,-135.414917,-317.571167,1806.785034,-273.7195129,-485.0670166,1982.216675,-211.7067261,-347.4486084,2040.217651,-291.7649231,-401.3887329,1890.870972,-209.6826172,-345.9524536,2046.25293,0,0,0,0
