H_trial,H_headFront_x,H_headFront_y,H_headFront_z,H_neck_x,H_neck_y,H_neck_z,H_lowerBack_x,H_lowerBack_y,H_lowerBack_z,H_leftWrist_x,H_leftWrist_y,H_leftWrist_z,H_leftShoulder_x,H_leftShoulder_y,H_leftShoulder_z,H_leftElbow_x,H_leftElbow_y,H_leftElbow_z,s_1,s_2,s_3,s_4
22,-316.4744263,-523.7913818,1923.756714,-160.4415283,-556.1154785,1791.541992,-359.2590332,-250.3019409,2067.063965,-317.0175781,-528.892395,1921.878784,-323.5397949,-632.9277344,1864.75354,-313.895874,-524.159668,1927.736084,0,1,1,0
22,-316.9508667,-523.0405273,1923.596191,-160.0047607,-556.3526001,1791.389404,-358.4213867,-240.1712646,2066.287598,-317.5657959,-527.762146,1921.828369,-323.4951782,-631.9810181,1863.995972,-314.9018555,-522.907959,1927.819092,0,1,1,0
22,-316.8870239,-524.5211792,1926.847534,-159.2158203,-557.3269043,1791.600342,-353.8044434,-236.8040771,2067.614014,-317.7775269,-529.0287476,1925.363892,-324.5551147,-629.9197998,1864.45166,-314.9674683,-524.2678833,1931.161621,0,1,1,0
22,-317.2191162,-523.149353,1928.506104,-158.5623169,-556.7622681,1791.213989,-352.0484314,-233.2506104,2066.04834,-318.305603,-527.5018311,1927.062744,-326.9876099,-626.6083984,1864.992676,-315.2653809,-522.736084,1932.857666,0,1,1,0
22,-317.187561,-523.8847656,1928,-158.9499512,-556.6224976,1790.565674,-352.6299438,-232.0229492,2066.590332,-318.1923218,-528.2503662,1926.552734,-327.411377,-626.6408691,1865.119629,-315.1732788,-523.4842529,1932.329956,0,1,1,0
22,-316.1057129,-521.057312,1927.340698,-158.4155273,-556.1391602,1789.171753,-356.6851807,-239.519165,2067.052002,-316.6853638,-526.0101929,1925.60791,-322.4545898,-632.2056885,1862.264648,-313.8501587,-521.0705566,1931.512451,0,1,1,0
22,-316.3067627,-520.6665039,1928.182007,-158.2068481,-555.4404297,1788.705322,-357.9989014,-238.7510376,2067.189209,-316.9413452,-525.5568237,1926.477539,-322.7006226,-633.0327148,1862.703979,-314.1123047,-520.5231934,1932.422607,0,1,1,0
22,-316.2632446,-521.4395142,1925.473389,-157.390686,-555.6651611,1787.879639,-357.9031982,-240.6595459,2062.819824,-316.6751709,-526.4647827,1923.505615,-322.1137695,-635.0289917,1862.264648,-313.894165,-521.3637695,1929.575073,0,1,1,0
22,-316.8771973,-521.1122437,1926.726074,-157.8051147,-554.9138794,1787.199219,-356.069519,-227.8185425,2062.092041,-317.4976196,-525.590332,1924.999512,-321.4796753,-635.0582886,1862.500122,-314.7122803,-520.4324951,1931.050659,0,1,1,0
22,-317.3797607,-520.0888062,1926.393799,-157.6472168,-553.0640869,1785.567627,-359.1878662,-235.203186,2064.583984,-317.9008179,-524.3897095,1924.635498,-322.2337036,-631.9055176,1861.00415,-314.8897095,-519.7741699,1930.502563,0,1,1,0
22,-318.2415161,-519.956665,1925.155762,-158.2164917,-552.1460571,1784.806152,-357.0577698,-249.8634033,2067.318848,-318.6479492,-524.5598145,1923.190186,-322.2462158,-630.9971924,1861.202271,-315.5918579,-520.2019653,1929.154053,0,1,1,0
22,-317.0205078,-514.7658691,1922.991333,-158.034729,-547.4443359,1787.752808,-377.172699,-244.605957,2037.312744,-317.3185425,-518.961792,1920.714722,-317.8319092,-628.2099609,1853.156616,-314.3665771,-514.4464722,1926.788086,0,1,1,0
22,-317.8822632,-515.3933105,1925.165771,-156.6738892,-546.1605225,1787.276001,-373.994812,-228.8610229,2047.075684,-318.5291138,-519.2374268,1923.092896,-316.9767456,-626.4091797,1852.560425,-315.7745361,-514.727478,1929.259766,0,1,1,0
22,-317.7896729,-515.1304932,1925.324463,-155.2446289,-545.864624,1785.280884,-370.9744568,-227.296936,2056.881592,-318.204834,-519.1329956,1923.208618,-315.9299927,-621.3521118,1851.417969,-315.4212646,-514.4788818,1929.572266,0,1,1,0
22,-319.2568359,-521.4468994,1928.248291,-155.4017944,-548.3048706,1784.272705,-355.9673157,-256.0843506,2080.173828,-319.4572144,-526.1118164,1926.676514,-321.602478,-621.3427734,1859.32959,-316.1101074,-521.9142456,1932.47583,0,1,1,0
22,-318.5996704,-520.0528564,1930.184814,-154.7633667,-546.6586914,1783.783569,-353.4067383,-257.2475586,2085.231934,-318.6689453,-524.9096069,1928.570068,-319.548584,-621.4775391,1856.515503,-315.3425293,-520.7297363,1934.61499,0,1,1,0
22,-317.6136475,-519.2675781,1930.043579,-154.4927368,-545.4884644,1783.209351,-349.9932251,-262.7716675,2091.773926,-317.5314941,-523.9911499,1928.512451,-319.2053223,-622.7738037,1857.390381,-314.2484131,-519.9031372,1934.271729,0,1,1,0
22,-320.5393066,-523.3291626,1927.667969,-156.3449707,-545.6391602,1781.973633,-376.7662659,-283.750061,2079.685303,-320.0528564,-528.2026978,1925.471313,-317.654541,-618.5750122,1849.359375,-318.0693359,-523.7685547,1931.445801,0,1,1,0
22,-321.1480103,-523.0979614,1927.727173,-156.9876709,-543.2158203,1781.457275,-359.572937,-287.1520996,2090.090332,-320.0899048,-528.1642456,1925.284058,-314.732666,-611.4659424,1846.45459,-318.9539185,-524.0963135,1931.237793,0,1,1,0
22,-316.2794189,-525.3188477,1930.64502,-156.6072388,-540.2332764,1780.630615,-369.1503601,-282.1524048,2069.743896,-315.3174438,-529.6427002,1927.808594,-312.4971924,-607.1986084,1842.413696,-314.2512817,-525.3357544,1934.10144,0,1,1,0
22,-314.758728,-524.1690063,1929.937988,-154.2255859,-537.8684082,1779.563599,-365.7269592,-297.0764771,2069.944824,-313.5144043,-528.6109619,1927.112793,-308.9818726,-603.1539917,1842.725098,-312.9403687,-524.3493652,1933.173584,0,1,1,0
22,-305.5214233,-515.180542,1926.514893,-150.5845947,-534.6434326,1777.115967,-352.4695435,-298.3009033,2068.585449,-304.9893799,-520.71521,1924.19812,-313.3580322,-612.3128662,1850.607422,-303.1709595,-515.9973145,1929.76123,0,1,1,0
22,-312.7901611,-515.9396973,1932.167236,-152.576416,-533.5562744,1779.162598,-352.7981873,-234.8619995,2075.688721,-311.798645,-520.7075806,1929.71875,-311.428894,-611.6408081,1849.789063,-310.0514526,-516.2824707,1936.230713,0,1,1,0
22,-313.6831055,-514.1721191,1934.666016,-152.6850586,-528.0697632,1776.996216,-352.631897,-256.3234863,2068.134766,-312.4486694,-518.8738403,1931.984619,-308.4622192,-604.6633301,1840.520386,-311.7235107,-514.8247681,1937.970215,0,1,1,0
22,-309.6010742,-514.3635864,1935.06958,-151.62146,-528.0390015,1773.995728,-352.4257813,-267.9567261,2070.202393,-308.2699585,-519.0084229,1932.867676,-306.7827148,-604.5617676,1840.191284,-307.3791504,-515.1317749,1938.572021,0,1,1,0
22,-315.0632935,-514.6481934,1943.59668,-145.8916626,-521.5817261,1769.382324,-350.7555542,-243.2225952,2079.253906,-313.2250977,-518.4605713,1940.794678,-302.8853149,-597.3432617,1838.679688,-312.3627319,-515.1965942,1946.829834,0,1,1,0
22,-311.7775269,-513.6484375,1941.958496,-143.1428223,-520.1824341,1769.068604,-348.2013855,-274.5571899,2088.816406,-310.5161743,-518.1204834,1939.445801,-302.6587524,-594.5076904,1836.683594,-309.6938477,-515.0542603,1945.205078,0,1,1,0
22,-317.756958,-512.00354,1947.679321,-142.3515015,-515.6784058,1763.654419,-350.8616943,-222.842041,2089.011719,-316.2990723,-516.3552856,1944.793945,-300.5247803,-588.4205933,1831.816895,-314.8917847,-512.112915,1951.175537,0,1,1,0
22,-308.4730835,-489.4031372,1931.829102,-140.307312,-508.04245,1763.432373,-359.7777405,-223.8371582,2091.955078,-307.7371216,-494.322876,1927.940308,-296.6538086,-575.2054443,1826.418945,-305.3475952,-490.9529419,1935.24707,0,1,1,0
22,-302.024292,-482.329834,1938.631836,-139.0115967,-504.7461243,1761.641602,-348.0852051,-234.0032959,2095.489014,-300.3635254,-486.7112427,1935.473877,-295.0644531,-571.6862183,1824.053223,-297.8991089,-483.3363037,1942.093506,0,1,1,0
22,-306.2642822,-477.8876343,1949.470459,-134.0482178,-500.4031067,1755.550537,-349.3722534,-259.9180298,2103.298584,-304.5249634,-481.9880981,1946.148438,-298.0775757,-567.1536865,1826.366211,-301.7323608,-479.3436279,1953.73291,0,1,1,0
22,-315.6681519,-466.1380005,1933.358154,-125.8499756,-497.375885,1762.931885,-363.8537903,-222.7876587,2103.058838,-313.6123047,-470.3043213,1930.282959,-291.5914307,-566.7801514,1826.669189,-311.4551392,-466.112915,1937.455811,0,1,1,0
22,-300.9126587,-469.1969604,1945.634521,-124.7492065,-488.5645752,1753.322021,-340.8954468,-239.6975708,2110.864502,-299.0522461,-473.3131104,1942.224365,-290.9396362,-556.9274902,1820.210083,-296.1220093,-470.5316162,1950.326172,0,1,1,0
22,-294.1480713,-481.3370361,1949.491943,-119.1122437,-483.6265869,1755.255859,-343.6242065,-260.5222168,2111.067627,-290.8656616,-486.2487793,1945.046143,-282.027771,-549.5166016,1816.634521,-288.5224609,-483.670166,1953.320923,0,1,1,0
22,-308.7097778,-475.9417114,1951.015747,-107.2606201,-473.7503662,1754.027588,-335.6749878,-267.7371216,2121.744385,-305.8023682,-480.1600342,1946.08252,-279.1101685,-548.7264404,1817.671265,-304.3251343,-476.956604,1955.516235,0,1,1,0
22,-305.8275757,-464.1027222,1931.736572,-99.96954346,-469.7351074,1760.166626,-385.5594482,-313.5101318,2100.963623,-302.2297363,-468.197876,1926.059937,-271.4694214,-545.3394775,1817.843262,-300.4971313,-465.8874512,1934.181763,0,1,1,0
22,-306.932251,-483.651001,1944.833008,-102.0315552,-457.0788574,1760.154785,-344.3438721,-190.2904053,2039.289795,-304.8057251,-486.3991089,1940.453613,-264.0054321,-534.1312256,1825.115967,-305.5250854,-483.3120117,1947.69165,0,1,1,0
22,-302.3394165,-475.2763672,1938.861816,-97.21765137,-453.3400879,1768.09436,-337.4840698,-235.4786377,2071.178955,-299.9354858,-477.8499146,1935.133179,-260.4505615,-536.4247437,1821.05835,-299.8394775,-475.3243408,1942.680786,0,1,1,0
22,-298.9970703,-470.9810791,1930.111206,-97.45581055,-444.3495483,1768.010376,-375.403595,-254.9366455,2058.040527,-297.8303833,-474.7620239,1926.983521,-259.1292725,-537.0342407,1829.857056,-298.8949585,-472.6627197,1933.162964,0,1,1,0
22,-290.6254883,-444.6217651,1921.841064,-95.9197998,-431.4501953,1764.938965,-360.1791382,-436.6932373,1991.929932,-287.7564087,-450.2756958,1919.105713,-251.3164063,-523.6331787,1833.373657,-287.8439331,-448.2956543,1923.944092,0,1,1,0
22,-282.7625732,-434.1650391,1919.687866,-98.18005371,-432.3806152,1773.814697,-357.2781982,-252.8799438,2036.970947,-281.0977173,-438.8665771,1916.547852,-254.489502,-513.6462402,1826.60083,-280.307373,-435.9075317,1922.967773,0,1,1,0
22,-289.8427734,-438.1228638,1918.099609,-104.6115723,-415.6174316,1776.711182,-296.2523804,-366.5750732,2101.411865,-287.7045288,-442.6655273,1915.701904,-265.8052368,-488.4712524,1832.309937,-285.9697266,-440.1358643,1921.409912,0,1,1,0
22,-259.2453613,-400.4671021,1897.827148,-112.3227539,-416.6413574,1778.746826,-333.928772,-308.9256592,2056.190186,-259.7293091,-405.215332,1896.57959,-265.46698,-483.007843,1831.275146,-255.1559448,-402.2027588,1901.788818,0,1,1,0
22,-265.9404297,-414.0100098,1909.712402,-108.0922241,-408.3338013,1775.473511,-514.1834717,-375.8560791,2173.798584,-265.7640991,-419.1751099,1907.895996,-260.3048096,-485.0209045,1825.979614,-265.0289307,-415.1430664,1913.442261,0,1,1,0
22,-250.0076294,-424.4465942,1916.826416,-111.4922485,-401.2229004,1779.302734,-351.4005127,-209.4152222,2067.507813,-250.7473755,-428.4596558,1914.883911,-270.8364258,-474.78302,1830.499268,-247.3660278,-425.3300781,1919.791992,0,1,1,0
22,-252.076416,-440.6930542,1906.215088,-116.4595337,-395.2019043,1782.461792,-345.9971619,-155.4942627,2070.527832,-251.9993896,-443.4335327,1903.879395,-266.3122559,-473.4634705,1819.768799,-248.9854736,-441.4818726,1909.19873,0,1,1,0
22,-274.0089722,-428.4899292,1914.369507,-118.8305054,-399.2844238,1785.468262,-315.3198242,-321.6326294,2092.841797,-273.2988281,-432.3980103,1912.799561,-272.0299683,-467.2630005,1836.155273,-270.0854492,-430.1566162,1918.654175,0,1,1,0
22,-272.7814941,-421.8312378,1944.995117,-105.6992188,-375.2296753,1776.484253,-320.8078308,-231.0139771,2113.884033,-271.2418823,-426.6745605,1939.815186,-258.9153442,-469.33078,1814.321533,-271.1903076,-423.0008545,1947.61377,0,1,1,0
22,-286.1010742,-362.1687012,1953.800903,-121.5131226,-372.3747559,1783.519287,-315.3477478,-130.9277344,2160.003906,-284.2207031,-367.3218994,1948.143799,-261.1845093,-465.7518921,1816.704346,-282.0095825,-362.901123,1957.728516,0,1,1,0
22,-301.1622925,-300.0360107,1940.561035,-125.0641479,-371.1400452,1789.136108,-363.4243469,-135.1032715,2134.702148,-300.6147461,-306.6558228,1937.578613,-267.1460571,-447.2713318,1828.430664,-299.8234863,-301.5715332,1944.134033,0,1,1,0
22,-288.8760986,-282.4173584,1931.622314,-123.4125366,-368.5552368,1794.358521,-346.4440613,-150.8699951,2138.692383,-288.7944946,-288.555542,1928.5979,-275.3532715,-436.7951355,1836.944336,-287.0390015,-284.1362305,1935.729614,0,1,1,0
22,-275.9593506,-294.2684937,1942.448608,-122.3215332,-352.228241,1788.893677,-359.1307373,-128.8683472,2141.201904,-276.8156128,-299.4661255,1938.915161,-274.4777222,-423.2943726,1833.511719,-275.0925903,-294.3795776,1946.869019,0,1,1,0
22,-266.631897,-313.7617798,1962.062012,-127.9840088,-350.5963135,1792.431885,-351.8614502,-139.7588501,2129.650391,-267.3356934,-319.5076294,1957.33313,-277.3098145,-422.142395,1842.726807,-265.8201904,-313.8984375,1966.270996,0,1,1,0
22,-285.1036377,-276.8937988,1975.093506,-121.1275635,-349.1254578,1792.733887,-334.7327881,-127.6256714,2134.166016,-285.1605835,-283.3251953,1970.862305,-279.4468384,-411.9519958,1849.093628,-282.6750488,-278.8493042,1979.050537,0,1,1,0
22,-265.0442505,-268.1268921,1972.165771,-134.6882935,-336.427002,1789.438843,-379.6947021,-182.6075439,2221.898682,-265.5516968,-275.0744019,1967.356812,-278.9874268,-413.4761963,1850.7771,-264.2077026,-269.708252,1975.741943,0,1,1,0
22,-279.9594116,-259.2892456,1981.014404,-120.7049561,-339.7623901,1796.230469,-359.9284973,-196.4105225,2291.364258,-281.0429077,-266.1269531,1977.75293,-281.144043,-397.5218201,1859.64502,-278.4830322,-261.7084961,1985.894287,0,1,1,0
22,-287.3447876,-245.8505249,1990.501709,-123.2574463,-335.4815979,1797.051392,-354.657074,-206.493042,2293.900879,-287.3378296,-252.1946411,1987.008545,-285.4931641,-388.4011536,1856.979492,-284.9250488,-247.307312,1996.032227,0,1,1,0
22,-292.1729736,-254.425354,1990.30957,-127.119873,-316.9984436,1795.821777,-331.5600891,-209.9031982,2299.609863,-292.5708008,-260.9381714,1986.92334,-285.0778198,-387.7867737,1862.403564,-289.4467163,-256.2991943,1996.566162,0,1,1,0
22,-293.7645874,-246.8345947,1996.7146,-134.9453125,-307.2477112,1797.074463,-348.7392273,-187.9006348,2294.298828,-294.3630981,-252.2056885,1993.862549,-288.9055176,-371.4196167,1868.222168,-291.7373657,-248.180603,2002.375732,0,1,1,0
22,-284.6663208,-234.015564,2006.841797,-135.236145,-291.7295837,1800.018066,-356.9106445,-158.9240723,2270.418213,-284.7672729,-239.522583,2002.906616,-291.1610107,-362.3926086,1852.949219,-282.5847168,-235.5098267,2011.22168,0,1,1,0
22,-292.8469849,-229.0367432,1996.202393,-145.3560181,-285.0523071,1797.683594,-362.5783691,-142.2217407,2244.572266,-293.1340332,-235.3447266,1993.166382,-290.8036499,-360.864563,1868.977417,-290.9907227,-230.2880249,2000.790649,0,1,1,0
22,-292.8832397,-229.0494385,2000.755615,-147.8994141,-282.2122192,1800.829712,-351.701416,-161.706543,2277.606201,-292.9580688,-234.3304443,1996.983398,-299.0189209,-345.2063293,1851.543213,-290.0839844,-231.1273804,2005.584839,0,1,1,0
22,-292.7644043,-218.562561,2002.57019,-148.8405151,-278.394165,1805.967651,-388.17453,-132.4105835,2222.986328,-293.6204834,-222.8515625,1999.482666,-297.125,-343.8325806,1853.529175,-291.0085449,-219.6171875,2007.523438,0,1,1,0
22,-301.2150269,-218.9372559,2000.203125,-154.8596802,-270.5760193,1807.093994,-394.3817139,-137.2286377,2227.452148,-302.3091431,-222.7817993,1997.212158,-315.458374,-319.8024597,1855.14209,-299.2601318,-220.3884277,2006.808472,0,1,1,0
22,-301.3596191,-218.6671753,1997.85791,-158.6453247,-263.3995667,1806.625732,-393.4792786,-124.6751709,2220.044678,-301.7591553,-223.7731934,1994.716553,-302.9147949,-330.8005981,1856.376587,-300.3022461,-220.1408691,2002.966187,0,1,1,0
22,-301.7727051,-220.1554565,2002.660522,-164.8278809,-255.6482239,1806.263062,-385.0815125,-112.2208862,2228.415771,-301.993103,-225.8144531,2000.379517,-301.048584,-327.77948,1853.928711,-300.0698853,-222.2702637,2008.276978,0,1,1,0
22,-285.2367554,-215.6942139,2016.060669,-157.6486206,-235.812561,1806.572876,-389.9315186,-111.4484863,2206.771973,-287.5582275,-219.598877,2012.142578,-313.5492249,-302.8851318,1857.339844,-283.1339722,-216.0979004,2022.143799,0,1,1,0
22,-248.7307739,-243.293396,2050.696289,-160.8327637,-222.4891357,1806.724854,-375.661438,-146.6268921,2238.449219,-250.0653687,-245.8709717,2044.873413,-301.7250366,-304.3717346,1841.896362,-245.4678345,-244.6176147,2056.460449,0,1,1,0
22,-249.5605469,-269.5690308,2072.594727,-159.4163208,-227.2351074,1811.838989,-408.0998535,-121.7560425,2211.569824,-250.7832031,-272.9923096,2068.700439,-290.8229675,-311.2492065,1845.418701,-247.3341675,-271.6400757,2078.480713,0,1,1,0
22,-244.1945801,-235.3234863,2068.233398,-162.8111572,-210.6265869,1807.973877,-400.3320923,-105.6392212,2216.036133,-246.8002319,-236.7655029,2062.074951,-305.4272766,-294.6532593,1849.480591,-242.1906128,-236.0479126,2073.710938,0,1,1,0
22,-271.3513184,-231.4781494,2065.72998,-161.9730225,-189.8591309,1811.605469,-395.2056274,-102.6166382,2252.846191,-273.4898071,-233.2921753,2059.376465,-305.2746887,-282.7432556,1843.550659,-268.9914551,-233.140564,2070.954834,0,1,1,0
22,-273.9314575,-226.7686768,2068.870605,-161.0189209,-177.9885864,1810.61853,-393.9472351,-97.80236816,2257.979004,-276.0412598,-229.0776367,2062.213623,-308.6937561,-274.0817871,1842.427734,-271.5568848,-228.7275391,2073.281494,0,1,1,0
22,-262.8505249,-229.0930786,2074.989258,-163.0473022,-177.5189209,1812.159546,-393.0047913,-99.35705566,2257.52417,-264.0455322,-233.1112671,2070.111328,-296.5302124,-289.5651245,1849.925537,-262.3147583,-232.380249,2079.985352,0,1,1,0
22,-273.0380249,-217.7468872,2075.243652,-160.2854004,-164.8313599,1810.111328,-400.1025696,-92.30072021,2259.666992,-274.772522,-220.8032227,2069.13623,-306.5241699,-270.7768555,1848.234375,-271.5237427,-219.9113159,2080.938965,0,1,1,0
22,-269.3886108,-213.1384888,2077.607178,-163.7229004,-160.807251,1811.345459,-394.0147095,-84.1394043,2244.802246,-271.3220215,-217.362793,2072.245117,-295.2819214,-280.6771545,1852.94458,-269.3389893,-216.5407104,2083.288818,0,1,1,0
22,-270.6670532,-205.9341431,2074.143555,-165.913147,-157.1082764,1814.306885,-399.7605591,-82.96038818,2253.055664,-272.006958,-210.6188965,2068.423096,-291.5682983,-278.9584656,1854.033081,-270.2310181,-210.392334,2078.966064,0,1,1,0
22,-278.4689941,-207.5042725,2075.664551,-167.7728882,-148.1421509,1816.885498,-396.1435547,-74.66479492,2272.186035,-278.8530884,-212.6898804,2069.20459,-275.7608032,-279.893219,1852.053833,-277.6275024,-210.3927002,2081.206055,0,1,1,0
22,-277.7814331,-199.3297729,2076.143066,-166.7515869,-137.694458,1816.289551,-387.5465698,-65.51818848,2290.720703,-277.5237427,-204.9911499,2070.163086,-273.7532349,-275.4997253,1852.625732,-275.5631714,-202.319397,2082.145752,0,1,1,0
22,-272.1890869,-182.5146484,2063.240723,-172.9385986,-126.6660156,1812.629517,-364.1780396,-33.51879883,2287.794434,-273.8862305,-186.2946167,2056.978027,-308.9541321,-237.0447388,1850.415894,-269.7487183,-185.2678833,2069.79834,0,1,1,0
22,-289.8677979,-199.428772,2069.720215,-167.3701172,-120.7219849,1817.942749,-379.7613525,-65.74609375,2292.919434,-290.8277588,-204.3522339,2063.332275,-292.4324341,-239.4220276,1850.112305,-287.2480469,-203.5353394,2076.773438,0,1,1,0
22,-289.7649536,-193.581604,2070.312988,-171.6861572,-112.8339844,1820.916748,-383.2014465,-69.71063232,2305.674316,-290.647522,-197.2453003,2063.625244,-309.5880127,-222.4934998,1850.694092,-286.6969604,-197.8233032,2076.328125,0,1,1,0
22,-296.4402466,-203.1985474,2069.416504,-173.3217773,-114.5027466,1820.943115,-387.4446106,-70.52111816,2315.472412,-297.7088013,-208.9654541,2063.740234,-306.4348145,-222.2962341,1843.677002,-293.9683838,-208.3771973,2075.232178,0,1,1,0
22,-306.8655396,-207.5725098,2084.743896,-167.6721191,-103.1010132,1814.890259,-378.8735046,-51.6104126,2315.634277,-308.899353,-209.9093628,2077.520752,-312.2342529,-213.2070313,1844.610596,-306.265686,-209.9477539,2090.323486,0,1,1,0
22,-297.638916,-213.116394,2093.353516,-172.1400146,-94.85369873,1813.954956,-388.8912354,-47.97717285,2337.401611,-298.8395386,-212.9439697,2086.986328,-323.1548462,-193.1669312,1845.526855,-296.4052124,-214.9320068,2099.940918,0,1,1,0
22,-293.2081909,-218.7166138,2098.422852,-174.1430664,-91.61737061,1817.727295,-373.1720276,-42.44671631,2324.078369,-293.5361328,-218.1390991,2090.870605,-323.2371521,-192.9107666,1844.159546,-291.3792725,-219.586792,2104.637939,0,1,1,0
22,-300.4692993,-223.7751465,2086.661133,-176.3259888,-91.503479,1815.598389,-372.122406,-40.28955078,2307.442871,-301.1844482,-224.2131958,2079.293457,-319.1865845,-197.9066162,1844.505493,-298.9666138,-223.9915161,2092.101074,0,1,1,0
22,-303.5289307,-235.4127197,2085.888184,-177.718689,-92.34417725,1817.171265,-372.9368286,-33.03594971,2306.794434,-304.2849731,-236.7478027,2076.988525,-309.1294556,-209.9337769,1847.266602,-302.2451782,-237.3013306,2090.102295,0,1,1,0
22,-285.4768677,-224.128418,2056.924072,-164.7192993,-94.9387207,1813.910278,-354.4927673,-38.24395752,2271.557617,-285.2102661,-227.4924316,2051.440674,-287.7169189,-219.3693237,1843.497803,-283.6604004,-226.1226196,2062.161133,0,1,1,0
22,-272.895874,-229.5431519,2044.728516,-161.4706421,-95.05029297,1814.521729,-355.5169983,-21.9664917,2275.143066,-273.9914551,-231.8534546,2038.92334,-298.6413879,-211.013855,1847.05249,-270.8081665,-231.449646,2049.618408,0,1,1,0
22,-264.5169678,-216.2653809,2037.888184,-161.1019897,-95.36871338,1814.606201,-350.0566711,-16.80865479,2295.220947,-265.0635376,-218.8457031,2032.659912,-291.9028625,-213.4243774,1843.690186,-262.3828125,-217.2839355,2042.932861,0,1,1,0
22,-263.5048828,-212.8544312,2037.516113,-162.0092163,-94.26641846,1814.239868,-349.0561218,-11.69671631,2279.909668,-264.1340332,-215.8283081,2031.835449,-290.5498657,-214.5200806,1845.498413,-261.4036865,-214.3239746,2042.097534,0,1,1,0
22,-261.1665649,-221.1600952,2043.24585,-163.6079712,-89.32788086,1814.875732,-374.8257446,-47.57421875,2259.751709,-262.3728027,-223.7772217,2037.498291,-289.8277283,-212.0341187,1846.819214,-258.6542969,-223.6096802,2047.830688,0,1,1,0
22,-253.0244141,-224.7161255,2042.126587,-163.3512573,-89.32202148,1818.063721,-380.6867676,-54.27532959,2247.635742,-254.8608398,-228.0440063,2036.595947,-284.0739746,-217.8162842,1851.289795,-251.1433716,-227.6591797,2046.395264,0,1,1,0
22,-256.734314,-226.0532837,2039.278564,-163.0484009,-87.12530518,1816.150391,-387.6624451,-54.37121582,2241.702148,-258.8330688,-229.0576172,2033.378296,-286.4985046,-215.6385498,1849.62793,-254.5105591,-228.7177124,2043.138184,0,1,1,0
22,-254.1135254,-224.8201294,2038.565063,-161.6618042,-88.36334229,1817.657471,-386.24823,-51.35687256,2244.26123,-256.2406616,-228.1716919,2033.054443,-284.644928,-217.5792847,1851.087158,-252.1314697,-227.1594849,2043.197754,0,1,1,0
22,-257.0374756,-222.6433716,2037.396973,-163.5463257,-85.50701904,1816.309204,-385.6412048,-52.39099121,2241.942627,-259.3378906,-225.9017334,2031.348022,-288.2545776,-215.4578247,1854.638794,-255.0255737,-225.680481,2041.058594,0,1,1,0
22,-260.3410034,-221.0264893,2036.028687,-163.9898682,-85.54632568,1815.768311,-383.7536926,-51.02893066,2242.067139,-261.8566895,-224.2800903,2030.017212,-285.5446167,-216.907959,1851.443115,-258.0136719,-223.3536377,2039.67334,0,1,1,0
22,-261.5999756,-220.062561,2038.960449,-164.3302002,-86.95373535,1815.642334,-383.9093933,-50.42468262,2238.76001,-262.6322632,-223.1307983,2032.764404,-285.0892639,-217.4675903,1853.603149,-258.9377441,-221.8435669,2042.657959,0,1,1,0
22,-262.9559937,-215.4164429,2040.303955,-166.5535278,-91.87145996,1816.756348,-374.1060181,-41.11248779,2241.245361,-264.2130737,-218.1390991,2034.797485,-291.6906128,-210.4887695,1852.960449,-261.1506958,-217.0198364,2044.28418,0,1,1,0
22,-266.1608276,-216.2680664,2040.885254,-166.2808228,-90.93463135,1815.497803,-372.6217346,-43.95739746,2238.000244,-267.8488159,-218.3897705,2035.624512,-295.1376343,-208.9936523,1853.628662,-264.1868896,-216.7412109,2045.974854,0,1,1,0
22,-268.9402466,-217.3562012,2063.803223,-164.3233032,-93.16149902,1817.774414,-371.329895,-42.40258789,2267.461182,-269.2188721,-219.2600098,2059.860352,-286.5571289,-218.8666992,1847.874512,-266.4807129,-217.7962036,2071.087402,0,1,1,0
22,-268.4767456,-214.4547119,2064.814209,-166.7406616,-94.20727539,1816.328613,-382.3640137,-47.33581543,2262.833984,-269.8052368,-216.453186,2059.549316,-285.3883667,-222.8939209,1846.372192,-266.067749,-215.5404663,2071.468262,0,1,1,0
22,-268.5933228,-218.8834839,2070.302246,-165.102417,-96.06750488,1818.668213,-374.5087585,-39.37573242,2267.339355,-269.6368408,-220.9607544,2064.714844,-285.4561157,-225.0215454,1847.614014,-268.0775757,-219.5668335,2076.724365,0,1,1,0
22,-273.7937012,-213.5595703,2078.94873,-163.7928467,-101.3601074,1819.791748,-394.5168152,-66.7946167,2247.383301,-274.7857056,-216.6055908,2073.001953,-276.256897,-231.875,1853.153564,-273.4122925,-214.8648682,2085.756104,0,1,1,0
22,-274.8996582,-211.6260986,2074.485352,-163.1808472,-103.8074341,1822.012085,-388.5812073,-64.95452881,2259.375977,-275.5183105,-215.0482788,2068.71582,-264.9358521,-244.84729,1859.117432,-275.5530396,-213.8015137,2080.568359,0,1,1,0
22,-273.4945679,-210.3825684,2080.604492,-166.8225708,-102.9408569,1820.998047,-399.9059143,-75.58026123,2258.105957,-274.1479492,-214.1853638,2074.746826,-270.7254639,-240.491272,1853.201904,-273.5584106,-213.2290039,2087.076416,0,1,1,0
22,-269.4923096,-202.9675903,2075.867676,-171.1523438,-102.921936,1819.510498,-398.2337036,-73.56134033,2243.789307,-269.755249,-207.9060669,2069.275879,-264.2679443,-243.6690369,1854.562012,-268.3656006,-205.2022095,2081.652832,0,1,1,0
