id,trial,H_headTop_x,H_headTop_y,H_headTop_z,H_headTop_confidence,H_neck_x,H_neck_y,H_neck_z,H_neck_confidence,H_tailBase_x,H_tailBase_y,H_tailBase_z,H_tailBase_confidence,H_lEar_x,H_lEar_y,H_lEar_z,H_lEar_confidence,H_lShoulder_x,H_lShoulder_y,H_lShoulder_z,H_lShoulder_confidence,H_lElbow_x,H_lElbow_y,H_lElbow_z,H_lElbow_confidence,H_lWrist_x,H_lWrist_y,H_lWrist_z,H_lWrist_confidence,H_lHip_x,H_lHip_y,H_lHip_z,H_lHip_confidence,H_rEar_x,H_rEar_y,H_rEar_z,H_rEar_confidence,H_rShoulder_x,H_rShoulder_y,H_rShoulder_z,H_rShoulder_confidence,H_rHip_x,H_rHip_y,H_rHip_z,H_rHip_confidence,s_1,s_2,s_3,s_4,b_1,b_2,b_3,b_4
50088,22,-59.2857666,-636.7486572,1710.012695,0.86820525,-115.3880005,-466.3590393,1848.683105,0.9114159,-298.4784546,-160.1809692,2259.09668,0.79743385,-164.5673828,-574.164917,1771.25293,0.92358387,-270.6696167,-509.6884766,1925.19397,0.6482237,-186.8031006,-501.7672119,2011.19812,0.000532787,-185.8394165,-501.3875122,2010.907959,0.000538636,-404.4672852,-226.0389404,2248.506836,0.81941694,-3.800537109,-559.7874146,1798.862305,0.9315958,36.15563965,-424.3400269,1917.500244,0.88124174,-149.9464111,-172.2052002,2277.623535,0.7094129,0,0,1,0,0,0,1,0
50089,22,-60.15917969,-635.4959717,1708.730469,0.8780262,-113.0299683,-470.3337402,1849.790771,0.90057755,-293.752655,-162.1486816,2265.884766,0.80120885,-163.3025513,-575.5217896,1771.33667,0.92136806,-270.7561035,-492.1007385,1923.970215,0.7583915,-183.7247314,-499.1920166,2004.781006,0.000507423,-182.7825928,-498.8943481,2004.651855,0.000513248,-403.859314,-225.3967896,2256.130371,0.78153974,-4.489013672,-559.4110718,1799.13855,0.9290482,35.83172607,-425.2810059,1918.782104,0.8729999,-143.6983643,-175.5712891,2276.894043,0.74330515,0,0,1,0,0,0,1,0
50090,22,-59.1237793,-632.3693237,1708.43042,0.8937695,-112.9029541,-467.2644958,1848.046997,0.9237641,-296.4745789,-158.2008057,2258.418945,0.7966397,-164.682312,-573.8121338,1772.7854,0.8856604,-274.2569275,-489.4544983,1922.313477,0.72849333,-181.0196533,-503.8485718,2007.580688,0.000551942,-180.0222168,-503.678772,2007.592529,0.000564023,-407.3487854,-228.9104004,2253.518066,0.76750404,-1.789611816,-557.2492065,1796.922485,0.9074016,36.70587158,-424.4118042,1921.040283,0.87796545,-147.1914063,-168.1325073,2276.25,0.71919477,0,0,1,0,0,0,1,0
50091,22,-58.76025391,-632.8529663,1708.501587,0.89076203,-113.5732422,-466.2288818,1847.946655,0.9245635,-295.4562988,-157.2005615,2258.351074,0.81342024,-164.1560059,-573.3937378,1773.827148,0.88541186,-271.8732605,-494.6164551,1921.539307,0.6924235,-179.8283691,-500.515625,2005.281616,0.000549506,-178.8995972,-500.504364,2005.244629,0.000559103,-403.1577454,-224.4295044,2250.884277,0.78680855,-1.756225586,-556.4077148,1796.418091,0.9049718,37.23443604,-426.1430054,1920.489746,0.87632716,-150.3769531,-164.583374,2273.51123,0.7361722,0,0,1,0,0,0,1,0
50092,22,-58.85974121,-638.4911499,1711.164551,0.8561285,-116.4894409,-463.2258911,1848.511719,0.86694473,-290.8919678,-158.4329834,2262.412598,0.82687575,-164.5093994,-573.4702148,1770.607788,0.90747917,-270.1821899,-496.7912598,1920.755615,0.7197658,-188.6869507,-487.3785706,2008.296387,0.000499316,-187.3060303,-487.2154236,2008.157837,0.000510355,-402.5887146,-226.8295898,2256.336182,0.8019819,-4.477355957,-553.9116211,1796.349365,0.9383233,36.83984375,-426.7531738,1920.422607,0.86307067,-140.6394653,-174.2835083,2277.180664,0.7573708,0,0,1,0,0,0,1,0
50093,22,-58.5814209,-631.8312988,1708.435181,0.8905656,-113.4591675,-466.1330566,1846.603638,0.9329102,-297.1139526,-154.5028687,2256.787598,0.7797002,-163.2814941,-573.1915894,1774.616089,0.88907194,-272.0056763,-491.5928955,1921.3125,0.7051876,-180.8762207,-502.2077637,2005.063232,0.000558097,-179.8306885,-502.3127136,2005.047607,0.000568159,-402.4729614,-223.6183472,2251.266602,0.77376825,-1.904846191,-556.6244507,1797.323486,0.9103502,36.04266357,-423.9626465,1919.876465,0.8885194,-151.8111572,-163.4559326,2273.424805,0.7107653,0,0,1,0,0,0,1,0
50094,22,-57.16259766,-634.4637451,1710.034912,0.88155526,-113.7208862,-465.6660767,1848.533081,0.91563755,-296.1477661,-157.796875,2264.986572,0.832684,-163.7283325,-573.4781494,1773.280762,0.8897025,-273.585144,-496.5734863,1920.807617,0.6998688,-183.6577759,-504.1078491,2007.880371,0.000574156,-182.6205444,-504.0527954,2007.900635,0.000583949,-402.324585,-224.9344482,2252.949707,0.77256495,-1.566711426,-556.7570801,1797.771606,0.9027945,37.25671387,-424.3074951,1920.717041,0.88314694,-151.4645996,-165.4478149,2278.80835,0.7377383,0,0,1,0,0,0,1,0
50095,22,-62.38818359,-637.5977783,1710.069092,0.83291185,-115.7668457,-461.9312134,1847.802002,0.8783764,-295.0288086,-157.8362427,2261.235107,0.8201189,-166.5473633,-573.7321167,1771.083252,0.8897789,-270.0735474,-511.3844604,1922.77771,0.7058398,-188.4879761,-490.1394348,2007.932129,0.000516452,-187.2354126,-489.963501,2007.824951,0.00052798,-405.3690796,-226.8909912,2254.325195,0.7838932,-4.41003418,-554.0120239,1795.819824,0.93008476,36.97851563,-426.5031738,1919.243408,0.8681167,-140.6323853,-178.2838135,2280.853027,0.7545241,0,0,1,0,0,0,1,0
50096,22,-66.54943848,-633.4904785,1712.465576,0.7678161,-113.4923096,-462.1607056,1850.555908,0.91256094,-296.3439331,-159.262207,2261.383789,0.80696094,-170.4000244,-568.8850098,1770.162842,0.83530194,-271.5708008,-500.9579468,1922.432373,0.72548366,-183.7172546,-485.7077026,2007.877197,0.000579081,-182.934082,-485.9879761,2007.294189,0.000582217,-406.6867676,-229.6647949,2249.405273,0.8041665,-2.943115234,-553.4035034,1795.881714,0.95371425,32.94671631,-418.1573486,1920.60437,0.8537023,-147.0630493,-173.5521851,2291.032715,0.74529576,0,0,1,0,0,0,1,0
50097,22,-58.62927246,-632.0007324,1710.297852,0.84306484,-114.9369507,-462.2727051,1850.056396,0.898692,-295.1833496,-157.1741943,2258.672363,0.82991505,-165.7108765,-570.1055908,1771.41748,0.8714441,-269.9506836,-482.7106628,1917.039795,0.7350213,-179.9567871,-490.9438477,2007.826172,0.000555808,-178.9718018,-490.966156,2007.651123,0.000566065,-402.3713379,-225.6591797,2251.66333,0.8005482,-2.902587891,-553.6236572,1795.972656,0.9322051,37.07946777,-426.2642212,1921.144775,0.8485439,-145.9711304,-171.0449219,2282.170898,0.73937464,0,0,1,0,0,0,1,0
50098,22,-67.60913086,-639.3433838,1711.921509,0.8667816,-118.6079102,-460.1749878,1847.730713,0.8779273,-292.8900146,-153.053833,2256.22583,0.81423354,-168.9664307,-573.2683716,1770.715454,0.9270814,-272.8397827,-500.42276,1921.586182,0.79691374,-179.3675537,-480.1004028,1993.539551,0.000570323,-178.3157959,-480.291748,1993.49353,0.000591448,-403.3260803,-224.5665283,2249.949951,0.765082,-5.83972168,-552.6235352,1796.003418,0.9233311,36.84973145,-428.3146362,1925.502441,0.88638246,-145.3306885,-172.9493408,2274.743408,0.7618358,0,0,1,0,0,0,1,0
50099,22,-67.97186279,-639.9853516,1712.77356,0.8748411,-119.149292,-459.7694092,1847.000488,0.87813425,-292.2487183,-154.1099854,2258.774902,0.82124025,-169.5921631,-571.3960571,1772.262451,0.92164963,-273.8620911,-495.7971191,1923.538696,0.8335157,-180.1293335,-478.0491943,1996.542847,0.000577168,-179.1052246,-478.3600464,1996.460205,0.000597622,-402.4887085,-225.1647949,2248.948975,0.7657334,-5.565246582,-553.3693237,1797.218506,0.9109476,35.0670166,-427.8786011,1925.468262,0.8719797,-143.9421387,-171.6887207,2278.135742,0.78294885,0,0,1,0,0,0,1,0
50100,22,-67.8394165,-636.8635254,1711.026489,0.8552704,-117.8209839,-459.8634033,1847.671875,0.8763326,-293.40271,-153.9240723,2256.207031,0.7988559,-169.9464722,-569.9118652,1770.477661,0.92246974,-273.6545715,-491.4552002,1922.872559,0.8176126,-177.2296143,-479.3308716,1995.992188,0.000573662,-176.3383789,-479.558075,1995.917847,0.000595481,-402.2363892,-225.0792847,2247.247559,0.7717191,-5.446899414,-552.6864014,1795.339111,0.92255604,34.54931641,-427.6175537,1925.487305,0.86784136,-145.0094604,-173.5096436,2277.965576,0.7709123,0,0,1,0,0,0,1,0
50101,22,-66.74511719,-641.2419434,1713.76001,0.874415,-117.5631104,-459.4504395,1847.370972,0.88483477,-292.4422913,-153.0843506,2253.324707,0.7966787,-169.6380615,-571.5515747,1772.21582,0.9137983,-272.6292114,-496.1110535,1923.421875,0.8206739,-176.7393799,-481.0012817,1994.867188,0.000598942,-175.7885742,-481.3215942,1994.824463,0.000616537,-401.4235535,-224.6035156,2247.793945,0.77869874,-5.958007813,-553.222229,1797.378662,0.9121232,35.34222412,-426.2877197,1926.577148,0.8703926,-144.0919189,-173.4112549,2272.306641,0.76007515,0,0,1,0,0,0,1,0
50102,22,-68.78009033,-635.7185669,1711.102051,0.8597503,-116.5323486,-458.6676636,1847.79895,0.88579684,-294.1572571,-155.253418,2260.962158,0.8204926,-170.0215454,-569.5506592,1771.435059,0.9158287,-271.9410706,-494.7350464,1922.483398,0.8052202,-178.5198364,-478.6977539,1996.747192,0.000582909,-177.6115723,-479.086853,1996.579712,0.00060562,-403.5443726,-226.1466064,2253.864746,0.77324855,-6.270751953,-550.9312134,1795.058594,0.9260365,34.4230957,-426.2285156,1925.030029,0.8604643,-148.0637207,-174.7911377,2283.497314,0.74556684,0,0,1,0,0,0,1,0
50103,22,-69.33935547,-638.3812256,1712.240723,0.8604141,-117.0165405,-458.9208984,1847.28833,0.88734293,-289.6105347,-155.2218628,2261.644531,0.83777356,-170.0834351,-570.772583,1772.51001,0.9070739,-270.1885681,-496.7166748,1921.705078,0.7905165,-176.210083,-478.8377075,1997.511475,0.000574673,-175.3699951,-479.1256409,1997.598999,0.000597173,-401.0099182,-223.3284302,2253.032715,0.7654527,-5.993408203,-552.036377,1795.759521,0.92577994,34.00274658,-422.0059814,1923.321777,0.84682536,-143.7153931,-173.1053467,2278.372559,0.7832829,0,0,1,0,0,0,1,0
50104,22,-68.29681396,-635.7353516,1710.989014,0.8573309,-117.1433105,-457.5248108,1847.173828,0.8840188,-291.0093079,-155.6688232,2262.486328,0.83170795,-169.6086426,-569.8529053,1772.13855,0.9123377,-270.8405151,-500.2756958,1924.041748,0.82032204,-179.3762817,-477.9564514,1998.426025,0.000582216,-178.3320923,-478.2399292,1998.23291,0.000605838,-400.715332,-224.7669067,2251.875977,0.77208644,-6.14465332,-552.2102661,1796.159302,0.9179293,34.62060547,-425.5858765,1923.990601,0.8588691,-145.1036987,-174.821167,2281.925049,0.78814465,0,0,1,0,0,0,1,0
50105,22,-69.93475342,-636.0313721,1710.448853,0.85605985,-118.3745728,-457.8969116,1847.930908,0.88765377,-292.1239624,-153.324707,2256.865967,0.8147817,-170.7722168,-567.9169922,1770.575562,0.91423523,-272.230896,-500.7257996,1922.186768,0.8088287,-180.3406982,-479.945343,1995.260132,0.000584742,-179.3530884,-480.0380859,1995.119019,0.000604592,-403.1559143,-224.5900269,2250.530029,0.76764685,-6.628601074,-551.5762329,1795.140137,0.9190087,35.18322754,-426.3771973,1926.52771,0.87370026,-143.7322388,-171.1935425,2277.727539,0.7726045,0,0,1,0,0,0,1,0
50106,22,-68.30163574,-639.9525146,1712.668457,0.87700427,-117.8286743,-459.1607056,1846.382568,0.8840836,-291.5409546,-153.8926392,2257.43042,0.8086555,-169.7114258,-571.5036011,1771.888184,0.9208153,-272.4568481,-498.8491516,1924.06189,0.8361405,-179.7011719,-478.5402222,1994.319946,0.00056061,-178.6882935,-478.7679749,1994.216309,0.000587,-400.9013672,-224.69104,2251.087402,0.75920945,-6.838256836,-553.1071777,1795.707031,0.9148365,34.06481934,-424.7554932,1923.278809,0.8539634,-143.0465698,-172.7001343,2278.31958,0.75481176,0,0,1,0,0,0,1,0
50107,22,-68.84326172,-637.5887451,1711.095215,0.86519384,-118.3972168,-460.0856018,1847.843262,0.886349,-291.2744141,-154.060791,2256.657715,0.81159735,-170.5119629,-570.527832,1771.067383,0.9108099,-273.9788208,-501.6427612,1924.347656,0.8193084,-178.3728638,-478.5594788,1996.442383,0.000611649,-177.5405884,-478.9828186,1996.265015,0.000633887,-400.0773621,-222.4073486,2246.994873,0.7870893,-6.283813477,-553.0177002,1795.439209,0.92097,33.86083984,-425.2540283,1924.139282,0.8628634,-143.7557373,-174.4256592,2278.534668,0.761546,0,0,1,0,0,0,1,0
50108,22,-61.52490234,-640.3067627,1713.485229,0.8565732,-120.6587524,-459.8535156,1848.962646,0.9010488,-288.8855591,-151.7098999,2260.791016,0.8074147,-167.6170044,-570.4266357,1770.157593,0.9332723,-275.0543518,-492.6327515,1923.02832,0.8123031,-185.3125305,-481.4488831,2006.734375,0.000453571,-183.8692017,-481.3881226,2006.7854,0.000474814,-398.8728943,-222.9291992,2251.574219,0.78297126,-7.457641602,-553.9210815,1799.203979,0.9226046,33.887146,-430.5983276,1924.114746,0.86532885,-141.7433472,-172.7086182,2282.868164,0.7722723,0,0,1,0,0,0,1,0
50109,22,-67.88354492,-636.7584839,1711.692383,0.85673547,-117.9312134,-459.8207397,1847.180054,0.87992454,-292.0649414,-155.3192749,2259.699951,0.8200087,-169.3546143,-569.7800293,1772.029907,0.9124462,-271.5435486,-498.4645386,1923.947266,0.83101076,-179.3966064,-480.5866699,1994.455322,0.000551829,-178.3377075,-480.8787231,1994.487061,0.000577829,-401.6428223,-226.1715088,2253.312012,0.7688351,-6.190551758,-553.0958862,1795.821167,0.9198477,35.01037598,-427.8983154,1923.570557,0.85807943,-145.1057129,-173.876709,2275.787109,0.7619103,0,0,1,0,0,0,1,0
50110,22,-68.28076172,-637.9047852,1711.576782,0.86643374,-118.3291626,-460.7618103,1848.369751,0.88321966,-291.8014526,-154.6702881,2258.767822,0.81977683,-170.0259399,-569.9007568,1771.765869,0.9111671,-271.9984741,-502.4535522,1923.951416,0.8290973,-179.7045898,-480.9749146,1995.074463,0.000590974,-178.6882324,-481.23703,1994.963379,0.000612656,-400.855011,-224.4345093,2251.837891,0.7722692,-6.179931641,-553.2366943,1795.634033,0.91871333,35.1574707,-427.2825928,1924.71875,0.8640215,-143.5788574,-174.8641357,2277.807861,0.74982625,0,0,1,0,0,0,1,0
50111,22,-67.77783203,-639.5341187,1712.640625,0.8763303,-118.5685425,-460.4368896,1847.05603,0.8791673,-290.3607483,-153.7487793,2254.726074,0.80479544,-169.302002,-572.1818848,1772.438965,0.9177544,-273.9653931,-497.5960693,1922.164795,0.8148378,-179.9904175,-480.8720093,1995.146118,0.000560068,-178.8772583,-480.9939575,1995.309937,0.000585653,-399.8666382,-223.6810303,2247.705566,0.7817585,-6.070495605,-553.6802979,1796.731079,0.90793806,35.98876953,-427.2311401,1923.955566,0.8618887,-144.0830688,-170.9163818,2276.978516,0.7772976,0,0,1,0,0,0,1,0
50112,22,-59.19024658,-630.8481445,1709.908203,0.8575503,-114.5178223,-461.6980896,1848.42749,0.89820296,-296.6999512,-158.798584,2261.351563,0.8378038,-165.8231201,-570.1757202,1771.003418,0.8711509,-270.5507202,-495.272522,1919.961426,0.7011144,-184.6209106,-492.0292969,2010.354614,0.000607725,-183.4782715,-492.3085327,2010.077148,0.000617132,-405.397644,-225.7710571,2253.336182,0.7975207,-1.914855957,-553.6780396,1795.74707,0.92210037,36.91345215,-424.0196533,1922.038574,0.87638575,-148.6732178,-171.2388916,2279.686523,0.75097877,0,0,1,0,0,0,1,0
50113,22,-68.59344482,-638.3682861,1711.335205,0.8670457,-119.0873413,-461.057251,1847.728027,0.8779353,-293.1314697,-153.6731567,2253.13208,0.79208875,-169.9274292,-570.0418091,1771.229248,0.9157917,-273.8117065,-499.7445679,1923.948975,0.82378995,-177.6022949,-480.6111755,1994.843506,0.000578395,-176.5858765,-480.8708496,1994.817383,0.000600557,-402.0235596,-223.993042,2245.834717,0.7858352,-5.577392578,-553.338623,1795.572144,0.9184395,35.57904053,-427.2661133,1925.320557,0.8706067,-146.213501,-174.2196045,2277.568359,0.7614322,0,0,1,0,0,0,1,0
50114,22,-68.69512939,-638.7486572,1712.443481,0.8693219,-117.8657837,-461.6334229,1848.366211,0.87904847,-293.306366,-153.7762451,2250.825928,0.7815116,-169.1160889,-570.7247314,1772.624512,0.9168055,-272.430542,-496.5292358,1922.701294,0.82751775,-179.423645,-482.044342,1994.577515,0.00058322,-178.2531128,-482.1491089,1994.601074,0.000605072,-400.9721069,-225.5335693,2243.868164,0.7827409,-4.881958008,-554.8746948,1796.789429,0.90957874,35.8548584,-429.286377,1925.866211,0.87198365,-145.1147461,-174.9804688,2272.412109,0.74084723,0,0,1,0,0,0,1,0
55316,23,-165.8789063,-531.6668091,1708.159912,0.8889905,-225.1900635,-353.2928467,1837.816528,0.8719943,-298.1138611,-83.46722412,2272.791992,0.7940531,-277.5336914,-458.2846985,1770.419067,0.9082242,-399.3348999,-330.3515625,1886.704102,0.88866866,-259.8522949,-353.9384155,1994.564453,0.000590465,-258.7185669,-353.5795288,1993.621704,0.000638823,-401.0538635,-146.9078369,2275.646973,0.877095,-121.9494019,-441.4775085,1780.144531,0.960082,-70.60864258,-326.4352722,1908.466553,0.872771,-160.5933228,-108.5278931,2276.359375,0.7831803,1,1,1,1,0,0,0,0
55317,23,-164.0545044,-531.8926392,1708.806152,0.88264024,-225.1461182,-352.3564453,1836.710205,0.8624305,-295.3476868,-84.95556641,2278.276611,0.7843502,-276.8087769,-457.9133911,1770.195068,0.9007089,-399.0500183,-329.1616821,1885.653809,0.89387715,-257.9154663,-352.8527222,1994.655884,0.00052522,-256.825592,-352.472229,1993.714355,0.000569855,-400.0213928,-144.4210815,2275.667236,0.8800744,-121.1494751,-440.5795288,1780.554443,0.9557657,-69.99090576,-325.1613159,1909.170044,0.85857,-156.3186035,-113.3184814,2282.732178,0.75181115,1,1,1,1,0,0,0,0
55318,23,-164.1931152,-529.0411377,1706.92981,0.9012394,-224.9396362,-351.5643311,1837.663452,0.86792076,-295.637146,-84.17407227,2278.601563,0.7730799,-277.0640259,-456.6192627,1768.493408,0.9023612,-399.3395386,-328.3875122,1884.728882,0.8993048,-259.7597046,-353.7491455,1995.19458,0.000607713,-258.6843262,-353.4161987,1994.252441,0.000641239,-400.6861267,-145.6508789,2277.166992,0.8671881,-121.5049438,-439.0562134,1780.524658,0.94852096,-69.29217529,-324.9465332,1911.327393,0.8674765,-157.5640869,-112.5253906,2284.48291,0.7366097,1,1,1,1,0,0,0,0
55319,23,-164.0916138,-525.6235962,1704.549561,0.9084644,-224.7873535,-351.7602234,1837.557495,0.86681163,-295.0805054,-84.79626465,2274.387695,0.7901002,-275.7539673,-456.5101318,1767.630371,0.8990074,-398.3347473,-327.0100708,1884.377563,0.891699,-259.4296875,-355.3122559,1995.246216,0.000663843,-258.3721313,-354.9024658,1994.365601,0.000702009,-399.2709656,-145.2183838,2273.800293,0.8628718,-120.3815918,-437.5323181,1779.385498,0.9620895,-71.97497559,-324.1212158,1910.863037,0.8696934,-159.1119385,-109.6827393,2278.847656,0.76805586,1,1,1,1,0,0,0,0
55320,23,-163.0149536,-522.5408936,1701.912354,0.90478414,-224.5056763,-349.7944031,1836.567383,0.8561839,-297.2731323,-84.61096191,2275.006836,0.7848103,-275.6172485,-453.3579407,1766.294678,0.90351623,-399.4443665,-326.4311523,1885.109375,0.895379,-258.5131836,-350.9677124,1994.484497,0.000620528,-257.4972534,-350.6809998,1993.459717,0.000656947,-403.5335693,-145.6900635,2274.711426,0.8732742,-119.8609619,-434.9906311,1777.467896,0.97115827,-70.5994873,-321.656311,1908.523193,0.8568008,-162.0301514,-108.6174927,2279.315918,0.76560724,1,1,1,1,0,0,0,0
55321,23,-163.7814941,-520.6778564,1701.280762,0.9029544,-223.4119873,-347.4078064,1835.80603,0.85307723,-294.3684082,-86.91760254,2281.37915,0.7921391,-274.8143921,-452.5462036,1764.785034,0.90772754,-398.23703,-326.1786499,1884.818359,0.8891207,-257.8105164,-353.2812805,1993.861572,0.00066619,-256.6755981,-352.887085,1993.092041,0.000704938,-401.9344788,-147.8493042,2277.327393,0.8595767,-119.6977539,-433.7079773,1777.361206,0.96977305,-69.59399414,-319.2711182,1910.997803,0.85842556,-158.3912354,-111.7926636,2284.168457,0.7527112,1,1,1,1,0,0,0,0
55322,23,-163.2953491,-516.3267212,1697.61499,0.88014174,-224.2490845,-347.7914429,1836.309082,0.8483669,-295.5620117,-88.01135254,2281.4646,0.807712,-273.453125,-449.4836426,1761.952881,0.9219271,-399.5780334,-325.6710205,1884.012573,0.8983162,-259.0812988,-354.5175171,1994.676514,0.000649611,-257.9196472,-354.0863647,1993.806519,0.000689105,-404.7774048,-150.0457764,2278.967041,0.866328,-118.5142212,-428.9393616,1775.392944,0.97696245,-71.06115723,-319.0914307,1911.057983,0.86249423,-157.9405518,-113.8339844,2285.798584,0.76056576,1,1,1,1,0,0,0,0
55323,23,-163.0980225,-518.027832,1697.067871,0.9000299,-224.9032593,-346.5063477,1835.283081,0.8877206,-296.2565918,-84.98852539,2272.484375,0.7968661,-274.2750549,-447.0718994,1759.487305,0.89237964,-399.7779236,-323.3969727,1882.327393,0.8709594,-262.3468628,-353.6647339,1985.649292,0.000506713,-261.1046143,-353.501709,1984.952148,0.00052576,-403.6876526,-145.7131958,2268.618408,0.87785554,-118.6569214,-427.2233887,1772.044922,0.9778985,-70.3480835,-320.1204834,1910.218994,0.8781796,-161.4902954,-108.7559814,2273.48877,0.77734154,1,1,1,1,0,0,0,0
55324,23,-163.0546875,-512.487793,1692.78772,0.87278426,-224.581665,-345.3736267,1834.0354,0.87795335,-293.8198853,-85.95361328,2275.189697,0.8036286,-272.5314941,-442.6204834,1755.688721,0.900805,-398.4459839,-321.3914185,1881.028687,0.8566414,-260.9362183,-355.6671753,1986.916138,0.000627749,-259.7027588,-355.4378357,1986.238647,0.000670844,-399.7918091,-144.9937134,2270.647949,0.86822414,-116.982666,-424.3937073,1768.996094,0.97175163,-71.2878418,-316.2835083,1908.831543,0.89375705,-159.4087524,-109.6455078,2277.662109,0.7625504,1,1,1,1,0,0,0,0
55325,23,-162.1810913,-507.8925781,1688.734131,0.85651076,-224.204834,-342.3947754,1833.003784,0.86133456,-298.5632629,-85.1920166,2274.747803,0.7880575,-270.8075562,-438.5164795,1752.90979,0.9260732,-399.3133545,-320.5650635,1879.31604,0.8551282,-261.0073242,-352.9139099,1985.192871,0.000654546,-259.911377,-352.8326416,1984.504639,0.000697011,-403.37854,-144.7883911,2270.414063,0.878543,-116.7718506,-422.195343,1768.858887,0.96697724,-71.56787109,-312.1811523,1907.893311,0.9007939,-165.4174194,-109.4423828,2276.850098,0.77543026,1,1,1,1,0,0,0,0
55326,23,-161.7954712,-506.6185913,1686.894165,0.8688832,-224.0286255,-338.2394409,1830.174316,0.87160546,-298.2269287,-85.06030273,2276.13623,0.7772064,-269.1546631,-437.7861938,1750.92627,0.9341048,-398.2499084,-318.4086304,1876.46936,0.8641404,-259.5313721,-353.2695923,1986.719849,0.00077198,-258.3187256,-353.0957031,1985.882324,0.000813625,-402.8988647,-139.531189,2265.896729,0.86889184,-116.588623,-419.1861572,1767.890137,0.95863706,-71.30383301,-309.7608643,1904.389771,0.8897913,-162.5147095,-112.1486206,2280.774658,0.7785807,1,1,1,1,0,0,0,0
55327,23,-160.2980957,-501.4833984,1684.785889,0.8566138,-224.5140991,-333.9100952,1828.418213,0.88071287,-298.5160522,-89.72705078,2282.307129,0.8165834,-268.0089111,-434.9767761,1748.998901,0.9249098,-401.9252625,-316.0818481,1876.826416,0.86073977,-263.7416992,-346.3363647,1985.593872,0.000679851,-262.6992798,-346.107666,1985.044434,0.000725339,-403.2637329,-145.3394775,2270.447021,0.81934303,-115.1918945,-413.9841919,1763.222168,0.9460165,-72.59124756,-304.2080078,1903.915771,0.8918614,-159.93927,-115.5548706,2285.366455,0.76947767,1,1,1,1,0,0,0,0
55328,23,-161.0965576,-497.9711304,1682.001465,0.8765226,-223.0072021,-331.0198975,1826.485474,0.8784515,-293.8148804,-91.57904053,2283.430664,0.8390104,-267.1469116,-431.7637939,1747.503296,0.93396544,-398.9104004,-314.5352783,1874.011963,0.8745716,-265.4584961,-346.8068848,1986.98584,0.000912145,-264.3757935,-346.3361511,1986.352051,0.000961949,-400.3728027,-142.4622192,2271.515869,0.8124287,-114.6102295,-411.9673767,1762.609131,0.9448447,-73.00469971,-300.0324707,1904.862549,0.89542764,-154.0906372,-120.6852417,2290.470215,0.7883944,1,1,1,1,0,0,0,0
55329,23,-161.1304321,-493.7744446,1678.183716,0.8963971,-222.7128906,-326.8262329,1823.776001,0.90120685,-297.437439,-90.53930664,2279.897461,0.8214826,-265.4179077,-428.9941711,1746.584351,0.94641393,-402.6821289,-312.8476563,1873.352417,0.8713779,-262.270752,-341.7711182,1983.950684,0.000869749,-261.3927002,-341.4265137,1983.384155,0.000911953,-403.687561,-142.3700562,2267.08252,0.8360119,-113.0525513,-407.1859741,1760.853027,0.9269253,-73.45001221,-296.4443359,1903.77124,0.8838284,-161.0839233,-116.2652588,2288.982422,0.7872813,1,1,1,1,0,0,0,0
55330,23,-159.7874756,-491.9152832,1676.594238,0.91167986,-220.3730469,-322.3323364,1823.138306,0.91163784,-297.5317078,-89.32318115,2283.323242,0.85265976,-264.203949,-426.4761047,1744.096313,0.9464705,-394.7808228,-308.8175049,1871.664795,0.9253491,-260.8494873,-343.8375244,1985.664673,0.000940684,-260.1287842,-343.4930725,1985.074951,0.000974577,-402.3764648,-141.3412476,2273.124023,0.8170243,-111.1737061,-405.328125,1759.494141,0.9356613,-72.04449463,-295.3839722,1902.664429,0.86305296,-160.9798584,-117.4432373,2290.688232,0.7676912,1,1,1,1,0,0,0,0
55331,23,-158.7626343,-488.6254578,1673.311768,0.9079506,-219.1842651,-319.5199585,1821.850464,0.9098454,-298.6295166,-88.51660156,2278.955566,0.8450455,-263.6256714,-421.6908264,1740.922485,0.9518966,-395.7427368,-307.2466431,1870.846191,0.9298456,-262.9797363,-347.3631592,1988.170654,0.000879488,-262.0251465,-347.1466064,1987.652344,0.000908347,-401.7566528,-144.1555786,2269.791992,0.80918545,-109.9436035,-400.352417,1757.839355,0.94517154,-71.99755859,-293.1021729,1905.848389,0.86483073,-161.2768555,-115.8966064,2286.731934,0.7767564,1,1,1,1,0,0,0,0
55332,23,-157.2647705,-484.9334717,1671.038574,0.89103,-217.3937988,-316.1592407,1819.728271,0.8909669,-299.0313721,-88.09277344,2285.849121,0.8682101,-262.1727905,-417.8306274,1738.017578,0.943004,-393.8035889,-304.1015625,1868.13501,0.94976574,-264.5007935,-348.428772,1988.426758,0.000677997,-263.4440918,-348.1174316,1987.910889,0.000701981,-399.5735168,-148.2659912,2277.214111,0.7692045,-109.1977539,-396.8448486,1756.986328,0.9553504,-69.3694458,-293.6990967,1905.048584,0.85381466,-161.7685547,-115.4483643,2290.328613,0.78873867,1,1,1,1,0,0,0,0
