time_stamp_m,time_stamp_s,id,trial,nose_x,nose_y,nose_z,headTop_x,headTop_y,headTop_z,neck_x,neck_y,neck_z,tailBase_x,tailBase_y,tailBase_z,lEar_x,lEar_y,lEar_z,lShoulder_x,lShoulder_y,lShoulder_z,lElbow_x,lElbow_y,lElbow_z,lWrist_x,lWrist_y,lWrist_z,lHip_x,lHip_y,lHip_z,lKnee_x,lKnee_y,lKnee_z,lAnkle_x,lAnkle_y,lAnkle_z,rEar_x,rEar_y,rEar_z,rShoulder_x,rShoulder_y,rShoulder_z,rElbow_x,rElbow_y,rElbow_z,rWrist_x,rWrist_y,rWrist_z,rHip_x,rHip_y,rHip_z,rKnee_x,rKnee_y,rKnee_z,rAnkle_x,rAnkle_y,rAnkle_z,s_1,s_2,s_3,s_4,b_1,b_2,b_3,b_4
18.48466667,1109.08,55454,23,223.4067078,-374.2328796,2077.310059,218.0689087,-355.0206604,2033.047852,273.5062256,-267.4602051,2051.028809,627.5872803,-385.7175598,2068.547119,195.2906189,-267.4616089,2042.880615,258.7052002,-233.4486084,2132.171631,218.9044189,-176.2686157,2267.228516,101.9517822,-177.9009399,2393.157959,641.4460449,-329.3015747,2081.439453,677.6815186,-331.3756714,2247.780273,805.0327759,-371.0638733,2286.557129,291.5918884,-300.5183716,2019.320923,306.8464661,-345.5246887,2083.924805,449.6470642,-410.4510193,2211.560547,477.9225159,-384.0171509,2365.909424,603.0119629,-433.8339539,2132.636475,512.8932495,-373.4383545,2218.404053,531.3233643,-309.9808044,2371.139893,1,1,1,0,0,0,1,0
18.485,1109.1,55455,23,202.7548065,-366.4570007,2083.06665,197.1957397,-347.0424194,2038.744629,252.348465,-259.2151489,2056.40625,606.3634033,-377.1255493,2066.032959,174.6991119,-260.8197937,2046.427612,241.2573242,-229.2578735,2139.66748,207.6890869,-171.0222778,2264.320557,92.71762085,-179.2011108,2400.607422,621.1704102,-323.807251,2076.974609,647.2374878,-317.6174316,2252.1521,782.1519775,-349.3323975,2287.14502,272.7831116,-293.3722229,2025.347412,286.203125,-337.3485107,2081.492188,439.9525757,-396.0361938,2219.216553,493.3476563,-390.795929,2363.260498,572.5644531,-423.6763916,2115.186523,497.3628235,-366.1951599,2227.835449,522.2175293,-310.7502136,2369.901367,1,1,1,0,0,0,1,0
18.48533333,1109.12,55456,23,183.6594543,-358.9802856,2090.330078,179.1312714,-339.6913757,2045.030518,234.606308,-253.8276672,2060.063477,587.2775879,-372.3883667,2061.645752,157.1705322,-252.9927368,2047.993774,225.5666809,-219.9662781,2154.820557,191.2664185,-165.4234619,2270.650146,87.86276245,-186.9501953,2397.692383,595.9886475,-316.9589233,2072.3396,619.4724121,-301.7445068,2252.740479,767.4176636,-339.1319885,2274.538574,256.9382324,-287.0404663,2033.192871,267.4620972,-337.7605286,2086.877686,420.7060242,-395.4947205,2221.971191,472.7772827,-380.0150146,2366.01123,548.7539063,-416.0911255,2107.355957,483.6538391,-364.6319885,2233.726807,526.2866211,-311.8348999,2367.674316,1,1,1,0,0,0,1,0
18.48566667,1109.14,55457,23,163.3854218,-351.5608215,2096.47876,157.6856079,-332.1978149,2050.428711,213.1159058,-249.9089661,2065.943359,569.2052002,-361.8406982,2056.230957,135.3358765,-246.1182861,2057.361328,195.254425,-221.315033,2161.815186,180.0107727,-169.4205933,2282.458008,99.59020996,-177.3510742,2410.853027,570.0046387,-303.707489,2067.690674,594.3342285,-290.4538574,2246.631836,740.4558105,-321.4158325,2283.29126,232.4819641,-283.0342102,2036.551636,249.5227966,-331.682312,2092.354736,400.9855042,-381.3488159,2226.963135,461.5965576,-369.2706909,2364.948975,525.8557129,-407.3280029,2098.602539,477.7053833,-354.0267944,2239.631104,527.5928924,-310.3456356,2368.152108,1,1,1,0,0,0,1,0
18.486,1109.16,55458,23,141.4090576,-344.3736267,2101.251953,135.5220795,-325.6793823,2055.807129,189.7940063,-241.0463257,2068.580322,549.5118408,-352.3096313,2052.020752,114.9112244,-239.3713379,2061.693359,169.5301666,-211.8578796,2163.071289,189.2147522,-173.3533936,2277.251709,96.53949792,-172.275703,2405.108816,548.5477905,-293.7670593,2069.036865,544.4587402,-274.599762,2239.533447,703.8095703,-300.2944336,2281.149658,211.5819397,-274.4723206,2040.240967,228.3150635,-320.4042358,2099.054443,382.4333496,-373.1461792,2231.35376,465.4720459,-369.6878052,2358.570801,514.2756348,-399.725708,2096.289307,466.8459473,-352.186615,2225.086914,527.2825468,-307.4498906,2367.841762,1,1,1,0,0,0,1,0
18.48633333,1109.18,55459,23,122.4098053,-336.0601807,2104.203369,116.2507324,-317.9251099,2059.539307,165.7005005,-231.8692627,2071.893311,532.1764526,-343.6239014,2049.234863,93.70252991,-232.7406921,2062.840088,149.7487793,-199.6206665,2155.728271,182.8138733,-168.8989258,2279.933105,102.9947815,-172.6920166,2397.044434,532.2646484,-285.6046448,2065.995117,568.8120666,-275.0190915,2242.075761,673.4169312,-292.5846252,2286.925537,194.7355957,-260.5273438,2045.032715,210.2775269,-314.1390381,2102.880615,364.073761,-369.7029114,2233.297607,440.4262695,-362.4575806,2362.102051,495.456543,-388.8167725,2087.543457,444.9312744,-336.7055664,2228.48291,526.9750969,-304.5547663,2367.534312,1,1,1,0,0,0,1,0
18.48666667,1109.2,55460,23,104.6889038,-328.7626038,2105.522461,99.07244873,-310.5923462,2060.258301,146.0640106,-225.1000977,2074.22583,518.7008057,-333.3692627,2047.834473,73.51922607,-225.6091919,2063.491699,130.5667877,-190.4317017,2158.083984,170.4111938,-162.5354919,2277.462402,90.46998596,-180.5181274,2394.405273,522.5346069,-277.2116699,2064.2771,567.4369711,-260.9646523,2240.700665,644.3823853,-279.1614685,2279.799561,177.556366,-252.3513794,2047.338745,191.0389404,-304.1434326,2108.079346,339.9044189,-357.6391602,2232.185059,419.0198364,-354.5839844,2359.90918,482.2075195,-382.7577515,2086.748535,427.9026489,-333.1509094,2224.454346,526.6705421,-301.6602569,2367.229758,1,1,1,0,0,0,1,0
18.487,1109.22,55461,23,84.53051758,-320.516571,2106.443848,79.27853394,-302.2565918,2060.658447,125.5605774,-213.0980835,2070.96582,504.244751,-321.6687622,2046.699341,56.47741699,-214.1641235,2063.473145,111.3777466,-179.4866333,2158.406982,168.1348572,-162.5492249,2280.736328,76.37203979,-189.0190735,2405.890137,505.8372803,-265.8718567,2067.573242,438.3284302,-225.0054321,2233.543457,661.8186294,-278.0995128,2280.777458,154.9973755,-244.9740601,2044.061157,173.9962769,-296.6320496,2104.05127,311.1603394,-350.4543152,2217.226074,376.5287476,-318.3987427,2314.64209,465.4359131,-376.354187,2080.444824,437.4315597,-328.9258694,2225.012399,526.3688819,-298.7663566,2366.928097,1,1,1,0,0,0,1,0
18.48733333,1109.24,55462,23,65.82341003,-311.9914551,2104.963135,59.30236816,-294.5514832,2058.429688,109.8823547,-207.2376709,2065.831055,486.3859253,-310.8044434,2041.838501,38.29859924,-207.9204102,2059.21875,99.93493652,-176.4671936,2153.315674,170.5815648,-156.061668,2279.122587,74.52070618,-195.9687195,2400.729004,485.9157104,-257.0708618,2068.161865,405.7614746,-212.9370422,2230.705566,660.4281318,-263.3865323,2279.386961,131.7402954,-239.0945435,2039.802612,153.4894104,-288.8029175,2094.616943,288.1004333,-344.0206909,2219.952637,345.925293,-316.4165649,2334.283936,448.9718018,-362.0192871,2069.209961,435.7869304,-315.6136496,2223.367769,527.972168,-310.3532715,2345.164551,1,1,1,0,0,0,1,0
18.48766667,1109.26,55463,23,42.86987305,-302.4061279,2099.606201,36.74304199,-285.1782837,2053.421387,95.62734985,-201.2843323,2062.710205,471.0175781,-301.7007141,2041.145508,24.69546509,-198.852417,2055.871338,80.01434326,-174.1925659,2147.50293,169.8012564,-143.8131473,2278.342279,61.44989014,-204.4382324,2402.127686,472.4698486,-246.7121887,2064.76123,426.9152461,-213.3879715,2231.691366,659.1111992,-248.6874569,2278.070028,119.1217041,-230.0880432,2034.120361,132.0314636,-284.3342285,2093.134521,262.5847778,-339.513031,2217.618164,306.1387939,-304.8350525,2344.80542,434.6767578,-355.4467773,2065.395752,409.5380859,-326.5280151,2225.954346,512.6013184,-310.0797119,2354.136719,1,1,1,0,0,0,1,0
18.488,1109.28,55464,23,21.57553101,-295.2148132,2096.202148,16.80461121,-278.7469177,2049.697266,77.97085571,-194.802948,2056.939453,454.2541504,-291.9548645,2039.846313,7.425765991,-189.1174316,2049.927246,73.79534912,-168.8825684,2138.810791,169.0821907,-131.5724296,2277.623213,62.43908691,-202.013916,2397.246338,458.6582031,-236.8665466,2061.435791,351.5160522,-197.6825562,2228.230225,657.8677619,-234.0015507,2276.826591,100.4246216,-226.5777283,2030.904785,111.5021057,-280.0051575,2092.897949,235.5632324,-333.7963562,2224.607178,254.1421204,-293.3209229,2351.159424,413.7871094,-343.1651001,2057.416748,414.410575,-318.4744327,2224.582745,497.3768921,-308.6161194,2341.962891,1,1,1,0,0,0,1,0
18.48833333,1109.3,55465,23,4.585144043,-288.3696289,2090.575684,0.353149414,-272.7117004,2044.109497,62.95219421,-187.157196,2053.789063,440.3581543,-282.2323303,2041.175171,-7.286865234,-177.7855225,2045.614502,59.60275269,-162.3361206,2132.888672,160.6564941,-156.0263672,2262.245605,63.97225952,-188.0355225,2385.692139,444.2353516,-227.7994385,2060.527832,371.6221372,-194.9536006,2228.577096,656.6977541,-219.328079,2275.656583,79.9901886,-222.432373,2025.629028,95.72375488,-276.40448,2086.813721,208.6558838,-322.6723328,2232.102295,209.7104797,-266.8429565,2375.351807,401.1206665,-336.3371887,2060.518799,385.4501343,-315.5893555,2223.174805,502.6936646,-306.1126099,2352.492188,1,1,1,0,0,0,1,0
18.48866667,1109.32,55466,23,-13.94381714,-281.4844666,2087.883301,-18.01469421,-266.2445068,2040.863037,46.68725586,-183.4012756,2051.242432,421.4118652,-275.4259033,2038.692383,-23.9209137,-171.7624512,2042.057129,48.19410706,-152.7368164,2129.819336,161.7361188,-147.402256,2264.562658,50.54847717,-195.1382446,2389.298828,422.7103882,-218.9503174,2058.777832,370.6473692,-181.9526045,2227.602328,346.3158569,-172.7135315,2369.227539,61.95196533,-219.9569702,2024.628662,74.26876831,-274.0792236,2088.779053,180.3276978,-317.6725464,2233.854248,157.2337341,-258.255127,2373.024414,384.8253784,-328.7967834,2060.262695,385.5908203,-312.3670349,2229.576172,521.8920288,-314.0011902,2339.379395,1,1,1,0,0,0,1,0
18.489,1109.34,55467,23,-30.74435425,-275.0038452,2087.35083,-35.26358032,-259.5377502,2040.086182,33.48635864,-180.277832,2047.864014,408.322937,-270.4702759,2037.842163,-41.48043823,-166.9744263,2039.594604,33.58200073,-147.8256226,2129.936768,160.9991075,-135.2707621,2263.825646,27.4079895,-216.4099121,2369.262695,408.3775024,-214.5941467,2059.962646,369.7376062,-168.961356,2226.692565,310.6893311,-159.506012,2379.862061,42.05284119,-218.692749,2018.950195,62.85601807,-269.8930969,2089.470215,157.3811951,-306.4404297,2235.352539,106.0386047,-243.195282,2373.175781,376.3141479,-320.1323547,2059.082275,370.0706177,-302.2181091,2235.406494,517.0311279,-314.3765259,2335.816162,1,1,1,0,0,0,1,0
18.48933333,1109.36,55468,23,-48.90802002,-267.8586731,2086.784912,-52.96954346,-252.6889343,2037.693604,18.9780426,-175.2048035,2039.050537,394.1733398,-262.2394104,2038.603638,-58.02575684,-160.7348938,2035.91626,25.78799438,-140.6243896,2130.162354,189.4179077,-146.6151733,2243.764648,37.50652999,-200.5501741,2376.405009,391.3104858,-206.7530212,2063.157715,368.8927994,-155.9792051,2225.847759,336.9452846,-160.5828177,2371.507987,27.50212097,-218.7695923,2014.944092,42.74247742,-264.1614075,2092.149414,122.1750183,-295.0109863,2245.955078,56.81552124,-212.37677,2379.097168,363.2782593,-311.0675049,2059.887939,360.6539917,-298.2695313,2238.517578,515.2554932,-315.2196655,2326.756104,1,1,1,0,0,0,1,0
18.48966667,1109.38,55469,23,-64.2199707,-261.5183105,2087.02832,-69.09078979,-247.7669373,2036.765625,2.109466553,-170.0678711,2034.906494,379.2681885,-250.6034851,2039.764648,-74.18527222,-156.0765991,2034.768921,13.77735901,-133.5287476,2126.954102,180.9152832,-146.5952148,2225.547363,36.50377912,-188.4806164,2375.402258,376.9694214,-193.9884033,2064.833008,368.1129034,-143.0055023,2225.067863,336.1423705,-147.0405513,2370.705073,8.413146973,-215.7696838,2015.579346,21.15560913,-255.8015137,2095.885742,88.62142944,-283.6542358,2264.905762,-9.603485107,-226.1003113,2371.441895,348.0524902,-300.381897,2063.013428,352.5401611,-292.7788696,2236.144043,512.2858887,-312.8855591,2322.256592,1,1,1,0,0,0,1,0
18.49,1109.4,55470,23,-80.44558716,-257.1920471,2087.438721,-86.32072449,-245.183075,2036.939697,-15.26541138,-164.3325195,2034.890625,364.6791382,-243.1645508,2044.367432,-89.79388428,-150.8388367,2031.771729,-3.758880615,-129.5856323,2128.211914,153.2882996,-137.4650879,2234.531982,35.56137604,-176.4210862,2374.459855,356.6916504,-185.0987854,2066.003906,367.3978759,-130.0395985,2224.352835,335.4071678,-133.5063141,2369.96987,-9.520324707,-212.5787354,2013.907471,4.647109985,-249.6362915,2097.921387,30.6043396,-271.0985718,2271.73291,-72.86598206,-230.258667,2370.05542,332.5883789,-292.9045715,2066.01709,338.7345581,-291.8629761,2241.648682,506.2862549,-311.3943176,2316.756104,1,1,1,0,0,0,1,0
18.49033333,1109.42,55471,23,-96.94995117,-253.9755249,2088.466797,-100.6845093,-241.4230957,2036.7052,-25.88214111,-159.7418518,2035.021729,349.2747192,-234.7530823,2050.449219,-101.979126,-146.3670349,2032.570801,-12.45962524,-121.2019653,2126.098633,170.644165,-161.3373108,2232.836182,34.67927061,-164.37098,2373.577749,340.4140015,-176.1213379,2069.796875,366.7476779,-117.0808449,2223.702637,334.7396362,-119.9794289,2369.302338,-19.24197388,-207.8143311,2014.413208,-12.26400757,-247.2575073,2101.705322,-21.27536011,-264.1729431,2268.007324,-130.3145752,-221.3667297,2364.557617,317.2732544,-284.7399597,2072.725098,339.9564209,-290.2409058,2237.893311,502.1783447,-312.4677734,2316.475586,1,1,1,0,0,0,1,0
18.49066667,1109.44,55472,23,-115.5560913,-251.045105,2088.923096,-118.870697,-238.6870117,2037.580811,-42.72659302,-158.973938,2037.634888,332.5363159,-223.0751343,2053.059082,-118.9073486,-143.7843628,2033.205811,-33.54928589,-118.3953857,2130.617188,167.6073198,-146.2364087,2232.80264,33.85741571,-152.3296949,2372.755894,325.6247559,-166.3959351,2068.517578,366.1622737,-104.1285934,2223.117233,334.1397391,-106.459219,2368.702441,-38.9805603,-207.2582092,2017.550049,-32.70019531,-241.3702087,2105.595703,-65.6582489,-256.5134888,2279.303223,-183.0722961,-214.3704834,2375.679199,301.447998,-272.7864685,2078.26709,331.9256592,-284.1858521,2248.338867,493.7056885,-315.2150574,2312.784912,1,1,1,0,0,0,1,0
18.491,1109.46,55473,23,-130.3980255,-245.6039124,2088.57251,-134.4711761,-232.7454834,2037.892822,-33.32629422,-159.1946467,2036.694885,310.4016113,-208.9780273,2051.369629,-139.2862854,-142.412384,2038.152588,-52.01785278,-116.3446045,2132.529297,131.984375,-140.7556152,2247.251465,33.09576724,-140.2966284,2371.994246,305.3363037,-152.9073486,2074.238281,365.6416307,-91.18219583,2222.59659,333.607443,-92.94500811,2368.170145,-54.57853699,-195.586731,2017.428955,-44.54440308,-238.4884949,2104.710449,-80.4246521,-247.5175476,2280.929932,-213.899292,-209.5775757,2382.38208,288.4610596,-260.316925,2073.089355,327.2973633,-281.9232483,2256.739746,471.8190308,-310.9472656,2315.048828,1,1,1,0,0,0,1,0
18.49133333,1109.48,55474,23,-145.4255066,-243.1672363,2090.815918,-150.5796356,-230.3704529,2041.318604,-79.59106445,-150.6230774,2044.283569,293.383606,-201.969574,2053.67334,-156.9479218,-142.0100708,2039.741699,-71.57598877,-116.2822266,2135.544678,141.3779318,-135.7012347,2242.807449,106.3528748,-184.3571167,2374.549561,284.8579712,-145.1810303,2073.479492,365.1857197,-78.24100473,2222.140679,333.1427179,-79.43612017,2367.70542,-75.58370972,-192.8391113,2018.776855,-58.61361694,-236.9106445,2104.991211,-110.443573,-242.6574097,2283.841797,-250.6522217,-217.4649048,2393.622803,277.0075073,-255.7303772,2077.780762,304.0033569,-271.3774719,2248.635254,454.2836914,-306.9638672,2310.05127,1,1,1,0,0,0,1,0
18.49166667,1109.5,55475,23,-164.1798096,-243.5844421,2094.116211,-168.0073395,-229.6424866,2043.494019,-94.94207764,-148.6511536,2047.109009,274.5901489,-195.7854309,2055.807129,-175.2393188,-141.5934448,2044.206055,-84.96014404,-111.1375122,2135.812012,140.6994257,-123.7803078,2242.128943,99.53582764,-178.624115,2376.091064,267.6889038,-143.263916,2072.672852,364.7945147,-65.30437274,2221.749474,332.7455373,-65.93187948,2367.30824,-88.31460571,-190.1644287,2021.648926,-77.42883301,-235.7306519,2111.027588,-134.7653961,-242.4572144,2285.819824,-283.3105469,-211.8754883,2399.023926,253.5089111,-246.9191895,2082.273193,291.2390137,-272.3534546,2247.425049,431.6863403,-298.8362732,2304.325439,1,1,1,0,0,0,1,0
18.492,1109.52,55476,23,-182.7863312,-243.3012085,2097.77124,-187.1213531,-229.4924622,2047.956787,-114.9835815,-148.7342224,2049.848145,259.6173706,-191.6913452,2055.755859,-191.1633606,-140.0005798,2046.506226,-101.8659058,-111.633667,2135.989746,43.90628052,-115.9364624,2268.993896,78.2411499,-174.1204529,2379.165527,250.4833984,-141.2910767,2071.928711,364.4679928,-52.3716528,2221.422952,222.7877808,-124.1672668,2409.823242,-110.7177124,-192.3537598,2026.801514,-96.88186646,-233.7056274,2115.342529,-157.0545959,-236.8140564,2284.031982,-309.8937988,-210.4313049,2402.049072,245.394165,-246.7364197,2080.446533,281.1172485,-263.2984619,2257.307617,444.1442798,-301.0077705,2307.036264,1,1,1,0,0,0,0,0
18.49233333,1109.54,55477,23,-200.5533142,-244.1311951,2101.943604,-205.2075653,-229.6425171,2051.567139,-132.7720947,-147.203125,2055.192627,241.0310059,-184.7045288,2057.71582,-209.4465179,-141.4371948,2051.211182,-121.1495667,-111.4701843,2142.697998,22.49151611,-114.7347412,2268.025391,84.47338867,-171.752533,2365.791504,230.5065918,-134.1140747,2074.001221,364.2061346,-39.44219807,2221.161094,207.6072388,-127.3713379,2398.246582,-128.2597961,-191.2780762,2028.268799,-113.677002,-232.630188,2117.134521,-183.9146881,-232.7140808,2279.22876,-329.4353027,-211.6791382,2410.164307,225.6765137,-238.7559204,2086.772949,259.0109863,-254.6628113,2254.954102,443.8432721,-298.25659,2306.735256,1,1,1,0,0,0,0,0
18.49266667,1109.56,55478,23,-219.5698853,-245.6062622,2106.40625,-223.8647614,-231.5654297,2055.928711,-155.8070068,-146.3659058,2060.999023,220.6992798,-183.2419434,2055.757813,-233.1957397,-141.379425,2054.729248,-147.8468323,-117.251709,2155.467773,37.17047418,-109.9703244,2265.98276,73.26470947,-165.8818665,2359.025391,211.6960449,-129.750061,2072.880615,364.0089236,-26.51536193,2220.963883,177.8056641,-139.7486572,2384.382813,-146.5865173,-188.2536926,2033.969971,-137.2585754,-234.026825,2126.590332,-204.0580902,-229.0946655,2286.084229,-333.767334,-209.3121948,2411.159424,199.0474243,-235.4239197,2088.281494,247.1818848,-254.6870422,2260.839111,443.5450155,-295.5060114,2306.437,1,1,1,0,0,0,0,0
18.493,1109.58,55479,23,-238.3663788,-247.1278076,2113.451172,-243.7478485,-234.7447815,2064.214111,-178.2033691,-149.2251587,2063.525146,206.7532959,-182.5090637,2057.107666,-255.5944977,-145.7017212,2057.819336,-167.3873596,-113.9063721,2153.955322,-29.57879639,-110.6197205,2276.320801,49.94320679,-161.6607666,2351.66626,197.8856812,-131.3903809,2072.535645,363.8763468,-13.5904979,2220.831306,195.196228,-132.795105,2398.538086,-167.8819275,-192.7842102,2040.124023,-156.2901001,-233.1875305,2132.202393,-214.5326996,-227.1444092,2285.049805,-339.9292603,-203.0834656,2410.358398,184.3546143,-236.957489,2089.606445,205.8630371,-250.2695923,2257.746094,443.2495095,-292.7560294,2306.141494,1,1,1,0,0,0,0,0
18.49333333,1109.6,55480,23,-257.8948059,-248.328064,2120.0979,-264.5216064,-236.428009,2071.732422,-199.2654419,-151.4297791,2068.437012,187.0884399,-183.4076843,2053.45459,-271.853302,-147.3114929,2063.640381,-191.4598389,-118.837616,2166.611328,-11.61450953,-104.3038928,2273.115155,60.01336636,-156.9825048,2355.569979,179.0968628,-130.723938,2073.296875,74.40112305,-134.2825928,2253.105713,193.630201,-125.7111066,2395.032959,-188.6602783,-195.4933472,2046.375732,-176.1608582,-233.4053345,2134.959961,-211.3348389,-233.5426941,2288.902344,-339.6880798,-200.2501526,2410.045898,166.854126,-239.2833557,2089.329102,174.8122559,-242.8364868,2257.979492,317.9658203,-235.0023804,2293.374268,1,1,1,0,0,0,0,0
18.49366667,1109.62,55481,23,-275.9295349,-250.4430237,2126.785889,-282.005127,-239.1442261,2078.4729,-214.6065369,-152.7840576,2071.031006,170.5923462,-184.6621704,2051.282715,-292.3126221,-145.8735352,2068.138916,-207.6747437,-119.4464722,2169.658691,-12.136029,-92.99638957,2272.593636,59.22845384,-144.9045881,2354.785067,160.0401001,-129.08255,2073.961914,63.9944458,-132.7902222,2254.656006,187.4055176,-128.8926392,2382.049316,-203.8109131,-196.8576355,2051.495117,-193.3499451,-234.3951416,2133.008789,-214.1384583,-233.5246582,2293.388916,-346.1922607,-200.3222656,2412.054443,148.6542969,-239.6008911,2090.604248,145.630188,-235.6516724,2262.730225,301.2680664,-223.7632446,2287.60498,1,1,1,0,0,0,0,0
18.494,1109.64,55482,23,-289.1064453,-252.0304565,2131.143066,-296.2775269,-241.7549133,2083.08667,-229.478302,-155.7594604,2073.488281,158.1459351,-185.2263794,2051.508789,-305.6116943,-149.8025513,2071.245605,-225.7078552,-121.2979126,2172.923828,-12.60101094,-81.69410154,2272.128654,58.50393089,-132.8345205,2354.060544,149.5265503,-131.2546997,2071.981689,52.96929932,-127.598938,2253.49292,177.2315674,-137.3657227,2373.860107,-222.8788147,-200.4203796,2053.967041,-210.8466492,-237.3581543,2134.323975,-216.429657,-233.4329529,2293.264648,-354.2353516,-202.977478,2409.970215,132.3932495,-240.0646362,2093.625732,108.3658447,-235.4796753,2262.744385,279.8552246,-221.2432861,2299.206787,1,1,1,0,0,0,0,0
18.49433333,1109.66,55483,23,-303.3572693,-256.0462341,2135.219238,-310.9185486,-246.426178,2088.167969,-249.3390503,-160.6760864,2077.455322,138.6589355,-184.242218,2050.995361,-330.2133789,-160.0652771,2075.551025,-243.7550659,-127.3113403,2175.668213,-13.00948145,-70.39646332,2271.720184,3.795593262,-157.7789917,2342.513428,129.414856,-129.8464661,2073.726318,51.09033203,-119.3579102,2252.186035,168.8588867,-137.1022949,2367.355957,-240.6356812,-204.3737183,2057.827393,-226.6346741,-239.1130981,2134.313721,-209.9015503,-235.4882202,2290.294922,-353.878479,-204.5758057,2406.644531,109.7874756,-239.9169617,2091.136475,60.92553711,-236.8547974,2257.702637,233.0054932,-227.3453369,2300.479736,1,1,1,0,0,0,0,0
18.49466667,1109.68,55484,23,-320.3606567,-263.105957,2135.993408,-327.2571411,-252.4537354,2088.664795,-267.9519043,-166.590332,2080.115967,119.8634644,-184.7481384,2053.505615,-346.1100464,-165.7301025,2077.893311,-259.9862671,-131.553772,2177.69873,-13.36146377,-59.10290981,2271.368201,1.177368164,-164.0400085,2343.371826,106.8764648,-128.346283,2073.060791,40.23956299,-117.7234497,2251.829102,177.4689941,-133.8484802,2358.964355,-257.4260864,-210.4585876,2058.942871,-242.0297241,-242.7833252,2134.827148,-212.4985046,-238.9042969,2291.164551,-343.5055237,-206.4011536,2411.106934,94.86773682,-241.9662476,2093.635498,35.40582275,-239.7496643,2253.263672,182.2293091,-212.5461731,2308.729004,1,1,1,0,0,0,0,0
18.495,1109.7,55485,23,-335.8824463,-270.6220398,2134.572998,-342.7610474,-260.3017273,2088.137207,-285.4404297,-172.5281067,2078.637695,104.6738892,-185.8383484,2052.943115,-363.7433167,-172.7541199,2076.543945,-279.3785706,-137.5895996,2178.212891,-13.65697832,-47.81287612,2271.072687,-18.378479,-148.0995789,2344.654297,89.75744629,-127.7164612,2073.121338,34.23242188,-114.4859924,2251.280273,179.7807007,-137.1983032,2361.607666,-273.3740234,-216.0366821,2055.990479,-256.8608398,-248.5415649,2133.672119,-216.3980713,-238.5195923,2292.670654,-344.3933105,-206.9185791,2410.744385,76.63970947,-242.7144775,2094.88916,14.581604,-236.6123352,2247.475098,210.1742152,-216.3221902,2304.772766,1,1,1,0,0,0,0,0
18.49533333,1109.72,55486,23,-347.9300842,-277.7216187,2133.9375,-356.1659546,-270.219635,2087.921143,-304.7756958,-181.2799072,2074.253662,89.84985352,-184.3674011,2056.613525,-381.9199829,-183.3363647,2072.966553,-297.7982178,-143.7610168,2174.434082,-13.8960427,-36.52579758,2270.833622,-9.822465168,-146.2015072,2343.83917,73.14788818,-126.0895996,2075.883057,28.56573486,-115.4909058,2256.452637,169.9555054,-131.6141663,2364.741455,-288.925354,-225.4271851,2053.847412,-266.5674438,-250.2373657,2131.60498,-230.3015442,-239.4673462,2290.384766,-349.1928711,-201.7566833,2412.979004,62.31549072,-242.495636,2099.857666,-21.98687744,-243.6452026,2243.107178,113.0484619,-196.0112915,2336.733887,1,1,1,0,0,0,0,0
18.49566667,1109.74,55487,23,-362.4277954,-287.4909973,2129.677979,-369.8778076,-278.1200562,2084.632568,-314.4523315,-185.2823181,2070.584961,73.15496826,-189.0800476,2059.275146,-371.4005552,-172.4721933,2073.64634,-320.5085449,-151.3562317,2175.796387,-14.07867169,-25.24110968,2270.650993,-10.5534727,-134.5314237,2343.108162,60.70635986,-129.4164124,2075.585693,17.86108398,-117.5447083,2255.905029,161.2342529,-124.1781616,2356.827148,-299.8379517,-230.1585999,2049.887451,-281.4109497,-257.2133484,2125.082031,-231.1222839,-244.9494019,2291.087646,-337.6231079,-199.7918701,2410.568359,47.00933838,-244.6893616,2101.199463,-58.48687744,-249.0983582,2232.442871,80.81500244,-190.374054,2353.895264,1,1,1,0,0,0,0,0
18.496,1109.76,55488,23,-370.5588989,-294.3241882,2125.974609,-378.0948792,-285.7545471,2079.542236,-330.6578064,-194.5116577,2066.318115,58.49816895,-187.6444702,2060.748047,-405.0631104,-200.81427,2063.346436,-338.2523193,-154.2104187,2172.952148,-14.20487723,-13.95824808,2270.524788,-83.08728027,-122.9961243,2348.146484,45.47491455,-129.4838562,2079.026123,5.74230957,-119.6066589,2247.393799,148.7408447,-127.0186768,2360.441406,-312.1233521,-234.7522583,2045.89978,-292.8668823,-262.4406128,2121.682617,-233.3233643,-249.6898499,2259.576416,-350.0692749,-205.725769,2407.023438,35.668396,-245.1908569,2102.95752,-82.9112854,-249.030365,2227.842529,34.0425415,-194.3448486,2359.332764,1,1,1,0,0,0,0,0
18.49633333,1109.78,55489,23,-380.2218628,-302.8079224,2122.365234,-387.70224,-294.2404175,2075.911133,-344.908844,-202.7318115,2064.031982,42.50701904,-188.6435547,2063.719482,-417.0968933,-210.3171387,2059.584229,-356.1033936,-159.465271,2165.484375,-14.27466847,-2.676648524,2270.454997,-87.50823975,-126.4126892,2344.060547,25.92352295,-128.4498291,2084.75293,1.186767578,-118.1903381,2253.099609,159.8468018,-140.5980835,2347.85083,-323.3813171,-244.8848572,2043.537964,-305.3430176,-269.0881958,2121.256348,-247.7964478,-251.7987366,2267.673584,-348.7280579,-204.5773621,2405.911377,18.30859375,-245.9074097,2100.89917,-104.1419983,-251.6174622,2228.905518,-5.457946777,-209.8778076,2373.065918,1,1,1,0,0,0,0,0
