id,trial,H_headFront_x,H_headFront_y,H_headFront_z,H_neck_x,H_neck_y,H_neck_z,H_lowerBack_x,H_lowerBack_y,H_lowerBack_z,H_leftWrist_x,H_leftWrist_y,H_leftWrist_z,H_leftShoulder_x,H_leftShoulder_y,H_leftShoulder_z,H_leftElbow_x,H_leftElbow_y,H_leftElbow_z,s_1,s_2,s_3,s_4
94128,15,-112.4577637,-669.7952881,1878.190186,33.02380371,-647.182373,1775.562012,-387.6712952,-492.3746948,1955.010132,-109.9407349,-672.092041,1876.692993,-36.64355469,-763.027832,1775.442261,-111.4257813,-666.0955811,1880.952637,1,1,0,1
94129,15,-111.1060181,-663.1515503,1875.152588,30.84100342,-643.4081421,1774.172119,-381.6698303,-478.2365112,1950.003174,-108.3155518,-666.5513916,1873.997803,-53.64221191,-769.0505981,1794.60498,-111.2254028,-659.708252,1878.733154,1,1,0,1
94130,15,-113.6781616,-663.7006226,1874.468262,30.56262207,-641.4978638,1776.501343,-377.7617188,-490.864563,1961.475464,-109.8300781,-667.8108521,1872.413696,-38.3079834,-767.2214355,1778.556641,-111.8317261,-661.1123047,1877.489014,1,1,0,1
94131,15,-119.9443359,-657.7042236,1872.429199,27.95697021,-640.6658936,1778.080322,-386.6719971,-462.9119873,1971.61377,-116.8049927,-660.7793579,1870.93689,-44.79742432,-762.5831299,1783.560913,-118.8482056,-653.9628296,1875.947754,1,1,0,1
94132,15,-124.8781738,-650.381897,1874.576904,26.93695068,-636.2212524,1777.408325,-379.7931824,-468.4620972,1960.887573,-121.4315796,-654.5698853,1872.846191,-57.3805542,-762.4893799,1789.678955,-122.6551514,-648.4281616,1877.643066,1,1,0,1
94133,15,-131.883728,-643.7591553,1872.144287,25.71905518,-632.9217529,1776.034912,-381.271637,-446.9186401,1966.35376,-129.3789673,-647.5849609,1870.870361,-60.70776367,-765.6921997,1803.498413,-130.8905029,-640.9694824,1875.083252,1,1,0,1
94134,15,-138.765686,-634.7472534,1861.951172,24.08178711,-632.7706299,1773.9021,-285.8067932,-616.8265381,2024.020142,-135.307312,-639.2443848,1861.578003,-61.51818848,-775.9556885,1823.525635,-137.784729,-633.6483765,1864.517822,1,1,0,1
94135,15,-119.0656128,-632.3303833,1871.189575,22.94287109,-625.7420044,1777.955444,-334.4412537,-521.6270752,1990.276367,-115.7929688,-638.6677856,1868.863159,-60.6184082,-755.5072021,1786.903076,-117.1599731,-631.7929688,1874.386719,1,1,0,1
94136,15,-115.0924072,-639.4949951,1874.193237,24.57043457,-625.0471802,1776.89502,-336.0192261,-523.1613159,1994.525146,-111.9595337,-645.0393066,1872.566162,-61.14343262,-759.9677734,1808.287598,-113.5222168,-638.2918701,1877.97876,1,1,0,1
94137,15,-111.1710815,-643.5484619,1875.849243,22.70782471,-624.1877441,1775.977905,-367.9264221,-465.5161743,1971.398071,-108.3035278,-648.9405518,1874.196411,-68.58215332,-746.1068115,1794.688354,-110.7973633,-641.7695923,1878.792358,1,1,0,1
94138,15,-116.2096558,-647.1591797,1877.230957,16.80163574,-623.4098511,1771.853271,-357.3175659,-490.4862671,1970.752808,-114.7918701,-652.2106323,1876.557251,-102.3099365,-724.47229,1807.619995,-115.8161011,-645.2541504,1879.879639,1,1,0,1
94139,15,-113.8010254,-653.7157593,1883.611572,14.55651855,-617.9868774,1770.606445,-354.555603,-498.6625977,1980.014893,-113.2398071,-658.2579956,1883.169312,-128.5893555,-707.3986206,1820.007935,-113.0265503,-653.1547852,1886.251099,1,1,0,1
94140,15,-121.6953735,-654.9561768,1885.300049,13.55303955,-627.0045776,1779.303101,-373.5763855,-458.8539429,1971.075684,-118.112854,-658.3483276,1886.245605,-115.0016479,-731.8143311,1826.167969,-120.0858765,-652.7246704,1888.993408,1,1,0,1
94141,15,-117.4429932,-655.8726807,1889.769775,13.89117432,-625.0535889,1779.79187,-375.309967,-464.1791382,1973.486694,-114.7875366,-659.9569092,1890.445679,-106.0828857,-740.8597412,1822.287354,-115.8682251,-653.9676514,1893.018799,1,1,0,1
94142,15,-112.5892944,-653.1482544,1887.97937,12.77111816,-622.6531982,1775.534912,-354.4886169,-490.4207764,1981.445557,-111.7418213,-658.5776367,1888.029175,-122.8696899,-752.8184204,1844.320313,-111.4052734,-652.1040039,1890.445923,1,1,0,1
94143,15,-116.7734985,-655.1118774,1888.666992,12.72784424,-622.4248657,1775.530762,-313.4682922,-569.7816162,2016.249023,-113.7504883,-659.9111328,1889.372803,-101.7627563,-757.1071777,1848.061035,-114.8782959,-654.4642334,1892.310791,1,1,0,1
94144,15,-118.0374756,-671.8917847,1905.380737,11.54168701,-621.6470337,1778.366577,-311.8795776,-569.0738525,2032.057007,-115.2345581,-676.8972168,1907.173828,-104.324707,-748.1524048,1854.23645,-115.746521,-671.4002075,1909.835327,1,1,0,1
94145,15,-109.1018066,-670.9578857,1915.140137,13.69573975,-627.034729,1776.463379,-286.2848816,-607.8017578,2056.39502,-107.2506104,-674.5875854,1915.177002,-115.6451416,-734.0977783,1828.283081,-106.1885376,-669.4008789,1919.34668,1,1,0,1
94146,15,-104.3592529,-674.9707031,1917.683838,12.55236816,-623.0307007,1778.412598,-277.6161499,-624.7454224,2070.714355,-102.5528564,-676.7733765,1918.577637,-117.048584,-714.4436035,1837.096191,-101.4631958,-673.2679443,1922.302124,1,1,0,1
94147,15,-116.3764038,-672.1828613,1913.094727,6.517150879,-617.9606323,1778.694458,-302.3622742,-583.0661621,2050.451904,-115.74646,-674.4078979,1913.016602,-124.0602417,-716.4766846,1830.710693,-113.1829834,-670.2490845,1918.469727,1,1,0,1
94148,15,-119.8313599,-671.4741211,1913.757568,5.67791748,-615.8179932,1781.155762,-336.8996277,-513.5058594,2015.097168,-120.0544434,-673.4246216,1913.239258,-129.6801147,-706.7685547,1838.294434,-116.8082275,-669.8360596,1918.662109,1,1,0,1
94149,15,-120.3168945,-670.1767578,1914.169556,8.345825195,-614.4772339,1780.134155,-323.5282288,-535.5560303,2026.973267,-120.8305664,-671.8751221,1913.934814,-129.024353,-708.2667847,1847.97168,-117.2047119,-668.0145874,1919.354736,1,1,0,1
94150,15,-111.8149414,-674.980835,1915.488037,8.453735352,-618.5335083,1781.259399,-375.0191345,-443.2373047,1976.746216,-112.3485107,-676.234436,1914.912354,-123.9063721,-719.0011597,1848.446411,-109.2286987,-672.4179688,1920.003906,1,1,0,1
94151,15,-99.5824585,-685.4832153,1926.388672,8.541259766,-620.760376,1780.896973,-383.8190613,-442.6820679,1977.006592,-100.1879883,-686.5027466,1925.262451,-110.1365356,-730.1776123,1849.371216,-98.91210938,-682.4846191,1929.779297,1,1,0,1
94152,15,-98.34375,-695.6533203,1935.449707,8.971435547,-620.2665405,1783.226807,-401.4680176,-443.5880737,1982.859619,-97.51763916,-696.4876709,1934.213989,-98.54504395,-730.3827515,1821.550781,-98.31213379,-692.1201172,1939.123169,1,1,0,1
94153,15,-99.2666626,-689.9151001,1936.498291,12.10827637,-621.3001709,1787.30127,-381.3445435,-449.2029419,1977.260864,-99.21264648,-692.1856079,1936.220093,-113.5195923,-736.0518188,1864.316895,-97.79821777,-687.5357056,1941.395752,1,1,0,1
94154,15,-94.26397705,-693.4602051,1950.426636,10.58789063,-618.1489258,1788.891113,-386.7089844,-436.3102417,1977.949219,-94.46295166,-694.8372192,1948.61499,-94.96942139,-743.1317139,1846.90625,-94.76293945,-690.6079102,1954.488403,1,1,0,1
94155,15,-92.17810059,-695.0369873,1951.445068,11.69006348,-616.9294434,1791.031006,-391.4114075,-439.1531982,1980.661377,-92.78216553,-695.6488037,1949.560181,-92.69476318,-745.5287476,1843.070923,-93.02484131,-691.578125,1955.041138,1,1,0,1
94156,15,-94.26812744,-691.2401123,1953.786499,13.14874268,-619.4777832,1792.171875,-389.6205444,-437.3701172,1983.937134,-94.49353027,-692.2342529,1952.445557,-96.52429199,-748.2473755,1857.35144,-94.25500488,-688.1575317,1957.794434,1,1,0,1
94157,15,-94.29949951,-692.8537598,1949.348389,12.230896,-619.8657837,1792.936523,-387.8259888,-439.6552124,1987.852295,-94.20098877,-693.7197266,1948.739502,-98.48291016,-754.3181152,1874.321045,-93.98309326,-689.3602905,1953.697754,1,1,0,1
94158,15,-95.64343262,-692.6032715,1950.12561,13.23968506,-620.3751221,1793.54541,-386.9047852,-438.7658081,1985.32666,-94.89727783,-693.5955811,1948.958984,-83.60321045,-749.723999,1837.641968,-95.15032959,-689.7106323,1954.081787,1,1,0,1
94159,15,-92.34741211,-694.7822266,1950.745605,10.61938477,-617.5338135,1794.435059,-390.0298767,-439.8817139,1987.008545,-92.09820557,-695.6004028,1948.585815,-89.34222412,-736.4713745,1822.62915,-92.50665283,-691.3862305,1954.440918,1,1,0,1
94160,15,-91.88415527,-694.4840698,1950.921143,11.17498779,-619.9013672,1794.782959,-388.2852783,-437.489624,1981.557129,-91.53460693,-695.6950684,1948.55249,-83.58752441,-743.7756348,1820.771118,-92.24786377,-691.0966797,1954.586182,1,1,0,1
94161,15,-92.90234375,-695.2238159,1949.312378,12.4017334,-622.0793457,1795.746094,-393.0547485,-442.0600586,1996.244873,-92.88897705,-696.6935425,1946.899902,-80.00872803,-748.8839111,1818.018311,-93.44671631,-692.0814209,1952.880859,1,1,0,1
94162,15,-94.13067627,-694.4716797,1949.440674,14.72155762,-622.395752,1796.147583,-390.9293823,-443.527771,1992.234375,-93.9151001,-696.2617798,1946.859497,-76.10198975,-751.5918579,1818.100342,-95.23620605,-691.5063477,1952.852783,1,1,0,1
94163,15,-94.44464111,-692.0146484,1950.909668,14.3661499,-622.6879883,1795.38623,-388.6157227,-443.5368652,1996.085693,-94.07244873,-693.7190552,1948.154785,-78.59289551,-746.1043091,1821.240479,-96.38043213,-689.1357422,1953.861816,1,1,0,1
94164,15,-93.85186768,-694.050415,1949.031006,17.36120605,-626.4294434,1795.074219,-386.7705994,-447.2314453,1997.776367,-93.88195801,-695.6896362,1946.952393,-89.83007813,-754.7344971,1860.127075,-95.64428711,-691.1078491,1952.21814,1,1,0,1
94165,15,-91.76184082,-694.0880127,1951.284424,17.42541504,-627.3936768,1795.422363,-388.9798279,-445.6831055,1999.042969,-91.68200684,-695.7738647,1948.833862,-86.33978271,-751.7043457,1842.465576,-93.77563477,-690.8717041,1954.258789,1,1,0,1
94166,15,-90.78283691,-691.5028687,1953.205688,20.00061035,-629.6016235,1796.445313,-393.7497864,-445.9908447,2001.927856,-90.45617676,-693.4265137,1950.330322,-82.47625732,-750.2288208,1830.128418,-92.80212402,-688.5908813,1955.954834,1,1,0,1
94167,15,-90.41644287,-690.5698242,1954.247192,19.84912109,-629.2496948,1796.514893,-389.7623901,-445.9185181,1996.644287,-89.77935791,-692.5424194,1951.46167,-77.27801514,-753.3551636,1835.907471,-92.34558105,-687.7718506,1956.846802,1,1,0,1
94168,15,-91.0526123,-691.2057495,1954.490723,21.94726563,-631.6199341,1795.748535,-387.8184509,-447.2178345,1999.265869,-90.07818604,-693.3070679,1951.736328,-74.45776367,-754.7371216,1834.526611,-92.44586182,-688.788269,1957.298096,1,1,0,1
94169,15,-92.06347656,-691.0442505,1955.051514,21.29199219,-629.6988525,1794.930054,-386.9935303,-448.2573242,2000.288818,-91.45385742,-693.0869141,1952.376343,-78.33300781,-753.3134766,1841.730225,-93.18310547,-688.7126465,1957.940308,1,1,0,1
94170,15,-93.09924316,-690.4974365,1953.439697,21.74261475,-629.7543335,1793.349365,-383.5338135,-450.5344849,1998.25415,-92.37658691,-692.3311768,1951.298462,-80.79650879,-768.0715332,1880.590576,-94.23065186,-687.97052,1956.628052,1,1,0,1
94171,15,-92.89971924,-690.3248901,1953.969482,20.11883545,-627.4692993,1792.547241,-381.6612854,-449.0110474,1993.545166,-92.34539795,-692.1175537,1951.660645,-81.41253662,-759.4770508,1862.217163,-93.5123291,-687.7247925,1956.90271,1,1,0,1
94172,15,-93.85198975,-687.7851563,1935.33667,18.52453613,-626.369812,1790.234253,-386.5733948,-449.272644,2015.520508,-94.97753906,-689.4247437,1933.730713,-95.79644775,-732.0733643,1825.334595,-95.25097656,-684.9728394,1939.456543,1,1,0,1
94173,15,-93.53948975,-687.281311,1935.237305,18.62835693,-625.3740845,1788.905029,-386.1625977,-443.6688843,2002.415283,-94.58306885,-689.4072876,1933.496826,-95.11590576,-728.1634521,1823.447144,-94.2286377,-684.8447266,1939.516357,1,1,0,1
94174,15,-94.03948975,-684.7084961,1936.006104,19.37072754,-627.3621826,1789.546265,-391.4963989,-444.9882202,2013.382813,-95.16094971,-686.3057861,1934.335693,-96.70758057,-722.1107178,1824.402588,-95.09570313,-681.9673462,1940.373901,1,1,0,1
94175,15,-88.03808594,-671.6260986,1924.023438,24.09295654,-628.3029785,1791.424194,-388.5820313,-439.4640503,2015.124146,-88.1942749,-674.5804443,1921.606567,-72.56097412,-737.2858276,1810.957153,-88.84991455,-669.1132202,1928.044189,1,1,0,1
94176,15,-89.39807129,-670.1968994,1920.448975,21.99456787,-626.8277588,1788.488525,-384.4140015,-432.4363403,1993.380371,-89.69610596,-673.0385132,1917.834229,-80.31329346,-730.7438965,1810.868896,-89.55340576,-667.7637939,1924.249023,1,1,0,1
94177,15,-93.41351318,-667.6264648,1906.172607,22.05566406,-624.8215942,1784.626099,-363.2176514,-447.7678833,1970.863037,-92.97558594,-670.9660645,1905.417358,-82.06994629,-742.4503174,1829.633301,-92.18383789,-665.583374,1910.683105,1,1,0,1
94178,15,-92.96350098,-664.3049927,1900.485352,23.54437256,-629.1664429,1783.834229,-358.0546875,-460.3969727,1977.195557,-92.31951904,-667.8327637,1900.421265,-90.06518555,-750.9370728,1854.666626,-91.85150146,-662.3712769,1905.737427,1,1,0,1
94179,15,-94.29998779,-664.1921387,1899.751221,21.73327637,-626.9412842,1782.007446,-370.3852234,-442.0698853,1971.032471,-94.63128662,-666.8029785,1899.554688,-104.0605469,-737.9586182,1854.434082,-93.17773438,-661.8161621,1905.330566,1,1,0,1
94180,15,-92.73736572,-663.8967896,1901.182251,23.28027344,-629.4942627,1782.714844,-367.7857666,-442.1738892,1970.224609,-92.73852539,-666.7213745,1901.430298,-98.56835938,-753.2070923,1874.593262,-92.10852051,-661.2537842,1906.490479,1,1,0,1
94181,15,-92.24407959,-664.3302002,1900.69397,22.64172363,-629.4729004,1783.261475,-364.8802795,-441.5464478,1966.541992,-92.23620605,-667.6057129,1900.513428,-100.0528564,-754.0423584,1875.482056,-90.76318359,-661.7792358,1905.873535,1,1,0,1
94182,15,-89.39459229,-662.8173828,1900.786743,24.6328125,-629.9349365,1782.842041,-359.6243286,-451.500061,1976.448364,-89.32568359,-666.0396118,1900.701904,-97.76812744,-752.1557617,1879.788818,-88.05267334,-660.4244385,1905.834229,1,1,0,1
94183,15,-82.36956787,-662.4983521,1904.83374,28.0425415,-636.7393188,1783.922607,-367.6957397,-441.048584,1958.493164,-83.11572266,-665.8450928,1903.648438,-91.8760376,-750.3320923,1841.253052,-82.10223389,-659.5697632,1909.164307,1,1,0,1
94184,15,-81.84606934,-664.5419312,1906.212891,28.5894165,-637.3348389,1785.251587,-369.7293701,-442.8164063,1960.806885,-82.42700195,-667.7598267,1904.950684,-89.0569458,-756.3570557,1843.360229,-81.11279297,-661.2606812,1910.952393,1,1,0,1
94185,15,-80.11096191,-677.2903442,1909.657715,30.78381348,-637.6834717,1784.467896,-373.093811,-441.0986938,1961.834351,-80.09155273,-679.7197266,1908.609741,-82.06915283,-765.2440186,1857.466797,-80.46148682,-674.1043701,1914.302612,1,1,0,1
94186,15,-81.77825928,-675.0100098,1905.64917,30.40527344,-638.4485474,1783.949951,-373.5006104,-442.0761108,1954.671021,-81.79260254,-677.4800415,1904.408447,-86.68768311,-762.9436035,1854.116211,-82.07775879,-671.9400024,1910.104004,1,1,0,1
94187,15,-87.02661133,-674.1596069,1908.176025,30.23156738,-637.7167969,1788.832764,-372.0937805,-439.2983398,1961.865723,-86.97625732,-676.7009277,1906.821289,-79.0480957,-758.2493286,1839.506958,-87.23907471,-671.4398193,1911.777588,1,1,0,1
94188,15,-79.5020752,-676.914917,1908.42041,33.82580566,-639.0684814,1785.126465,-372.145813,-444.2050781,1961.088623,-79.95269775,-679.7103882,1907.49939,-86.56115723,-770.3579712,1872.833008,-79.74987793,-673.6755981,1913.02356,1,1,0,1
94189,15,-79.94683838,-676.6325073,1905.52417,33.73504639,-637.689209,1783.740845,-372.42099,-443.3175049,1961.415894,-80.69018555,-679.2843628,1904.921143,-89.69885254,-771.4656372,1880.749268,-80.42425537,-673.7667847,1909.857788,1,1,0,1
94190,15,-84.82849121,-675.3114624,1900.730225,31.58618164,-636.7731934,1783.823608,-367.0557251,-451.1314697,1964.999756,-85.94836426,-678.2629395,1900.329102,-92.64349365,-778.6976318,1892.968018,-85.15704346,-672.947998,1904.481201,1,1,0,1
94191,15,-87.109375,-669.0480347,1884.634033,31.54602051,-641.7588501,1789.507813,-366.9172058,-445.0463257,1958.807617,-87.78674316,-672.1751099,1884.072021,-87.05773926,-770.4074707,1870.393677,-87.57580566,-665.364563,1889.301758,1,1,0,1
94192,15,-86.98205566,-670.5453491,1885.583252,33.57434082,-640.5048218,1787.653198,-370.1235046,-445.1955566,1961.075195,-87.5043335,-673.5065308,1885.187012,-85.2958374,-776.3238525,1879.210083,-87.28314209,-666.8995972,1890.386597,1,1,0,1
94193,15,-95.05297852,-672.2113647,1884.465088,35.67816162,-640.7894897,1791.088623,-375.9246521,-438.6305542,1967.148682,-95.51141357,-674.6359253,1883.8573,-94.59051514,-759.0528564,1858.412231,-95.38256836,-669.0960693,1888.671021,1,1,0,1
94194,15,-96.45843506,-672.8095703,1884.302002,37.49176025,-644.0127563,1793.98938,-376.1759033,-436.4318237,1965.65686,-97.04870605,-675.2444458,1884.108398,-95.68133545,-758.2259521,1866.04895,-96.55755615,-669.913208,1888.581299,1,1,0,1
94195,15,-97.52990723,-672.3739624,1894.01062,36.16308594,-642.3984985,1790.614014,-372.6532288,-441.1403198,1964.327881,-97.98339844,-675.3840332,1894.048828,-105.9310303,-758.2936401,1870.946533,-96.72039795,-669.2941284,1899.53418,1,1,0,1
94196,15,-96.72930908,-671.6820679,1895.147461,37.16882324,-640.5480957,1791.803467,-369.4647217,-442.5855713,1966.954224,-97.13562012,-674.223999,1894.863647,-105.786499,-753.2614136,1858.418701,-96.07513428,-668.2441406,1900.793945,1,1,0,1
94197,15,-99.81848145,-681.4959717,1894.075195,37.27386475,-639.3255005,1790.428955,-375.333313,-443.010498,1967.997803,-100.9448853,-682.7193604,1893.801147,-111.0281982,-735.0272217,1842.777954,-100.1559448,-677.6004028,1899.601807,1,1,0,1
94198,15,-99.11669922,-681.7522583,1892.833862,36.13726807,-640.4656982,1791.487915,-368.3033447,-445.4768677,1954.338623,-99.67858887,-683.7161865,1892.868896,-110.2503052,-740.2081299,1850.932251,-98.74468994,-678.4989014,1897.937256,1,1,0,1
94199,15,-98.67059326,-682.4818726,1889.463135,37.05615234,-642.2869263,1791.922852,-367.9972534,-447.1240845,1949.415039,-98.9697876,-684.3303833,1889.716187,-106.9786377,-742.5090332,1851.757935,-98.06329346,-679.5018311,1894.170898,1,1,0,1
94200,15,-92.71411133,-686.1907959,1914.903564,35.49310303,-648.1270142,1797.488892,-362.3708496,-454.8706665,1961.285156,-92.67687988,-689.074585,1914.744141,-92.31219482,-760.7785645,1868.714355,-93.74371338,-684.7233276,1918.391357,1,1,0,1
94201,15,-86.41339111,-677.2371216,1912.274902,37.60443115,-646.2438354,1795.743774,-352.1087952,-450.7022705,1965.559204,-85.96203613,-680.8136597,1911.722168,-81.97357178,-775.2312012,1875.610229,-86.55145264,-675.1491089,1916.286743,1,1,0,1
94202,15,-84.95361328,-678.6976318,1915.876709,37.53289795,-646.4803467,1796.562622,-354.8543396,-454.6864624,1967.221924,-84.80755615,-682.5819092,1914.871826,-85.29766846,-776.2193604,1876.371338,-85.41247559,-676.9376831,1919.961914,1,1,0,1
94203,15,-83.0255127,-675.3970337,1921.3125,38.04937744,-647.1729736,1796.630371,-352.165802,-454.9080811,1967.852295,-83.36242676,-679.5631104,1920.401123,-90.43145752,-772.4926147,1879.000366,-82.98303223,-673.4816284,1925.292114,1,1,0,1
94204,15,-86.93115234,-682.5565186,1923.974854,38.7479248,-650.8571777,1800.474854,-350.1194153,-456.9812012,1978.188721,-86.78564453,-686.3971558,1923.259766,-84.74822998,-785.9231567,1885.887939,-86.98980713,-680.3791504,1928.313721,1,1,0,1
94205,15,-99.87237549,-669.2202148,1905.093994,34.76989746,-648.1573486,1797.849609,-354.3119507,-443.5336914,1974.838501,-98.60620117,-673.9863892,1905.085693,-93.09570313,-779.772522,1884.348877,-99.38781738,-667.2572021,1909.570801,1,1,0,1
94206,15,-93.29467773,-670.7826538,1921.605713,39.15856934,-655.7714233,1806.791748,-347.9754028,-443.208313,1972.0625,-92.34356689,-675.5993652,1921.828003,-92.77685547,-776.1422119,1885.456055,-93.00036621,-668.0639648,1925.483887,1,1,0,1
94207,15,-92.15350342,-668.6565552,1928.460449,40.8661499,-653.972168,1804.427734,-346.0631409,-440.4885254,1975.627197,-90.82556152,-672.3151245,1929.086426,-88.33624268,-772.0299683,1884.063965,-92.81994629,-664.4846802,1933.164917,1,1,0,1
94208,15,-92.51239014,-671.4838867,1927.666626,40.9942627,-657.1190796,1805.506104,-353.9481506,-439.3404541,1972.59436,-91.06427002,-675.2685547,1928.429199,-86.37243652,-772.9562988,1880.95813,-93.2154541,-667.3739014,1932.108887,1,1,0,1
94209,15,-92.81939697,-674.4070435,1931.116943,40.62353516,-655.1101685,1803.431152,-353.5489502,-441.5626831,1971.101318,-91.81872559,-678.0430298,1931.867676,-83.46893311,-780.7336426,1885.801514,-94.03936768,-669.9405518,1935.799683,1,1,0,1
94210,15,-89.97515869,-677.9608154,1937.099365,41.35144043,-655.9140625,1795.745972,-365.5865173,-431.8963013,1979.052734,-90.83203125,-680.7193604,1936.425293,-94.10101318,-776.9126587,1876.454468,-92.08099365,-673.5929565,1941.45874,1,1,0,1
94211,15,-85.72497559,-681.3413696,1942.349121,39.65533447,-657.7867432,1794.630859,-361.4900513,-434.1337891,1980.903564,-87.04858398,-684.7651978,1941.295776,-99.5145874,-771.0021973,1868.212036,-87.09405518,-678.017334,1945.064697,1,1,0,1
94212,15,-85.42364502,-688.0072632,1955.554077,41.88195801,-671.1921387,1806.572632,-354.0673218,-447.8895874,1997.380859,-85.55096436,-691.9920654,1954.511719,-79.46746826,-808.7671509,1884.473145,-86.56329346,-684.6262207,1958.03772,1,1,0,1
94213,15,-85.15869141,-678.3841553,1956.309082,42.93426514,-664.6801147,1805.346436,-350.1783447,-439.4293213,2001.091309,-84.8182373,-682.8154907,1955.619141,-74.41619873,-837.7328491,1966.328125,-85.68811035,-675.5817871,1959.287109,1,1,0,1
94214,15,-82.64672852,-685.3304443,1957.916992,35.94915771,-677.59375,1811.349243,-316.3013611,-487.3563843,2024.212402,-81.11578369,-691.5925903,1958.07605,-82.09527588,-835.2653809,1911.817871,-82.78637695,-681.6222534,1961.60144,1,1,0,1
94215,15,-89.42510986,-659.1420288,1948.323853,34.93444824,-674.9038086,1810.37561,-291.3667603,-520.4274292,2040.121094,-86.71392822,-666.0098877,1949.251587,-87.43670654,-840.9135742,1893.124023,-89.09020996,-656.5562134,1953.022461,1,1,0,0
94216,15,-73.8727417,-663.5655518,1961.516357,37.27624512,-675.3155518,1813.828369,-239.9736938,-613.5341187,2096.302979,-73.80480957,-671.934021,1961.071533,-97.34985352,-850.1725464,1905.897461,-74.10180664,-662.0940552,1966.779297,1,1,0,0
94217,15,-74.73846436,-660.5964966,1962.699951,34.11096191,-677.2664185,1816.027344,-293.6789856,-519.8712769,2042.321533,-75.06445313,-668.9606934,1962.047363,-91.24414063,-862.7086792,1912.56665,-75.82159424,-659.2764282,1968.050781,1,1,0,0
94218,15,-72.7913208,-657.8952026,1966.669312,32.7677002,-674.6795654,1816.065552,-344.1533203,-430.2562866,1980.389526,-74.44464111,-664.6915283,1963.342285,-97.75927734,-823.8951416,1878.696533,-73.52154541,-654.8707275,1972.606445,1,1,0,0
94219,15,-57.96453857,-666.7679443,1976.622314,28.88116455,-666.3505859,1804.987549,-324.7528992,-475.3015747,2005.059692,-59.9833374,-671.442749,1973.201172,-105.1112976,-797.4093018,1863.413818,-58.3380127,-664.4092407,1982.455322,1,1,0,0
94220,15,-90.31671143,-632.9310303,1965.235107,31.87878418,-657.1588135,1812.006592,-347.1194458,-435.12854,2002.265137,-93.28503418,-639.0353394,1963.006226,-118.475769,-784.4857178,1895.107056,-89.74041748,-630.8934937,1969.138306,1,1,0,0
94221,15,-95.34625244,-613.1273193,1959.476318,32.69415283,-646.9371338,1808.368774,-348.6037598,-407.0430298,1999.061279,-97.24694824,-620.5644531,1958.175293,-105.4084473,-795.3381958,1905.594116,-95.94641113,-610.1982422,1963.426636,1,1,0,0
94222,15,-109.7424316,-590.6473999,1954.454346,42.2545166,-654.9735107,1814.778076,-369.8981323,-398.8110352,1998.567139,-111.1605225,-597.3427734,1953.15686,-105.3391113,-795.916748,1891.453369,-111.4963379,-587.7774658,1958.563721,1,1,0,0
94223,15,-112.3870239,-597.8334961,1956.109009,33.63964844,-642.2231445,1806.486084,-369.739624,-400.854126,1994.876831,-113.270752,-604.9603882,1954.441895,-106.5620117,-788.2442627,1885.302856,-113.5183105,-595.229187,1960.388794,1,1,0,0
94224,15,-96.17755127,-626.6201782,1970.024414,25.42559814,-652.2657471,1810.044556,-323.5069885,-470.8083496,2034.384888,-98.21636963,-633.0141602,1966.723389,-121.8757324,-765.6610107,1862.884521,-93.9119873,-624.6065674,1975.135498,1,1,0,0
94225,15,-106.105835,-618.3509521,1962.455322,24.34753418,-640.4178467,1804.996948,-334.6846313,-463.1397095,2037.14917,-107.7647705,-623.3217773,1961.53064,-125.4780273,-747.8996582,1874.507568,-104.9546509,-616.6501465,1967.928223,1,1,0,0
94226,15,-106.1531372,-621.506958,1965.06958,20.91705322,-640.3803711,1805.504272,-371.1747437,-404.7493286,2003.086792,-109.1691895,-626.5131836,1963.158447,-129.8463745,-746.9860229,1872.371826,-106.2393188,-619.8115845,1970.201904,1,1,0,0
94227,15,-103.2913818,-615.9572144,1966.955322,16.83587646,-640.5715332,1804.674561,-367.4742737,-400.1376953,1995.665283,-106.8809204,-620.6312256,1963.177368,-141.3389893,-730.9867554,1844.251465,-102.7606201,-614.4152832,1971.477417,1,1,0,0
94228,15,-114.4448853,-605.8383789,1939.236084,13.96258545,-640.7368164,1807.408691,-353.4551392,-430.4721069,2006.397583,-115.4179688,-612.1286011,1939.118164,-126.7258301,-755.9744873,1878.285156,-113.9122314,-604.3668823,1942.974609,1,1,0,0
94229,15,-123.7982178,-606.1825562,1926.480957,10.04144287,-630.9866943,1798.976074,-317.9665222,-479.5428467,2029.362793,-123.7787476,-614.2821045,1926.620117,-132.5892944,-760.0806885,1875.374756,-122.6862183,-606.2224121,1930.306396,1,1,0,0
94230,15,-119.2404175,-601.6992798,1918.02832,10.42675781,-633.1392212,1801.172485,-351.5160828,-416.4705811,2006.549561,-119.6240845,-610.0748291,1918.343506,-131.6501465,-763.3200073,1883.526611,-118.2088013,-600.8458862,1921.707397,1,1,0,0
94231,15,-120.9564209,-599.5822754,1912.727173,-2.785522461,-653.6153564,1807.883301,-330.159729,-438.6201172,2014.267334,-121.4729614,-607.7471313,1912.936768,-135.2653198,-763.9702759,1883.792725,-121.2349854,-599.5146484,1915.733765,1,1,0,0
94232,15,-125.3759155,-599.076355,1901.938232,-8.505859375,-652.9732056,1805.654053,-338.3982239,-420.2949219,2006.47998,-125.5687866,-607.3450317,1902.701416,-134.1512451,-767.8937988,1891.243896,-125.6818848,-598.7421265,1905.102051,1,1,0,0
