id,trial,nose_x,nose_y,nose_z,nose_confidence,headTop_x,headTop_y,headTop_z,headTop_confidence,neck_x,neck_y,neck_z,neck_confidence,tailBase_x,tailBase_y,tailBase_z,tailBase_confidence,lEar_x,lEar_y,lEar_z,lEar_confidence,lShoulder_x,lShoulder_y,lShoulder_z,lShoulder_confidence,lElbow_x,lElbow_y,lElbow_z,lElbow_confidence,lWrist_x,lWrist_y,lWrist_z,lWrist_confidence,lHip_x,lHip_y,lHip_z,lHip_confidence,lKnee_x,lKnee_y,lKnee_z,lKnee_confidence,lAnkle_x,lAnkle_y,lAnkle_z,lAnkle_confidence,rEar_x,rEar_y,rEar_z,rEar_confidence,rShoulder_x,rShoulder_y,rShoulder_z,rShoulder_confidence,rElbow_x,rElbow_y,rElbow_z,rElbow_confidence,rWrist_x,rWrist_y,rWrist_z,rWrist_confidence,rHip_x,rHip_y,rHip_z,rHip_confidence,rKnee_x,rKnee_y,rKnee_z,rKnee_confidence,rAnkle_x,rAnkle_y,rAnkle_z,rAnkle_confidence
160976,24,302.8327637,-642.0320435,2061.972168,0.89859015,294.7684326,-638.7927246,2017.689941,0.9214571,343.9793091,-547.2957764,2011.516357,0.8858998,548.4033813,-228.366394,2106.037109,0.8666331,274.4848633,-549.9314575,1994.20874,0.9105317,307.2625427,-530.1022949,2105.814209,0.90971226,386.4438782,-510.5739441,2245.087646,0.9070432,376.4738159,-605.1536865,2376.496582,0.9191199,482.5315552,-225.3748779,2126.523438,0.90120673,376.8198547,-302.5758667,2214.24707,0.99510664,422.0691833,-255.6967773,2381.530518,0.9165505,367.4501343,-598.9135742,1981.859375,0.8501431,414.5256348,-572.4570313,2057.52832,0.881003,488.324707,-569.6373291,2208.374512,0.9579544,363.7346191,-641.7574463,2128.959473,0.90241367,592.0873413,-280.3961182,2123.027588,0.91485137,561.0749512,-416.1522217,2219.776367,0.8960352,627.4071655,-335.190918,2362.409668,0.9443621
160977,24,301.9049988,-639.9933472,2061.900879,0.90497434,293.9054565,-636.3654175,2017.318115,0.90038794,343.3843689,-541.3458252,2013.539185,0.9142677,549.2923584,-228.5270386,2106.361572,0.8725055,272.5042725,-545.484314,1995.444336,0.92066586,305.6737061,-525.0124512,2105.5,0.88963586,386.9772034,-508.3480225,2247.338867,0.92673504,390.3472595,-600.0964355,2377.332764,0.9249699,483.1199951,-224.725708,2127.03125,0.90522105,375.916626,-301.4482422,2214.156738,0.99797565,421.8120728,-256.1969604,2381.924072,0.9176058,364.1968689,-594.4630127,1981.675415,0.8184,410.8318481,-569.982605,2057.961426,0.8622715,487.8920593,-569.4579468,2207.723633,0.95562935,362.1260681,-640.4458618,2128.177002,0.896354,592.5038452,-279.927063,2124.193848,0.92496127,559.9559326,-415.4086609,2220.012695,0.8920477,627.7178955,-335.6994629,2362.547119,0.9471397
160978,24,300.9785461,-637.8464355,2060.393799,0.9098611,293.4380188,-633.2335205,2015.502808,0.8834721,341.0580444,-535.7467041,2015.699219,0.9078501,549.5155029,-227.8030396,2107.508057,0.88089335,270.1171265,-542.1428833,1997.139282,0.92242426,302.5852356,-520.4959717,2105.241211,0.89676636,386.1612549,-506.7045898,2249.566406,0.9432566,397.0983582,-598.914917,2378.043701,0.895283,483.4085693,-223.8530273,2126.938721,0.9024,375.9063721,-299.8186646,2212.774414,0.9958373,420.6035461,-256.7885132,2381.223145,0.90528566,,,,0.78909564,406.4873962,-568.317749,2059.039063,0.8579439,485.3248901,-570.4171753,2206.188721,0.9467159,352.8598938,-640.0424194,2127.700684,0.90824217,592.4060669,-278.7508545,2125.08252,0.9317821,558.427002,-414.1685791,2219.953857,0.89471817,626.8925171,-337.0834351,2361.969971,0.94307935
160979,24,299.84021,-636.2518921,2056.451172,0.9418961,292.9185486,-630.0616455,2011.498535,0.89051527,337.7013245,-532.9046021,2018.677734,0.8971482,549.5646362,-227.7676392,2106.187012,0.87348926,266.710083,-539.6852417,1998.328613,0.9045083,297.7294312,-517.5141602,2105.151123,0.9185692,381.1660767,-505.7805176,2249.043701,0.92603976,402.0731506,-593.640625,2380.92334,0.85822207,480.2033081,-225.1646729,2126.347168,0.8870613,374.010437,-301.2019653,2212.385498,0.9947239,418.0109558,-259.2792358,2380.40332,0.94187486,360.2556763,-580.3758545,1983.728516,0.8267114,404.3581238,-567.1181641,2058.964844,0.8149723,479.4672241,-572.9540405,2205.586426,0.9627543,343.0822754,-641.2012939,2125.272705,0.89290124,592.0724487,-278.6937256,2124.670654,0.9171982,557.3179932,-414.1170959,2218.653076,0.9429945,626.8833618,-335.5144043,2361.001953,0.9308079
160980,24,296.8645935,-633.256958,2053.384277,0.93020535,289.7131348,-626.2333984,2008.030151,0.85035664,336.4721375,-528.6867676,2019.030762,0.87976456,551.6087036,-226.3355713,2107.140137,0.8718362,265.7024536,-535.2976074,2000.246704,0.9025538,296.5915833,-515.2883301,2108.245361,0.94051826,379.4692383,-504.3926086,2251.169678,0.9472611,405.3671875,-593.2415771,2381.394043,0.81721354,482.073761,-223.8988037,2125.667969,0.8884208,374.8456116,-299.1156616,2212.843994,1.0,417.4212036,-260.0714722,2380.452393,0.94428855,357.7944946,-572.2081909,1983.861206,0.81216395,400.3935852,-565.9933472,2060.599854,0.8665963,475.7116089,-573.9904785,2206.1521,0.9796681,335.7891541,-640.4614258,2124.422607,0.92389196,593.6912231,-278.2770996,2124.816162,0.9251289,556.6929321,-413.4088135,2219.008301,0.94279146,626.9002686,-334.5874023,2361.44873,0.9268361
160981,24,291.8293152,-630.5368652,2050.212158,0.9016931,,,,0.7874796,332.4798584,-525.552002,2018.099365,0.91086024,551.8413086,-224.6314697,2109.031494,0.88877326,263.8461609,-531.1228638,1999.690796,0.9083696,293.5068054,-510.664978,2106.940918,0.9358494,373.5968018,-503.9106445,2253.43042,0.97906446,396.9630127,-592.8690186,2381.057617,0.84541434,481.5216064,-222.991394,2125.043701,0.8778398,374.0219421,-299.5457764,2211.722168,0.97897846,417.6062622,-259.5186768,2380.230225,0.94180393,354.4122314,-566.8479004,1981.791016,0.86171514,397.428772,-562.0316772,2058.434326,0.8859238,471.4139099,-574.4637451,2207.30249,0.9674906,331.1610107,-638.9348145,2123.75708,0.91308594,593.9899902,-276.7473145,2125.835693,0.9093532,555.9328613,-412.3529663,2218.178223,0.9627193,627.5625,-334.6149292,2362.337402,0.9204926
160982,24,287.1923218,-626.1177979,2047.75415,0.86171883,280.7721558,-615.7935791,2002.277344,0.8219647,330.5507507,-521.6169434,2017.452637,0.9208022,553.8599854,-223.991394,2109.839844,0.88647795,262.0374451,-525.6085815,1999.73877,0.8929628,289.4684448,-509.8300781,2108.554688,0.9483458,363.1693726,-503.7544556,2255.219238,0.9380585,393.4560242,-593.2788086,2381.297363,0.86570436,482.8392639,-221.7631836,2125.946533,0.86991537,374.3789978,-299.0418701,2212.689941,0.9822305,417.0081787,-260.3022461,2380.47168,0.94021046,354.2697754,-562.3842773,1983.541382,0.83711386,392.3095703,-557.4316406,2059.186035,0.8718558,465.6514587,-578.6195068,2206.103516,0.91415846,323.1295776,-639.8260498,2120.236328,0.9213106,595.0454712,-275.9150391,2127.753418,0.9196137,553.2278442,-409.9120789,2219.19873,0.9636862,626.8716431,-334.7492676,2362.116699,0.9237301
160983,24,,,,0.78623474,278.6151428,-608.8955688,2000.119995,0.84432334,329.2943726,-517.7724609,2017.645752,0.92816114,556.8929443,-221.3707275,2110.900879,0.9005285,259.7429199,-521.0218506,1998.494263,0.8881779,293.8935852,-504.8753052,2108.712646,0.94805884,367.7275696,-499.9008789,2258.010742,0.9155263,394.8141785,-601.0535889,2377.178711,0.8663285,484.6467285,-219.4594727,2127.461182,0.86161083,374.816925,-296.3173218,2213.234619,0.97700024,421.1690369,-260.6403198,2379.984375,0.93191224,354.208252,-557.9898682,1983.812622,0.810063,392.4414063,-556.3762817,2057.816406,0.84162533,462.7902832,-580.4886475,2207.221436,0.9345361,312.0397949,-636.5783691,2117.039307,0.95071137,596.7017212,-274.9644775,2124.677246,0.9004441,555.9145508,-407.5330505,2218.043945,0.9693672,623.8468018,-339.6810303,2360.863525,0.9184649
160984,24,277.8851318,-613.5932617,2043.494873,0.882724,272.4028625,-602.4049683,1999.09668,0.8747333,327.6554565,-513.0118408,2018.051392,0.9289186,556.435791,-219.338501,2112.530518,0.8905135,260.1108093,-513.0307007,1998.71228,0.9063814,292.6226501,-500.1595459,2107.79834,0.92573345,374.8408508,-498.8602295,2258.009521,0.92331946,396.8117371,-604.0249634,2376.19165,0.86925596,482.9232178,-217.413147,2128.656006,0.8850494,373.4691467,-296.123291,2212.982666,0.9759067,420.3212585,-261.0070801,2380.097412,0.93756175,351.5520325,-551.4682617,1985.458252,0.83460736,390.3650513,-557.1842651,2058.679932,0.8187615,454.8308105,-579.4638672,2207.961914,0.9359355,311.2208862,-634.7974854,2117.269531,0.9597345,596.4500122,-273.0897827,2126.100098,0.8977444,552.8675537,-405.7327881,2219.660156,0.94823414,624.0367432,-339.0054321,2361.341797,0.92198485
160985,24,275.9511414,-609.9492798,2042.246338,0.86828,270.1624146,-598.1448975,1997.963745,0.90860546,323.2359009,-507.3620911,2018.412476,0.91379285,554.3592529,-216.8980713,2115.172363,0.92237186,254.2782288,-509.1815491,1998.825439,0.8773765,287.4170532,-495.3358154,2109.967285,0.9043381,371.3709717,-499.1390991,2256.550293,0.91132843,398.2818909,-607.8876343,2373.487793,0.8350113,480.1187439,-218.9197388,2126.883789,0.88800985,369.9976196,-296.378418,2210.304443,0.9741463,418.8364258,-261.789856,2378.765137,0.97919583,346.2717896,-545.6467285,1985.251343,0.8674538,386.4005127,-552.6065674,2061.026855,0.8262553,448.0961914,-574.0862427,2209.864014,0.92044276,308.3227539,-628.2821045,2119.802979,0.9076783,594.2661133,-272.4268188,2130.06958,0.90676063,551.7124023,-405.4248657,2220.224854,0.9456796,623.9194946,-338.9554443,2360.416992,0.96377796
160986,24,268.9767456,-600.6772461,2042.197021,0.86001873,264.0755615,-588.7572021,1997.811035,0.87227345,319.734314,-501.6240234,2021.605835,0.9155623,553.9946899,-214.2578125,2115.068848,0.9235494,250.4368591,-501.8233032,1998.938354,0.8882435,284.2130737,-489.4632263,2113.894287,0.8883264,369.0115967,-496.8303833,2257.42334,0.90254366,398.3446045,-609.2923584,2372.418213,0.8528859,483.8411255,-215.4087524,2130.258057,0.92274135,373.8513489,-294.8937988,2218.852539,0.9791173,416.4248962,-261.6159058,2377.587402,0.9682303,344.3165283,-541.4592285,1985.811646,0.8740159,383.1790771,-545.7723389,2062.315918,0.77317613,444.3408508,-569.078186,2208.655273,0.9172805,296.8954163,-623.2884521,2120.414063,0.9442815,593.9716797,-271.3963623,2129.932373,0.91658884,551.2403564,-403.0201416,2221.631592,0.9263774,624.098938,-337.6494141,2362.5979,0.9345472
160987,24,265.6532593,-595.505188,2042.096191,0.83386153,260.6966553,-582.7561035,1998.034668,0.8637897,314.0669556,-493.4564819,2021.875244,0.8778554,552.862854,-211.6164551,2112.813965,0.9159214,245.2216492,-494.6572266,1999.483154,0.8703981,277.4207764,-483.2854614,2113.653564,0.9344891,367.6900024,-494.1596985,2258.241943,0.87966096,395.4854736,-610.0906982,2372.022461,0.90942466,485.1656494,-210.758667,2131.045898,0.9416684,369.4195251,-290.2322388,2211.665039,1.0,417.5150452,-259.442749,2374.88916,0.92046195,340.765564,-532.4862671,1987.009033,0.89427733,383.3233032,-535.5653076,2063.290527,0.8192285,442.3247375,-563.0144043,2209.684082,0.9213439,297.3016052,-616.7010498,2122.162354,0.8970827,592.6816406,-268.5822754,2128.544189,0.9180202,550.5014648,-400.7243347,2219.468262,0.94773906,624.2780762,-339.1487732,2366.929932,0.9451877
160988,24,262.4378662,-586.7149658,2041.105225,0.8689357,257.6169739,-573.7023315,1997.558594,0.8789602,312.3496704,-485.7967529,2023.828369,0.8936845,550.2629395,-211.4624023,2110.511719,0.89910537,242.8427582,-486.2566223,2001.755859,0.8751151,277.4624329,-472.6177673,2116.69043,0.88968587,365.5360107,-489.0534058,2261.452881,0.84614444,391.1431274,-607.3486328,2373.391357,0.92836624,480.6614075,-209.6274414,2133.238281,0.90801215,366.9233093,-287.6410522,2209.772217,0.9843638,416.7268066,-258.7341309,2377.495361,0.9421617,336.4975891,-524.3297119,1989.326782,0.888231,378.9787292,-531.192749,2065.41748,0.79411143,438.6112671,-555.5395508,2209.652588,0.9150699,300.4942322,-610.3851318,2122.719971,0.894979,593.8754883,-264.913269,2132.128174,0.91126937,550.0479736,-400.9288635,2218.49585,0.9658504,624.0411377,-338.9751587,2367.041016,0.97237164
160989,24,259.5033569,-576.2109985,2041.397217,0.87038356,254.2081604,-563.5943604,1997.934448,0.90154856,306.4658203,-476.3130188,2024.805176,0.90244913,549.5023804,-209.5817261,2109.80542,0.9121402,240.8114624,-477.105896,2000.926514,0.90028155,277.930603,-463.6557007,2116.860107,0.933003,359.4083252,-496.0836182,2262.956543,0.8606538,390.1241455,-610.2259521,2371.668213,0.91387576,480.311554,-205.4915161,2132.381104,0.84892166,366.5853577,-286.5357056,2208.951172,0.9378766,411.0649109,-258.2932739,2378.904297,0.9835365,331.6550903,-515.552124,1989.631104,0.8841054,369.6781616,-525.6209717,2062.921143,0.8608906,436.7966919,-550.3231812,2208.991211,0.95506305,292.1244812,-601.1575317,2122.577637,0.91683406,591.2352905,-263.0976563,2126.783203,0.89403176,547.4581909,-401.1402588,2220.696777,0.93372595,625.0247803,-335.4465942,2364.832031,0.97360283
160990,24,254.2309265,-568.756958,2041.04541,0.8622881,248.4275208,-555.486145,1998.466064,0.92422193,299.9940796,-465.1654663,2026.571167,0.8983229,545.6864624,-202.9471436,2115.793945,0.9246447,233.6520691,-468.3875732,2004.553345,0.85165393,274.7215576,-454.5444641,2119.974121,0.9234908,359.7790527,-491.2076111,2261.416992,0.84635025,386.7345581,-608.6088257,2373.636475,0.9130483,476.8832703,-201.6688843,2146.276611,0.8679811,365.7027588,-284.6859741,2211.601318,0.9471724,413.0487671,-260.2740479,2380.020264,0.96592236,323.6299133,-502.1515198,1990.379883,0.8885129,364.3830872,-515.4139404,2060.414063,0.84806997,434.3014526,-545.4262085,2208.712158,0.9307371,290.7167969,-595.7879028,2119.067383,0.9365045,590.5458374,-257.1837769,2128.829834,0.90636,541.8583984,-396.7754517,2220.42749,0.95862275,623.4973145,-334.8013611,2365.429443,0.9758238
160991,24,247.35849,-560.3070068,2042.781982,0.88298786,242.3293152,-546.5962524,1999.51709,0.9271041,296.8700867,-461.4650879,2027.744385,0.9027165,545.5102539,-198.6853027,2118.479248,0.9382129,227.6879883,-463.1712952,2005.679932,0.89083505,270.0871582,-445.2474976,2120.479248,0.9333683,355.7158203,-482.329895,2266.432373,0.86878353,385.5014648,-604.7823486,2375.229248,0.96014786,477.5396423,-195.3739014,2151.09082,0.8466241,366.1096802,-283.1362915,2213.012695,0.94575137,410.2930908,-261.0128174,2380.001465,0.98666036,321.006073,-496.8603516,1991.973145,0.864352,364.5342102,-511.7843933,2062.686035,0.84256494,430.4656067,-533.085022,2207.866699,0.93345565,286.5464172,-587.4946289,2121.213135,0.9537352,587.4746704,-252.0533447,2130.939941,0.885589,539.7532959,-395.8773193,2222.47876,0.950747,621.7097778,-333.6760864,2365.586182,0.97254914
160992,24,243.8471222,-554.6938477,2042.945679,0.8416109,238.9537811,-540.9464111,2000.130005,0.86981606,293.7619934,-454.0146484,2025.986694,0.8860376,542.8857422,-196.1699829,2118.620117,0.86904216,225.3061829,-452.8746948,2006.952637,0.89478797,269.5488892,-435.7973022,2121.860352,0.90372545,349.045929,-478.697998,2272.70459,0.91472584,380.6133118,-602.3525391,2377.793945,0.9552663,472.8282776,-193.0396729,2148.950928,0.91556257,362.2578735,-280.4684448,2218.145264,0.91788876,408.0234375,-263.3514404,2381.278809,0.96295553,317.1694031,-488.5116577,1992.99707,0.8908677,363.9347534,-507.7075806,2065.302002,0.8452863,425.8819885,-525.7712402,2206.424805,0.92721504,282.6457825,-580.8190918,2120.751465,0.912425,584.9095459,-250.2111816,2133.865723,0.9175369,538.4892578,-393.4020996,2220.565186,0.9034027,617.7398682,-333.2583008,2364.938232,0.90867096
160993,24,240.3993988,-546.7745361,2043.486572,0.82818735,235.3474121,-532.6883545,2000.338501,0.8861286,292.1073303,-447.5784302,2025.940552,0.8930893,543.1722412,-192.6566162,2121.923096,0.8840804,223.1183319,-444.1653748,2007.912964,0.9090957,266.0076904,-427.663208,2124.214355,0.901857,343.5495911,-470.0918579,2276.516113,0.88442594,380.6557007,-598.2923584,2378.963867,0.9600321,473.8822021,-189.8685913,2153.583984,0.8827646,361.078125,-280.0251465,2221.324951,0.9132595,406.2476807,-262.250061,2380.569824,0.94922185,313.791687,-483.8920288,1992.349121,0.89522225,358.1002197,-500.8421326,2067.659424,0.81790864,419.3164063,-518.6004028,2203.713867,0.89279693,276.9198914,-571.37854,2124.288574,0.90796584,582.8074341,-246.4293213,2134.657715,0.8948563,537.3222046,-388.7193604,2216.777344,0.90984374,620.3910522,-333.4506226,2364.291504,0.9217662
160994,24,233.4710236,-539.6536865,2043.464233,0.84022593,228.6149902,-525.5633545,2001.080322,0.89341664,285.8174744,-442.4245605,2028.006958,0.917018,541.125061,-188.9144287,2128.875244,0.95155406,216.5986481,-436.800293,2007.555176,0.90908736,259.5558777,-423.2271118,2123.095215,0.92768633,338.2374268,-466.6777039,2278.913086,0.8916076,371.92276,-593.5255737,2375.796875,0.94267523,473.4250793,-185.6573486,2156.522949,0.8492591,361.901947,-279.6977539,2221.552979,0.9686668,404.4865723,-259.9487305,2380.405518,0.9562635,308.2477722,-477.5795898,1994.945068,0.8249122,355.1850586,-492.4917603,2066.660645,0.844339,418.3674011,-513.9187012,2206.535645,0.9497197,280.0548706,-563.9036865,2125.491699,0.9426324,579.617981,-242.4385376,2142.286133,0.90060616,531.1773682,-381.4345398,2214.465576,0.8796963,623.1098022,-333.8106384,2362.233643,0.9677603
160995,24,228.054718,-535.5595703,2042.066406,0.9025467,223.251297,-521.0585938,2000.193604,0.91582906,278.1795654,-436.7352905,2027.340698,0.91414964,540.9570313,-189.0288086,2129.328369,0.92282677,211.4863129,-431.9764709,2007.060791,0.91886413,252.4994812,-417.3459778,2124.104004,0.8810776,333.6164856,-465.2263794,2278.465332,0.8928178,357.8449402,-595.3216553,2374.918457,0.9626412,475.7575989,-183.8369141,2155.655762,0.8655143,363.1710815,-276.3378296,2225.621826,0.94858044,402.7735901,-261.1459351,2384.661133,0.9308798,303.4759216,-471.6699219,1992.919922,0.8707758,347.9225464,-487.0845032,2066.13501,0.842446,412.146698,-505.9380798,2205.758301,0.8969154,272.8226318,-557.432373,2125.509521,0.9281836,575.5129395,-242.7329102,2143.565674,0.8437013,526.8500366,-377.3248291,2215.973633,0.8512144,623.4287109,-335.4716187,2360.831787,0.9362071
160996,24,225.891449,-531.8731079,2041.954712,0.8955493,220.4147339,-517.7088623,2000.065796,0.925991,273.0781555,-432.1342773,2026.828247,0.95446056,538.1595459,-187.1118774,2128.65918,0.88908756,205.0461731,-429.2782593,2007.085205,0.93206894,249.8607788,-414.1361389,2122.83374,0.88844305,320.7714539,-449.9030762,2277.986328,0.8612935,351.1245117,-595.9255371,2375.183594,1.0,474.2216492,-181.8583984,2157.437012,0.8818631,360.3430786,-277.25177,2225.295898,0.92563766,401.2486267,-260.6566162,2384.275635,0.9259651,297.8312378,-468.1775513,1993.157593,0.84439516,343.9740601,-483.145874,2069.160889,0.85737187,396.7137146,-498.1729736,2213.334717,0.9176482,263.0866089,-554.7780762,2129.344727,0.9472772,574.1661377,-240.4412231,2143.057617,0.8566495,522.6071167,-373.1098328,2216.587646,0.80723834,622.8317871,-344.5960083,2362.625977,0.9074736
160997,24,222.96698,-529.0452881,2042.029419,0.82623035,217.0951538,-515.298584,2000.140869,0.8558233,268.3335266,-429.2695007,2028.046997,0.9446014,532.4672241,-184.0498657,2127.668213,0.94192564,199.8351746,-427.1331787,2007.353638,0.9265168,246.3041382,-411.8415833,2124.018066,0.9163825,312.789978,-443.4689331,2277.517578,0.8837671,334.8896484,-595.5107422,2372.789063,0.95695263,472.2295837,-179.519043,2159.178711,0.8644408,359.6351318,-279.5001831,2223.432373,0.9167542,401.7195129,-259.1760864,2381.704346,0.91577303,293.2240295,-465.2485352,1992.735107,0.8654028,339.3655701,-477.0479126,2068.527832,0.85565406,385.2728882,-493.7935791,2218.880615,0.8492717,257.8047485,-550.8410645,2134.135742,0.9354368,569.3329468,-237.3595581,2143.168701,0.8952346,520.4677734,-370.9652405,2218.300537,0.7513895,626.0445557,-343.9216919,2360.44751,0.8625917
160998,24,221.2261047,-527.6904297,2042.547607,0.8044736,214.6632385,-514.3311768,2000.470947,0.8639987,264.9745483,-428.3137817,2028.989868,0.9231029,526.2918701,-183.8568115,2127.896729,0.94846183,196.5887756,-427.8435059,2008.151489,0.91858697,236.7753296,-413.8590393,2120.630127,0.84902227,308.9822388,-436.999176,2280.445313,0.88545346,317.4869995,-592.5079956,2365.809326,0.97039366,467.6842957,-176.1794434,2162.156982,0.8910565,350.8237,-277.1034546,2223.773682,0.95411134,399.1513367,-259.3875732,2382.728271,0.9112397,290.5726929,-464.0766907,1992.992432,0.8314716,335.8418579,-477.1736145,2070.03418,0.878501,379.8513184,-487.7928162,2220.425293,0.8387772,254.3257446,-548.1021729,2136.889648,0.9314062,563.1403198,-237.6669922,2144.250488,0.88402754,513.7578735,-364.3486328,2217.380615,0.8037662,626.3560791,-338.8190918,2359.940674,0.7444959
160999,24,222.8179016,-530.1696167,2043.879272,0.86398757,216.0682983,-517.0413208,2001.272949,0.88147914,261.9187317,-427.8539124,2027.686646,0.894072,518.2589111,-185.6781006,2126.195801,0.927536,192.8224792,-427.9938965,2007.490723,0.9035429,231.6125183,-409.7327881,2121.489502,0.84909666,303.6720581,-435.923645,2283.501465,0.90212846,306.4104004,-585.0001221,2361.266113,0.9718639,461.1139832,-177.2501831,2164.559082,0.89486486,341.7905273,-274.6220093,2224.375488,0.94169384,398.1722412,-258.7446289,2380.476074,0.92750704,287.8858337,-461.8475952,1995.179688,0.8555311,332.9374084,-477.130188,2073.447754,0.91654307,378.4997559,-482.9680786,2225.591553,0.8714887,242.3728943,-547.0212402,2140.497803,0.91460943,556.2619019,-240.5316162,2145.260742,0.8913829,510.9146729,-365.4816284,2217.783936,0.75991654,619.3416138,-336.6920166,2364.38623,0.65738356
161000,24,212.8045044,-532.2280273,2045.543701,0.8740834,207.7503052,-520.0773926,2003.276611,0.9234206,255.823822,-431.6229248,2027.839722,0.9443647,520.2147827,-191.6572266,2126.456787,0.89556074,188.635849,-427.4658508,2009.778809,0.9369519,225.9444275,-411.259613,2123.708008,0.8915897,302.5115356,-427.5773621,2283.768555,0.8881608,279.440033,-579.9202271,2360.187012,0.912842,460.0637207,-179.7560425,2160.824219,0.87366533,348.2353516,-275.7748413,2228.241211,0.9687751,392.2680969,-261.5910034,2382.67627,0.94740283,283.7356873,-465.1841736,1995.139893,0.81228584,328.4884033,-478.0549927,2075.193115,0.93001026,373.3529663,-480.1731567,2225.874268,0.80720747,232.6700134,-542.2667236,2145.246582,0.9394573,552.7365112,-245.6358032,2144.774414,0.9079122,510.4741211,-367.4638367,2218.747559,0.7558536,617.3151855,-336.5374146,2364.734375,0.7461839
161001,24,204.7839203,-533.0196533,2048.94043,0.85891217,199.7177734,-521.3497314,2006.333496,0.9145493,252.4561462,-432.1369934,2030.830566,0.946615,514.4204102,-193.9227295,2124.819824,0.9255519,186.4691315,-428.5448303,2011.471924,0.9389885,217.7888184,-414.007782,2122.849854,0.8712674,289.6516724,-430.7852478,2284.147949,0.9112185,252.6688232,-577.2749634,2353.029297,0.95741546,456.2446899,-179.8126831,2160.416992,0.8917226,339.6293335,-277.3560791,2227.687744,0.9438428,389.5749207,-261.7230225,2383.060547,0.9563613,279.7362671,-467.4220886,1998.439453,0.80414414,325.6166077,-476.3326416,2083.05127,0.9113453,368.1381836,-470.2995605,2232.101074,0.7708005,229.8707275,-541.2600098,2153.655762,0.9729784,548.7405396,-246.6010742,2146.791748,0.92688704,503.1552734,-367.7182312,2221.636719,0.78114253,612.1121216,-335.3899231,2367.861328,0.6460781
161002,24,200.3905945,-534.4008789,2053.330078,0.87211,195.1400757,-524.0157471,2010.943237,0.8832155,247.4405518,-436.7657471,2033.275513,0.92566866,506.3272095,-194.4522705,2124.458252,0.9103077,187.7367401,-431.9455566,2009.654907,0.9278575,205.6314392,-421.3347473,2122.755127,0.90773773,274.9061279,-435.362793,2285.300049,0.87684023,235.1955872,-580.092041,2351.010498,0.93715614,450.1382446,-181.1483765,2161.367676,0.88479483,335.7459106,-277.8401489,2223.949463,0.8842652,388.9064636,-261.0332642,2380.731445,0.920195,,,,0.7074137,316.5302429,-479.1317749,2089.830322,0.8951564,355.0500488,-468.6795654,2232.804443,0.78976524,207.3169556,-544.1070557,2161.530762,0.972596,543.0463257,-247.0864868,2145.058594,0.919104,500.0626221,-371.5200806,2223.455566,0.7567977,608.0693359,-333.8356934,2369.69751,0.58058923
161003,24,,,,0.7366277,,,,0.7158661,233.197937,-444.5072327,2034.638672,0.9263038,501.3743286,-197.9990234,2121.914063,0.9253088,175.3599396,-440.5987549,2012.634033,0.92644125,192.9167175,-428.5463257,2123.181885,0.9044672,256.8980408,-443.6259155,2283.665283,0.88788766,215.4386902,-582.9381104,2357.239746,0.95760804,441.9711914,-187.1760864,2160.833984,0.8715732,334.1651611,-278.5332642,2226.526611,0.9102974,390.3283386,-259.4905396,2383.18042,0.9290687,,,,0.6783306,299.4547424,-486.4109192,2089.876953,0.9030456,343.7628174,-465.1669922,2231.493164,0.7308129,186.8216553,-544.8684692,2170.948486,0.9601146,540.5940552,-248.0343628,2144.938477,0.91007113,497.8590088,-377.3548584,2226.5271,0.8160395,603.831543,-333.4265747,2368.37207,0.50777155
161004,24,186.2568665,-546.3605957,2066.367188,0.89023596,180.2808075,-535.4568481,2022.612427,0.95148236,230.3920898,-448.8968506,2037.900635,0.91304064,491.2327881,-205.6879883,2119.850586,0.919867,161.2666931,-456.9572754,2016.887695,0.944699,189.4954224,-433.1894531,2130.52832,0.9411237,234.2682495,-455.8417358,2284.227783,0.9414002,195.916687,-587.6439209,2365.159668,0.9169567,430.6326294,-193.9207764,2163.226074,0.87246114,331.3458252,-280.9129639,2228.809082,0.91879207,387.8590088,-261.1604614,2383.404297,0.92830724,,,,0.7476551,299.8066101,-491.5524902,2094.353516,0.9528681,341.5362549,-462.0395508,2233.301758,0.8188669,174.5666351,-550.4929199,2179.604736,0.94207025,535.2145386,-254.3852539,2148.695068,0.92250603,488.0872192,-375.7238159,2228.384766,0.90532166,597.22052,-333.8079529,2369.689453,0.28578326
161005,24,176.4327698,-554.6063843,2073.923584,0.9818468,171.9169617,-543.8895874,2030.209961,0.9470116,229.3658752,-455.0386047,2041.046265,0.8916683,483.3050537,-208.4732056,2121.864502,0.90613407,164.8405457,-462.0301514,2016.903198,0.94266665,182.4848022,-438.6102905,2132.361572,0.9165068,203.0380859,-465.9418945,2282.743896,0.89666826,161.147522,-597.9647217,2369.827148,0.9190653,423.5458374,-198.1266479,2158.885742,0.8758593,322.7254639,-284.6357422,2227.991699,0.90996385,385.6588135,-261.0392456,2385.346436,0.9097334,,,,0.73182285,296.9389954,-498.0941772,2101.890625,0.9447302,324.1301575,-465.4020386,2241.571045,0.8659366,157.4399719,-555.9677734,2187.293213,0.8570638,526.0836182,-257.9362183,2150.102539,0.9153906,486.0164795,-379.865448,2227.803711,0.8566991,604.1139526,-342.5526733,2356.967285,0.27482802
