id,trial,s_1,s_2,s_3,s_4,tag
54495,6,1,0,0,0,0
54496,6,1,0,0,0,0
54497,6,1,0,0,0,0
54498,6,1,0,0,0,0
54499,6,1,0,0,0,0
54500,6,1,0,0,0,0
54501,6,1,0,0,0,0
54502,6,1,0,0,0,0
54503,6,1,0,0,0,0
54504,6,1,0,0,0,0
54505,6,1,0,0,0,0
54506,6,1,0,0,0,0
54507,6,1,0,0,0,0
54508,6,1,0,0,0,0
54509,6,1,0,0,0,0
54510,6,1,0,0,0,0
54511,6,1,0,0,0,0
54512,6,1,0,0,0,0
54513,6,1,0,0,0,0
54514,6,1,0,0,0,0
54515,6,1,0,0,0,0
54516,6,1,0,0,0,0
54517,6,1,0,0,0,0
54518,6,1,0,0,0,0
54519,6,1,0,0,0,0
54520,6,1,0,0,0,0
54521,6,1,0,0,0,0
54522,6,1,0,0,0,0
54523,6,1,0,0,0,0
54524,6,1,0,0,0,0
54525,6,1,0,0,0,0
54526,6,1,0,0,0,0
54527,6,1,0,0,0,0
54528,6,1,0,0,0,0
54529,6,1,0,0,0,0
54530,6,1,0,0,0,0
54531,6,1,0,0,0,0
54532,6,1,0,0,0,0
54533,6,1,0,0,0,0
54534,6,1,0,0,0,0
54535,6,1,0,0,0,0
54536,6,1,0,0,0,0
54537,6,1,0,0,0,0
54538,6,1,0,0,0,0
54539,6,1,0,0,0,0
54540,6,1,0,0,0,0
54541,6,1,0,0,0,0
54542,6,1,0,0,0,0
54543,6,1,0,0,0,0
54544,6,1,0,0,0,0
54545,6,1,0,0,0,0
54546,6,1,0,0,0,0
54547,6,1,0,0,0,0
54548,6,1,0,0,0,0
54549,6,1,0,0,0,0
54550,6,1,0,0,0,0
54551,6,1,0,0,0,0
54552,6,1,0,0,0,0
54553,6,1,0,0,0,0
54554,6,1,0,0,0,0
54555,6,1,0,0,0,0
54556,6,1,0,0,0,0
54557,6,1,0,0,0,0
54558,6,1,0,0,0,0
54559,6,1,0,0,0,0
54560,6,1,0,0,0,0
54561,6,1,0,0,0,0
54562,6,1,0,0,0,0
54563,6,1,0,0,0,0
54564,6,1,0,0,0,0
54565,6,1,0,0,0,0
54566,6,1,0,0,0,0
54567,6,1,0,0,0,0
54568,6,1,0,0,0,0
54569,6,1,0,0,0,0
54570,6,1,0,0,0,0
54571,6,1,0,0,0,0
54572,6,1,0,0,0,0
54573,6,1,0,0,0,0
54574,6,1,0,0,0,0
54575,6,1,0,0,0,0
54576,6,1,0,0,0,0
54577,6,1,0,0,0,0
54578,6,1,0,0,0,0
54579,6,1,0,0,0,0
54580,6,1,0,0,0,0
54581,6,1,0,0,0,0
54582,6,1,0,0,0,0
54583,6,1,0,0,0,0
54584,6,1,0,0,0,0
54585,6,1,0,0,0,0
54586,6,1,0,0,0,0
54587,6,1,0,0,0,0
54588,6,1,0,0,0,0
54589,6,1,0,0,0,0
54590,6,1,0,0,0,0
54591,6,1,0,0,0,0
54592,6,1,0,0,0,0
54593,6,1,0,0,0,0
54594,6,1,0,0,0,0
54595,6,1,0,0,0,0
54596,6,1,0,0,0,0
54597,6,1,0,0,0,0
54598,6,1,0,0,0,0
54599,6,1,0,0,0,0
54600,6,1,0,0,0,0
54601,6,1,0,0,0,0
54602,6,1,0,0,0,0
54603,6,1,0,0,0,0
54604,6,1,0,0,0,0
54605,6,1,0,0,0,0
54606,6,1,0,0,0,0
58729,7,1,1,1,1,0
58730,7,1,1,1,1,0
58731,7,1,1,1,1,0
58732,7,1,1,1,1,0
58733,7,1,1,1,1,0
58734,7,1,1,1,1,0
58735,7,1,1,1,1,0
58736,7,1,1,1,1,0
58737,7,1,1,1,1,0
58738,7,1,1,1,1,0
58739,7,1,1,1,1,0
58740,7,1,1,1,1,0
58741,7,1,1,1,1,0
58742,7,1,1,1,1,0
58743,7,1,1,1,1,0
58744,7,1,1,1,1,0
58745,7,1,1,1,1,0
58746,7,1,1,1,1,0
58747,7,1,1,1,1,0
58748,7,1,1,1,1,0
58749,7,1,1,1,1,0
58750,7,1,1,1,1,0
58751,7,1,1,1,1,0
58752,7,1,1,1,1,0
58753,7,1,1,1,1,0
58754,7,1,1,1,1,0
58755,7,1,1,1,1,0
58756,7,1,1,1,1,0
58757,7,1,1,1,1,0
58758,7,1,1,1,1,0
58759,7,1,1,1,1,0
58760,7,1,1,1,1,0
58761,7,1,1,1,1,0
58762,7,1,1,1,1,0
58763,7,1,1,1,1,0
58764,7,1,1,1,1,0
58765,7,1,1,1,1,0
58766,7,1,1,1,1,0
58767,7,1,1,1,1,0
58768,7,1,1,1,1,0
58769,7,1,1,1,1,0
58770,7,1,1,1,1,0
58771,7,0,1,1,1,1
58772,7,0,1,1,1,0
58773,7,0,1,1,1,0
58774,7,0,1,1,1,0
58775,7,0,1,1,1,0
58776,7,0,1,1,1,0
58777,7,0,1,1,1,0
58778,7,0,1,1,1,0
58779,7,0,1,1,1,0
58780,7,0,1,1,1,0
58781,7,0,1,1,1,0
58782,7,0,1,1,1,0
58783,7,0,1,1,1,0
58784,7,0,1,1,1,0
58785,7,0,1,1,1,0
58786,7,0,1,1,1,0
58787,7,0,1,1,1,0
58788,7,0,1,1,1,0
58789,7,0,1,1,1,0
58790,7,0,1,1,1,0
58791,7,0,1,1,1,0
58792,7,0,1,1,1,0
58793,7,0,1,1,1,0
58794,7,0,1,1,1,0
58795,7,0,1,1,1,0
58796,7,0,1,1,1,0
58797,7,0,1,1,1,0
58798,7,0,1,1,1,0
58799,7,0,1,1,1,0
58800,7,0,1,1,1,0
58801,7,0,1,1,1,0
58802,7,0,1,1,1,0
58803,7,0,1,1,1,0
58804,7,0,1,1,1,0
58805,7,0,1,1,1,0
58806,7,0,1,1,1,0
58807,7,0,1,1,1,0
58808,7,0,1,1,1,0
58809,7,0,1,1,1,0
58810,7,0,1,1,1,0
58811,7,0,1,1,1,0
58812,7,0,1,1,1,0
58813,7,0,1,1,1,0
58814,7,0,1,1,1,0
58815,7,0,1,1,1,0
58816,7,0,1,1,1,0
58817,7,0,1,1,1,0
58818,7,0,1,1,1,0
58819,7,0,1,1,1,0
58820,7,0,1,1,1,0
58821,7,0,1,1,1,0
58822,7,0,1,1,1,0
58823,7,0,1,1,1,0
58824,7,0,1,1,1,0
58825,7,0,1,1,1,0
58826,7,0,1,1,1,0
58827,7,0,1,1,1,0
58828,7,0,1,1,1,0
58829,7,0,1,1,1,0
58830,7,0,1,1,1,0
58831,7,0,1,1,1,0
58832,7,0,1,1,1,0
58833,7,0,1,1,1,0
58834,7,0,1,1,1,0
58835,7,0,1,1,1,0
58836,7,0,1,1,1,0
58837,7,0,1,1,1,0
58838,7,0,1,1,1,0
58839,7,0,1,1,1,0
58840,7,0,1,1,1,0
58841,7,0,1,1,1,0
58842,7,0,1,1,1,0
58843,7,0,1,1,1,0
58844,7,0,1,1,1,0
58845,7,0,1,1,1,0
58846,7,0,1,1,1,0
58847,7,0,1,1,1,0
58848,7,0,1,1,1,0
58849,7,0,1,1,1,0
58850,7,0,1,1,1,0
58851,7,0,1,1,1,0
58852,7,0,1,1,1,0
58853,7,0,1,1,1,0
58854,7,0,1,1,1,0
58855,7,0,1,1,1,0
58856,7,0,1,1,1,0
58857,7,0,1,1,1,0
58858,7,0,1,1,1,0
58859,7,0,1,1,1,0
58860,7,0,1,1,1,0
58861,7,0,1,1,1,0
58862,7,0,1,1,1,0
58863,7,0,1,1,1,0
58864,7,0,1,1,1,0
58865,7,0,1,1,1,0
58866,7,0,1,1,1,0
58867,7,0,1,1,1,0
58868,7,0,1,1,1,0
58869,7,0,1,1,1,0
58870,7,0,1,1,1,0
58871,7,0,1,1,1,0
58872,7,0,1,1,1,0
58873,7,0,1,1,1,0
58874,7,0,1,1,1,0
58875,7,0,1,1,1,0
58876,7,0,1,1,1,0
58877,7,0,1,1,1,0
58878,7,0,1,1,1,0
58879,7,0,1,1,1,0
58880,7,0,1,1,1,0
58881,7,0,1,1,1,0
58882,7,0,1,1,1,0
58883,7,0,1,1,1,0
58884,7,0,1,1,1,0
58885,7,0,1,1,1,0
58886,7,0,1,1,1,0
58887,7,0,1,1,1,0
58888,7,0,1,1,1,0
58889,7,0,1,1,1,0
58890,7,0,1,1,1,0
58891,7,0,1,1,1,0
58892,7,0,1,1,1,0
58893,7,0,1,1,1,0
58894,7,0,1,1,1,0
58895,7,0,1,1,1,0
58896,7,0,1,1,1,0
58897,7,0,1,1,1,0
58898,7,0,1,1,1,0
58899,7,0,1,1,1,0
58900,7,0,1,1,1,0
58901,7,0,1,1,1,0
58902,7,0,1,1,1,0
58903,7,0,1,1,1,0
58904,7,0,1,1,1,0
58905,7,0,1,1,1,0
58906,7,0,1,1,1,0
58907,7,0,1,1,1,0
58908,7,0,1,1,1,0
58909,7,0,1,1,1,0
58910,7,0,1,1,1,0
58911,7,0,1,1,1,0
58912,7,0,1,1,1,0
58913,7,0,1,1,1,0
58914,7,0,1,1,1,0
58915,7,0,1,1,1,0
58916,7,0,1,1,1,0
58917,7,0,1,1,1,0
58918,7,0,1,1,1,0
58919,7,0,1,1,1,0
58920,7,0,1,1,1,0
58921,7,0,1,1,1,0
58922,7,0,1,1,1,0
58923,7,0,1,1,1,0
58924,7,0,1,1,1,0
58925,7,0,1,1,1,0
58926,7,0,1,1,1,0
58927,7,0,1,1,1,0
58928,7,0,1,1,1,0
58929,7,0,1,1,1,0
58930,7,0,1,1,1,0
58931,7,0,1,1,1,0
58932,7,0,1,1,1,0
58933,7,0,1,1,1,0
58934,7,0,1,1,1,0
58935,7,0,1,1,1,0
58936,7,0,1,1,1,0
58937,7,0,1,1,1,0
58938,7,0,1,1,1,0
58939,7,0,1,1,1,0
58940,7,0,1,1,1,0
58941,7,0,1,1,1,0
58942,7,0,1,1,1,0
58943,7,0,1,1,1,0
58944,7,0,1,1,1,0
58945,7,0,1,1,1,0
58946,7,0,1,1,1,0
58947,7,0,1,1,1,0
58948,7,0,1,1,1,0
58949,7,0,1,1,1,0
58950,7,0,1,1,1,0
58951,7,0,1,1,1,0
58952,7,0,1,1,1,0
58953,7,0,1,1,1,0
58954,7,0,1,1,1,0
58955,7,0,1,1,1,0
58956,7,0,1,1,1,0
58957,7,0,1,1,1,0
58958,7,0,1,1,1,0
58959,7,0,1,1,1,0
58960,7,0,1,1,1,0
58961,7,0,1,1,1,0
58962,7,0,1,1,1,0
58963,7,0,1,1,1,0
58964,7,0,1,1,1,0
58965,7,0,1,1,1,0
58966,7,0,1,1,1,0
58967,7,0,1,1,1,0
58968,7,0,1,1,1,0
58969,7,0,1,1,1,0
58970,7,0,1,1,1,0
58971,7,0,1,1,1,0
58972,7,0,1,1,1,0
58973,7,0,1,1,1,0
58974,7,0,1,1,1,0
58975,7,0,1,1,1,0
58976,7,0,1,1,1,0
58977,7,0,1,1,1,0
58978,7,0,1,1,1,0
58979,7,0,1,1,1,0
58980,7,0,1,1,1,0
58981,7,0,1,1,1,0
58982,7,0,1,1,1,0
58983,7,0,1,1,1,0
58984,7,0,1,1,1,0
58985,7,0,1,1,1,0
58986,7,0,1,1,1,0
58987,7,0,1,1,1,0
58988,7,0,1,1,1,0
58989,7,0,1,1,1,0
58990,7,0,1,1,1,0
58991,7,0,1,1,1,0
58992,7,0,1,1,1,0
58993,7,0,1,1,1,0
58994,7,0,1,1,1,0
58995,7,0,1,1,1,0
58996,7,0,1,1,1,0
58997,7,0,1,1,1,0
58998,7,0,1,1,1,0
58999,7,0,1,1,1,0
59000,7,0,1,1,1,0
59001,7,0,1,1,1,0
59002,7,0,1,1,1,0
59003,7,0,1,1,1,0
59004,7,0,1,1,1,0
59005,7,0,1,1,1,0
59006,7,0,1,1,1,0
59007,7,0,1,1,1,0
59008,7,0,1,1,1,0
59009,7,0,1,1,1,0
59010,7,0,1,1,1,0
59011,7,0,1,1,1,0
59012,7,0,1,1,1,0
59013,7,0,1,1,1,0
59014,7,0,1,1,1,0
59015,7,0,1,1,1,0
59016,7,0,1,1,1,0
59017,7,0,1,1,1,0
59018,7,0,1,1,1,0
59019,7,0,1,1,1,0
59020,7,0,1,1,1,0
59021,7,0,1,1,1,0
59022,7,0,1,1,1,0
59023,7,0,1,1,1,0
59024,7,0,1,1,1,0
59025,7,0,1,1,1,0
59026,7,0,1,1,1,0
59027,7,0,1,1,1,0
59028,7,0,1,1,1,0
59029,7,0,1,1,1,0
59030,7,0,1,1,1,0
59031,7,0,1,1,1,0
59032,7,0,1,1,1,0
59033,7,0,1,1,1,0
59034,7,0,1,1,1,0
59035,7,0,1,1,1,0
59036,7,0,1,1,1,0
59037,7,0,1,1,1,0
59038,7,0,1,1,1,0
59039,7,0,1,1,1,0
59040,7,0,1,1,1,0
59041,7,0,1,1,1,0
59042,7,0,1,1,1,0
59043,7,0,1,1,1,0
59044,7,0,1,1,1,0
59045,7,0,1,1,1,0
59046,7,0,1,1,1,0
59047,7,0,1,1,1,0
59048,7,0,1,1,1,0
59049,7,0,1,1,1,0
59050,7,0,1,1,1,0
59051,7,0,1,1,1,0
59052,7,0,1,1,1,0
59053,7,0,1,1,1,0
59054,7,0,1,1,1,0
59055,7,0,1,1,1,0
59056,7,0,1,1,1,0
59057,7,0,1,1,1,0
59058,7,0,1,1,1,0
59059,7,0,1,1,1,0
59060,7,0,1,1,1,0
59061,7,0,1,1,1,0
59062,7,0,1,1,1,0
59063,7,0,1,1,1,0
59064,7,0,1,1,1,0
59065,7,0,1,1,1,0
59066,7,0,1,1,1,0
59067,7,0,1,1,1,0
59068,7,0,1,1,1,0
59069,7,0,1,1,1,0
59070,7,0,1,1,1,0
59071,7,0,1,1,1,0
59072,7,0,1,1,1,0
59073,7,0,1,1,1,0
59074,7,0,1,1,1,0
59075,7,0,1,1,1,0
59076,7,0,1,1,1,0
59077,7,0,1,1,1,0
59078,7,0,1,1,1,0
59079,7,0,1,1,1,0
59080,7,0,1,1,1,0
59081,7,0,1,1,1,0
59082,7,0,1,1,1,0
59083,7,0,1,1,1,0
59084,7,0,1,1,1,0
59085,7,0,1,1,1,0
59086,7,0,1,1,1,0
59087,7,0,1,1,1,0
59088,7,0,1,1,1,0
59089,7,0,1,1,1,0
59090,7,0,1,1,1,0
59091,7,0,1,1,1,0
59092,7,0,1,1,1,0
59093,7,0,1,1,1,0
59094,7,0,1,1,1,0
59095,7,0,1,1,1,0
59096,7,0,1,1,1,0
59097,7,0,1,1,1,0
59098,7,0,1,1,1,0
59099,7,0,1,1,1,0
59100,7,0,1,1,1,0
59101,7,0,1,1,1,0
59102,7,0,1,1,1,0
59103,7,0,1,1,1,0
59104,7,0,1,1,1,0
59105,7,0,1,1,1,0
59106,7,0,1,1,0,1
59107,7,0,1,1,0,0
59108,7,0,1,1,0,0
59109,7,0,1,1,0,0
59110,7,0,1,1,0,0
59111,7,0,1,1,0,0
59112,7,0,1,1,0,0
59113,7,0,1,1,0,0
59114,7,0,1,1,0,0
59115,7,0,1,1,0,0
59116,7,0,1,1,0,0
59117,7,0,1,1,0,0
59118,7,0,1,1,0,0
59119,7,0,1,1,0,0
59120,7,0,1,1,0,0
59121,7,0,1,1,0,0
59122,7,0,1,1,0,0
59123,7,0,1,1,0,0
59124,7,0,1,1,0,0
59125,7,0,1,1,0,0
59126,7,0,1,1,0,0
59127,7,0,1,1,0,0
59128,7,0,1,1,0,0
59129,7,0,1,1,0,0
59130,7,0,1,1,0,0
59131,7,0,1,1,0,0
59132,7,0,1,1,0,0
59133,7,0,1,1,0,0
59134,7,0,1,1,0,0
59135,7,0,1,1,0,0
59136,7,0,1,1,0,0
59137,7,0,1,1,0,0
59138,7,0,1,1,0,0
59139,7,0,1,1,0,0
59140,7,0,1,1,0,0
59141,7,0,1,1,0,0
59142,7,0,1,1,0,0
59143,7,0,1,1,0,0
59144,7,0,1,1,0,0
59145,7,0,1,1,0,0
59146,7,0,1,1,0,0
59147,7,0,1,1,0,0
59148,7,0,1,1,0,0
59149,7,0,1,1,0,0
59150,7,0,1,1,0,0
59151,7,0,1,1,0,0
59152,7,0,1,1,0,0
59153,7,0,1,1,0,0
59154,7,0,1,1,0,0
59155,7,0,1,1,0,0
59156,7,0,1,1,0,0
59157,7,0,1,1,0,0
59158,7,0,1,1,0,0
59159,7,0,1,1,0,0
59160,7,0,1,1,0,0
59161,7,0,1,1,0,0
59162,7,0,1,1,0,0
59163,7,0,1,1,0,0
59164,7,0,1,1,0,0
59165,7,0,1,1,0,0
59166,7,0,1,1,0,0
59167,7,0,1,1,0,0
59168,7,0,1,1,0,0
59169,7,0,1,1,0,0
59170,7,0,1,1,0,0
59171,7,0,1,1,0,0
59172,7,0,1,1,0,0
59173,7,0,1,1,0,0
59174,7,0,1,1,0,0
59175,7,0,1,1,0,0
59176,7,0,1,1,0,0
59177,7,0,1,1,0,0
59178,7,0,1,1,0,0
59179,7,0,1,1,0,0
59180,7,0,1,1,0,0
59181,7,0,1,1,0,0
59182,7,0,1,1,0,0
59183,7,0,1,1,0,0
59184,7,0,1,1,0,0
59185,7,0,1,1,0,0
59186,7,0,1,1,0,0
59187,7,0,1,1,0,0
59188,7,0,1,1,0,0
59189,7,0,1,1,0,0
59190,7,0,1,1,0,0
59191,7,0,1,1,0,0
59192,7,0,1,1,0,0
59193,7,0,1,1,0,0
59194,7,0,1,1,0,0
59195,7,0,1,1,0,0
59196,7,0,1,1,0,0
59197,7,0,1,1,0,0
59198,7,0,1,1,0,0
59199,7,0,1,1,0,0
59200,7,0,1,1,0,0
59201,7,0,1,1,0,0
59202,7,0,1,1,0,0
59203,7,0,1,1,0,0
59204,7,0,1,1,0,0
59205,7,0,1,1,0,0
59206,7,0,1,1,0,0
59207,7,0,1,1,0,0
59208,7,0,1,1,0,0
59209,7,0,1,1,0,0
59210,7,0,1,1,0,0
59211,7,0,1,1,0,0
59212,7,0,1,1,0,0
59213,7,0,1,1,0,0
59214,7,0,1,1,0,0
59215,7,0,1,1,0,0
59216,7,0,1,1,0,0
59217,7,0,1,1,0,0
59218,7,0,1,1,0,0
59219,7,0,1,1,0,0
59220,7,0,1,1,0,0
59221,7,0,1,1,0,0
59222,7,0,1,1,0,0
59223,7,0,1,1,0,0
59224,7,0,1,1,0,0
59225,7,0,1,1,0,0
59226,7,0,1,1,0,0
59227,7,0,1,1,0,0
59228,7,0,1,1,0,0
59229,7,0,1,1,0,0
59230,7,0,1,1,0,0
59231,7,0,1,1,0,0
59232,7,0,1,1,0,0
59233,7,0,1,1,0,0
59234,7,0,1,1,0,0
59235,7,0,1,1,0,0
59236,7,0,1,1,0,0
59237,7,0,1,1,0,0
59238,7,0,1,1,0,0
59239,7,0,1,1,0,0
59240,7,0,1,1,0,0
59241,7,0,1,1,0,0
59242,7,0,1,1,0,0
59243,7,0,1,1,0,0
59244,7,0,1,1,0,0
59245,7,0,1,1,0,0
59246,7,0,1,1,0,0
59247,7,0,1,1,0,0
59248,7,0,1,1,0,0
59249,7,0,1,1,0,0
59250,7,0,1,1,0,0
59251,7,0,1,1,0,0
59252,7,0,1,1,0,0
59253,7,0,1,1,0,0
59254,7,0,1,1,0,0
59255,7,0,1,1,0,0
59256,7,0,1,1,0,0
59257,7,0,1,1,0,0
59258,7,0,1,1,0,0
59259,7,0,1,1,0,0
59260,7,0,1,1,0,0
59261,7,0,1,1,0,0
59262,7,0,1,1,0,0
59263,7,0,1,1,0,0
59264,7,0,1,1,0,0
59265,7,0,1,1,0,0
59266,7,0,1,1,0,0
59267,7,0,1,1,0,0
59268,7,0,1,1,0,0
59269,7,0,1,1,0,0
59270,7,0,1,1,0,0
59271,7,0,1,1,0,0
59272,7,0,1,1,0,0
59273,7,0,1,1,0,0
59274,7,0,1,1,0,0
59275,7,0,1,1,0,0
59276,7,0,1,1,0,0
59277,7,0,1,1,0,0
59278,7,0,1,1,0,0
59279,7,0,1,1,0,0
59280,7,0,1,1,0,0
59281,7,0,1,1,0,0
59282,7,0,1,1,0,0
59283,7,0,1,1,0,0
59284,7,0,1,1,0,0
59285,7,0,1,1,0,0
59286,7,0,1,1,0,0
59287,7,0,1,1,0,0
59288,7,0,1,1,0,0
59289,7,0,1,1,0,0
59290,7,0,0,1,0,1
59291,7,0,0,1,0,0
59292,7,0,0,1,0,0
59293,7,0,0,1,0,0
59294,7,0,0,1,0,0
59295,7,0,0,1,0,0
59296,7,0,0,1,0,0
59297,7,0,0,1,0,0
59298,7,0,0,1,0,0
59299,7,0,0,1,0,0
59300,7,0,0,1,0,0
59301,7,0,0,1,0,0
59302,7,0,0,1,0,0
59303,7,0,0,1,0,0
59304,7,0,0,1,0,0
59305,7,0,0,1,0,0
59306,7,0,0,1,0,0
59307,7,0,0,1,0,0
59308,7,0,0,1,0,0
59309,7,0,0,1,0,0
59310,7,0,0,1,0,0
59311,7,0,0,1,0,0
59312,7,0,0,1,0,0
59313,7,0,0,1,0,0
59314,7,0,0,1,0,0
59315,7,0,0,1,0,0
59316,7,0,0,1,0,0
59317,7,0,0,1,0,0
59318,7,0,0,1,0,0
59319,7,0,0,1,0,0
59320,7,0,0,1,0,0
59321,7,0,0,1,0,0
59322,7,0,0,1,0,0
59323,7,0,0,1,0,0
59324,7,0,0,1,0,0
59325,7,0,0,1,0,0
59326,7,0,0,1,0,0
59327,7,0,0,1,0,0
59328,7,0,0,1,0,0
59329,7,0,0,1,0,0
59330,7,0,0,1,0,0
59331,7,0,0,1,0,0
59332,7,0,0,1,0,0
59333,7,0,0,1,0,0
59334,7,0,0,1,0,0
59335,7,0,0,1,0,0
59336,7,0,0,1,0,0
59337,7,0,0,1,0,0
59338,7,0,0,1,0,0
59339,7,0,0,1,0,0
59340,7,0,0,1,0,0
59341,7,0,0,1,0,0
59342,7,0,0,1,0,0
59343,7,0,0,1,0,0
59344,7,0,0,1,0,0
59345,7,0,0,1,0,0
59346,7,0,0,1,0,0
59347,7,0,0,1,0,0
59348,7,0,0,1,0,0
59349,7,0,0,1,0,0
59350,7,0,0,1,0,0
59351,7,0,0,1,0,0
59352,7,0,0,1,0,0
59353,7,0,0,1,0,0
59354,7,0,0,1,0,0
59355,7,0,0,1,0,0
59356,7,0,0,1,0,0
59357,7,0,0,1,0,0
59358,7,0,0,1,0,0
59359,7,0,0,1,0,0
59360,7,0,0,1,0,0
59361,7,0,0,1,0,0
59362,7,0,0,1,0,0
59363,7,0,0,1,0,0
59364,7,0,0,1,0,0
59365,7,0,0,1,0,0
59366,7,0,0,1,0,0
59367,7,0,0,1,0,0
59368,7,0,0,1,0,0
59369,7,0,0,1,0,0
59370,7,0,0,1,0,0
59371,7,0,0,1,0,0
59372,7,0,0,1,0,0
59373,7,0,0,1,0,0
59374,7,0,0,1,0,0
62773,8,1,1,1,1,0
62774,8,1,1,1,1,0
62775,8,1,1,1,1,0
62776,8,1,1,1,1,0
62777,8,1,1,1,1,0
62778,8,1,1,1,1,0
62779,8,1,1,1,1,0
62780,8,1,1,1,1,0
62781,8,1,1,1,1,0
62782,8,1,1,1,1,0
62783,8,1,1,1,1,0
62784,8,1,1,1,1,0
62785,8,1,1,1,1,0
62786,8,1,1,1,1,0
62787,8,1,1,1,1,0
62788,8,1,1,1,1,0
62789,8,1,1,1,1,0
62790,8,1,1,1,1,0
62791,8,1,1,1,1,0
62792,8,1,1,1,1,0
62793,8,1,1,1,1,0
62794,8,1,1,1,1,0
62795,8,1,1,1,1,0
62796,8,1,1,1,1,0
62797,8,1,1,1,1,0
62798,8,1,1,1,1,0
62799,8,1,1,1,1,0
62800,8,1,1,1,1,0
62801,8,1,1,1,1,0
62802,8,1,1,1,1,0
62803,8,1,1,1,1,0
62804,8,1,1,1,1,0
62805,8,1,1,1,1,0
62806,8,1,1,1,1,0
62807,8,1,1,1,1,0
62808,8,1,1,1,1,0
62809,8,1,1,1,1,0
62810,8,1,1,1,1,0
62811,8,1,1,1,1,0
62812,8,1,1,1,1,0
62813,8,1,1,1,1,0
62814,8,1,1,1,1,0
62815,8,1,1,1,1,0
62816,8,1,1,1,1,0
62817,8,1,1,1,1,0
62818,8,1,1,1,1,0
62819,8,1,1,1,1,0
62820,8,1,1,1,1,0
62821,8,1,1,1,1,0
62822,8,1,1,1,1,0
62823,8,1,1,1,1,0
62824,8,1,1,1,1,0
62825,8,1,1,1,1,0
62826,8,1,1,1,1,0
62827,8,1,1,1,1,0
62828,8,1,1,1,1,0
62829,8,1,1,1,1,0
62830,8,1,1,1,1,0
62831,8,1,1,1,1,0
62832,8,1,1,1,1,0
62833,8,1,1,1,1,0
62834,8,1,1,1,1,0
62835,8,1,1,1,1,0
62836,8,1,1,1,1,0
62837,8,1,1,1,1,0
62838,8,1,1,1,1,0
62839,8,1,1,1,1,0
62840,8,1,1,1,1,0
62841,8,1,1,1,1,0
62842,8,1,1,1,1,0
62843,8,1,1,1,1,0
62844,8,1,1,1,1,0
62845,8,1,1,1,1,0
62846,8,1,1,1,1,0
62847,8,1,1,1,1,0
62848,8,1,1,1,1,0
62849,8,1,1,1,1,0
62850,8,1,1,1,1,0
62851,8,1,1,1,1,0
62852,8,1,1,1,1,0
62853,8,1,1,1,1,0
62854,8,1,1,1,1,0
62855,8,1,1,1,1,0
62856,8,1,1,1,1,0
62857,8,1,1,1,1,0
62858,8,1,1,1,1,0
62859,8,1,1,1,1,0
62860,8,1,1,1,1,0
62861,8,1,1,1,1,0
62862,8,1,1,1,1,0
62863,8,1,1,1,1,0
62864,8,1,1,1,1,0
62865,8,1,1,1,1,0
62866,8,1,1,1,1,0
62867,8,1,1,1,1,0
62868,8,1,1,1,1,0
62869,8,1,1,1,1,0
62870,8,1,1,1,1,0
62871,8,1,1,1,1,0
62872,8,1,1,1,1,0
62873,8,1,1,1,1,0
62874,8,1,1,1,1,0
62875,8,1,1,1,1,0
62876,8,1,1,1,1,0
62877,8,1,1,1,1,0
62878,8,1,1,1,1,0
62879,8,1,1,1,1,0
62880,8,1,1,1,1,0
62881,8,1,1,1,1,0
62882,8,1,1,1,1,0
62883,8,1,1,1,1,0
62884,8,1,1,1,1,0
62885,8,1,1,1,1,0
62886,8,1,1,1,1,0
62887,8,1,1,1,1,0
62888,8,1,1,1,1,0
62889,8,1,1,1,1,0
62890,8,1,1,1,1,0
62891,8,1,1,1,1,0
62892,8,1,1,1,1,0
62893,8,1,1,1,1,0
62894,8,1,1,1,1,0
62895,8,1,1,1,1,0
62896,8,1,1,1,1,0
62897,8,1,1,1,1,0
62898,8,1,1,1,1,0
62899,8,1,1,1,1,0
62900,8,1,1,1,1,0
62901,8,1,1,1,1,0
62902,8,1,1,1,1,0
62903,8,1,1,1,1,0
62904,8,1,1,1,1,0
62905,8,1,1,1,0,1
62906,8,1,1,1,0,0
62907,8,1,1,1,0,0
62908,8,1,1,1,0,0
62909,8,1,1,1,0,0
62910,8,1,1,1,0,0
62911,8,1,1,1,0,0
62912,8,1,1,1,0,0
62913,8,1,1,1,0,0
62914,8,1,1,1,0,0
62915,8,1,1,1,0,0
62916,8,1,1,1,0,0
62917,8,1,1,1,0,0
62918,8,1,1,1,0,0
62919,8,1,1,1,0,0
62920,8,1,1,1,0,0
62921,8,1,1,1,0,0
62922,8,1,1,1,0,0
62923,8,1,1,1,0,0
62924,8,1,1,1,0,0
62925,8,1,1,1,0,0
62926,8,1,1,1,0,0
62927,8,1,1,1,0,0
62928,8,1,1,1,0,0
62929,8,1,1,1,0,0
62930,8,1,1,1,0,0
62931,8,1,1,1,0,0
62932,8,1,1,1,0,0
62933,8,1,1,1,0,0
62934,8,1,1,1,0,0
62935,8,1,1,1,0,0
62936,8,1,1,1,0,0
62937,8,1,1,1,0,0
62938,8,1,1,1,0,0
62939,8,1,1,1,0,0
62940,8,1,1,1,0,0
62941,8,1,1,1,0,0
62942,8,1,1,1,0,0
62943,8,1,1,1,0,0
62944,8,1,1,1,0,0
62945,8,1,1,1,0,0
