time_stamp_m,time_stamp_s,id,trial,H_headTop_x,H_headTop_y,H_headTop_z,H_neck_x,H_neck_y,H_neck_z,H_tailBase_x,H_tailBase_y,H_tailBase_z,H_lEar_x,H_lEar_y,H_lEar_z,H_lShoulder_x,H_lShoulder_y,H_lShoulder_z,H_lElbow_x,H_lElbow_y,H_lElbow_z,H_lWrist_x,H_lWrist_y,H_lWrist_z,H_lHip_x,H_lHip_y,H_lHip_z,H_rEar_x,H_rEar_y,H_rEar_z,H_rShoulder_x,H_rShoulder_y,H_rShoulder_z,H_rHip_x,H_rHip_y,H_rHip_z,s_1,s_2,s_3,s_4,b_1,b_2,b_3,b_4
16.61833333,997.1,49855,22,-47.56506348,-633.0557861,1706.486572,-104.3609619,-460.1882935,1844.549316,-294.6993408,-160.0495605,2260.222168,-153.31427,-567.8684082,1764.44519,-260.4429626,-497.0316772,1924.073486,-177.9865112,-492.6843262,2001.341431,-176.8873291,-492.5828857,2001.61145,-406.143158,-233.2910156,2255.966064,6.542663574,-554.6694946,1795.022705,42.88037109,-421.6832275,1918.192017,-138.7785645,-174.9532471,2277.413574,0,1,1,0,0,0,1,0
16.61866667,997.12,49856,22,-47.09161377,-633.2286377,1707.507813,-103.4981689,-454.3719482,1843.084473,-286.5924683,-155.0268555,2259.686279,-152.074585,-566.1596069,1765.491211,-257.9631348,-481.2250366,1920.890381,-185.954895,-480.2769775,2003.085815,-184.3776855,-480.2090454,2003.193604,-395.6923218,-223.572876,2251.526123,6.788757324,-550.5097046,1793.734863,41.25354004,-424.2766113,1920.112427,-144.3446655,-173.6351318,2276.581543,0,1,1,0,0,0,1,0
16.619,997.14,49857,22,-47.14013672,-635.2521973,1707.17688,-103.0244141,-455.8618164,1844.63501,-286.04422,-155.9312134,2261.165527,-153.2385254,-566.3531494,1765.701294,-256.9379883,-480.0704346,1921.529053,-182.9745483,-481.4940796,2004.875488,-181.4028931,-481.3832397,2005.018555,-395.5727234,-223.8076172,2249.990723,7.219482422,-550.7788696,1793.216309,42.30419922,-426.6626587,1922.641602,-143.6491699,-173.8634644,2277.821289,0,1,1,0,0,0,1,0
16.61933333,997.16,49858,22,-46.94329834,-633.5450439,1706.451172,-103.730957,-455.3843384,1843.16687,-286.5424194,-155.8582764,2262.532715,-152.3264771,-567.5906982,1766.224365,-256.6782227,-479.3484802,1921.740234,-185.5126953,-480.4381104,2003.268066,-183.8918457,-480.3390503,2003.414185,-396.2676392,-224.541626,2252.678223,7.403564453,-551.1851807,1793.673218,42.24725342,-426.1516113,1921.381714,-144.5618286,-175.8849487,2279.449219,0,1,1,0,0,0,1,0
16.61966667,997.18,49859,22,-49.40942383,-635.536438,1709.669678,-105.947998,-456.5050659,1846.30835,-285.3894653,-154.4852295,2259.588135,-154.8969727,-567.6693115,1767.65918,-265.0230713,-513.482666,1922.376465,-179.3912354,-486.0627136,2004.663818,-178.0097046,-485.989563,2004.739502,-395.2583313,-224.328186,2249.505371,5.602539063,-553.5563965,1796.631348,44.42578125,-423.7814941,1922.992798,-141.7475586,-173.7316895,2274.62207,0,1,1,0,0,0,1,0
16.62,997.2,49860,22,-47.6116333,-632.6500244,1706.650146,-103.3093262,-454.4711304,1843.241577,-287.5707397,-155.2575684,2261.846191,-153.6890869,-566.3313599,1765.907471,-258.4921265,-480.973999,1921.485352,-185.31604,-478.9129028,2005.046387,-183.7265625,-478.704071,2004.952881,-396.3678894,-224.1657715,2251.827637,6.712646484,-550.6147461,1792.807739,40.89593506,-425.5240479,1919.648193,-144.7261963,-177.2346191,2283.710938,0,1,1,0,0,0,1,0
16.62033333,997.22,49861,22,-50.88537598,-635.3666992,1708.496338,-107.4335938,-457.0327759,1845.491455,-284.3778381,-155.1893921,2258.986816,-155.0879517,-568.9238892,1767.535156,-263.1540527,-516.7504272,1923.727051,-181.2703857,-485.630188,2003.272705,-179.6934814,-485.6252747,2003.192749,-394.09021,-223.7802734,2249.430908,5.80480957,-554.2401733,1796.481689,43.67327881,-421.9816895,1919.536621,-139.7356567,-174.8677979,2272.746338,0,1,1,0,0,0,1,0
16.62066667,997.24,49862,22,-49.55126953,-637.1503906,1710.24707,-107.8920898,-457.1848145,1844.792114,-285.1181335,-154.5264282,2256.403809,-155.6604004,-567.9257813,1767.847656,-264.7864685,-514.0276489,1922.83252,-180.8690186,-486.4598999,2003.335205,-179.364563,-486.383728,2003.372192,-393.815918,-224.1399536,2248.379883,5.148071289,-553.0946655,1796.38562,43.07763672,-423.9519653,1920.66748,-139.4425049,-174.9458008,2274.512207,0,1,1,0,0,0,1,0
16.621,997.26,49863,22,-50.28039551,-635.4230957,1708.71936,-107.5693359,-456.40979,1845.181396,-285.0822449,-154.9189453,2259.260498,-155.65271,-567.8049927,1766.969971,-265.348877,-512.0671387,1922.696655,-182.2442627,-483.0425415,2003.903442,-180.723877,-482.9594116,2003.816895,-393.5554504,-223.8424072,2250.45166,4.613037109,-553.3835449,1796.506104,43.29718018,-423.3134766,1922.36084,-140.4998169,-177.2473145,2274.789795,0,1,1,0,0,0,1,0
16.62133333,997.28,49864,22,-51.15765381,-635.3863525,1707.906738,-107.1934814,-459.7319641,1845.904419,-284.921814,-155.8782349,2260.429199,-155.965332,-568.5299072,1766.868896,-262.6390991,-513.8577271,1924.398071,-183.524231,-486.7775879,2003.171875,-181.9865723,-486.8647156,2003.16748,-394.3804626,-224.5142822,2250.071777,5.177429199,-553.831604,1795.691162,43.08007813,-425.425354,1920.661621,-143.9072876,-173.9525757,2274.588135,0,1,1,0,0,0,1,0
16.62166667,997.3,49865,22,-50.07098389,-635.8417969,1709.056274,-106.5768433,-457.1208496,1846.175781,-283.9471436,-155.7703857,2263.583008,-154.8956909,-568.404541,1767.898926,-262.2344971,-516.4517212,1925.128174,-183.0559692,-485.4116821,2003.74707,-181.4787598,-485.2770386,2003.54541,-393.4337463,-224.161377,2250.963623,5.362915039,-553.4815674,1796.145508,44.15246582,-424.1794434,1920.928223,-142.6881104,-174.7867432,2276.734375,0,1,1,0,0,0,1,0
16.622,997.32,49866,22,-47.60650635,-633.9852295,1707.260986,-103.1676025,-455.7890015,1845.151978,-285.8045044,-155.6094971,2262.075928,-153.5806885,-566.8339233,1767.375244,-254.2908936,-493.6743774,1925.171387,-182.0169678,-476.5629883,2003.418579,-180.8078613,-476.5397949,2003.391357,-395.2498779,-222.581665,2252.503906,6.04498291,-551.4077148,1793.583496,41.68829346,-429.0126343,1921.865356,-143.3625488,-176.2011719,2278.916016,0,1,1,0,0,0,1,0
16.62233333,997.34,49867,22,-47.91003418,-639.1159668,1711.214111,-106.7496948,-457.3753967,1845.520874,-283.6589661,-155.3905029,2258.396973,-154.5685425,-569.8953857,1767.771973,-266.881012,-504.5578308,1920.285034,-178.9299927,-484.9884033,2000.480347,-177.4830322,-484.9920959,2000.539063,-394.5245972,-223.9799805,2250.26709,6.61706543,-554.5010986,1796.810303,44.77709961,-427.5859375,1923.237305,-140.078064,-173.5933228,2272.164551,0,1,1,0,0,0,1,0
16.62266667,997.36,49868,22,-48.40539551,-637.3173218,1710.28125,-106.2693481,-461.1107178,1852.658569,-290.309967,-163.0286255,2271.369873,-154.322937,-569.8626099,1768.059692,-263.5511475,-501.6143494,1925.543945,-184.4102173,-495.1469116,2011.862793,-182.9417725,-494.8636169,2012.110474,-401.6744995,-229.1517334,2257.595459,4.156982422,-556.3503418,1800.258057,42.91821289,-425.260498,1921.313965,-137.1067505,-180.1977539,2284.0896,0,1,1,0,0,0,1,0
16.623,997.38,49869,22,-46.56732178,-634.1838989,1707.345703,-103.7713623,-456.603241,1844.158447,-286.1963806,-156.550293,2260.744873,-153.3311768,-567.2716064,1766.515869,-256.7071533,-485.5939941,1921.597778,-184.9691772,-478.4387817,2005.908081,-183.4644775,-478.4225464,2005.961426,-394.8408813,-223.6101685,2249.25415,6.744506836,-551.1573486,1792.88562,41.16827393,-429.0673218,1920.363281,-144.2055664,-177.0394287,2278.870117,0,1,1,0,0,0,1,0
16.62333333,997.4,49870,22,-47.33520508,-636.5336914,1707.772339,-105.4281616,-459.4590149,1843.575195,-294.008606,-161.1914063,2263.815674,-153.8660278,-568.9085693,1765.111572,-258.4299927,-499.8104248,1922.083252,-180.6470947,-490.3619995,2004.370972,-179.3049316,-490.3436279,2004.700195,-406.2490234,-233.2647705,2256.301514,5.753112793,-555.3609009,1795.045654,42.08312988,-425.7261353,1918.148193,-139.3195801,-176.9481201,2278.529541,0,1,1,0,0,0,1,0
16.62366667,997.42,49871,22,-46.8215332,-635.3302002,1707.921265,-104.387207,-460.3520508,1845.659912,-295.4615784,-160.1276245,2260.48877,-154.0701294,-568.0314331,1765.578491,-259.37677,-503.4918213,1923.141357,-181.9194946,-492.3758545,2005.598389,-180.68573,-492.2570801,2005.804688,-407.6534119,-232.9992676,2255.520996,5.616943359,-554.3257446,1794.454834,43.3862915,-424.6813354,1919.701538,-139.9663696,-176.0665283,2280.020996,0,1,1,0,0,0,1,0
16.624,997.44,49872,22,-46.9385376,-634.0219727,1707.028564,-104.6951904,-460.4525146,1845.252075,-292.647583,-163.5432129,2263.900879,-153.5499268,-568.3624878,1765.405518,-259.2797546,-495.8322144,1921.722168,-182.9422607,-492.7003479,2003.174072,-181.6428833,-492.4526367,2003.230713,-404.2215576,-232.1715088,2253.44751,6.019287109,-554.8247681,1795.014648,43.37548828,-424.8995361,1920.671631,-135.2584839,-179.0452881,2282.515625,0,1,1,0,0,0,1,0
16.62433333,997.46,49873,22,-47.54705811,-635.2260742,1707.870605,-105.8864746,-459.8390503,1844.865479,-294.0835266,-162.6585083,2264.721924,-154.6188965,-566.9265747,1765.765381,-257.4411926,-505.0995178,1923.708252,-180.1172485,-490.8616028,2003.140503,-178.9135742,-490.8172913,2003.38208,-406.0661316,-233.3700562,2255.138672,6.194213867,-554.2915649,1794.489014,42.55932617,-426.8013916,1918.619385,-142.5788574,-178.0463867,2284.124023,0,1,1,0,0,0,1,0
16.62466667,997.48,49874,22,-46.69018555,-634.1378174,1708.113159,-103.8265381,-456.8034363,1844.855957,-286.2172241,-155.6973877,2260.23291,-153.9090576,-566.9124146,1767.411987,-262.0878296,-476.363678,1918.357178,-186.5443115,-481.1589355,2003.381714,-184.9595337,-481.2762451,2003.503418,-395.4121094,-223.9501343,2251.572754,6.645507813,-551.5907593,1794.080322,41.83587646,-428.4073486,1921.668213,-145.4238281,-177.4453735,2276.746338,0,1,1,0,0,0,1,0
16.625,997.5,49875,22,-47.05932617,-634.3516846,1708.06543,-104.5613403,-455.7322388,1844.158691,-287.0549316,-156.2938232,2259.130371,-153.8532715,-567.3432007,1766.330444,-259.0794067,-480.7589722,1919.476318,-186.0371094,-479.1149292,2004.47168,-184.4914551,-479.1689758,2004.609009,-396.1493835,-224.0446777,2249.224609,6.670410156,-552.2693481,1793.846436,41.78149414,-429.402771,1922.60376,-144.2995605,-176.2686768,2278.197266,0,1,1,0,0,0,1,0
16.62533333,997.52,49876,22,-47.83325195,-633.0285034,1705.941284,-104.8568726,-460.1452026,1845.557251,-292.8303528,-159.6595459,2260.835693,-154.0604248,-567.25354,1764.804932,-259.3535767,-510.9924927,1926.466797,-181.5040283,-492.4625854,2004.768799,-180.3255615,-492.3388672,2004.895508,-406.5359192,-231.9493408,2254.881348,6.420776367,-554.2832031,1794.595703,42.23522949,-424.3395996,1919.872681,-140.378479,-175.2084961,2277.971436,0,1,1,0,0,0,1,0
16.62566667,997.54,49877,22,-46.26025391,-634.788208,1708.455688,-106.5283813,-460.0506592,1845.40625,-295.5254822,-162.361084,2260.889648,-154.517334,-567.2171631,1765.335938,-261.6801147,-505.7228394,1921.642578,-185.4559937,-495.5252991,2004.676514,-183.9980469,-495.3464355,2004.792725,-407.9978638,-234.6178589,2254.414551,5.804077148,-553.701416,1795.175293,41.9901123,-426.5325317,1919.873291,-141.8259888,-176.4493408,2280.183105,0,1,1,0,0,0,1,0
16.626,997.56,49878,22,-46.10510254,-635.1286621,1709.879517,-105.1929932,-455.1060486,1843.703613,-286.5195313,-156.2606201,2262.002686,-153.2727051,-567.1470337,1766.640625,-259.4615173,-479.5614014,1922.712646,-187.3447266,-481.5297241,2002.277832,-185.777771,-481.6361694,2002.545654,-395.8441772,-224.2822266,2252.378662,6.444091797,-551.1195679,1794.515137,42.26989746,-427.3031006,1922.1875,-145.4754639,-178.5652466,2280.792969,0,1,1,0,0,0,1,0
16.62633333,997.58,49879,22,-47.7668457,-636.5389404,1711.268066,-107.2717285,-460.8961182,1850.936523,-290.5897217,-162.3990479,2267.559814,-155.0887451,-568.4996338,1768.110352,-264.1346436,-500.7058105,1924.484009,-183.9274902,-490.9464722,2011.03125,-182.4202881,-490.7832947,2011.209961,-402.1438599,-228.2093506,2257.506836,4.125915527,-555.5033569,1799.798584,42.68292236,-425.2386475,1920.61377,-136.0443726,-178.8967285,2280.427246,0,1,1,0,0,0,1,0
16.62666667,997.6,49880,22,-47.95996094,-636.3673096,1713.324341,-105.081604,-454.668396,1847.984863,-288.0234375,-157.0214844,2267.831787,-153.6279907,-566.8619995,1768.357422,-263.9121094,-486.1025391,1922.737549,-188.5153198,-480.823761,2011.463501,-186.7279053,-480.7323914,2011.640137,-397.4181519,-224.3609619,2256.564453,4.56628418,-552.7928467,1799.239136,41.40155029,-425.7241821,1920.445068,-143.1818848,-174.9793701,2279.397461,0,1,1,0,0,0,1,0
16.627,997.62,49881,22,-47.171875,-633.3839111,1707.109985,-105.5064697,-454.6221008,1843.671387,-285.5291748,-154.1195068,2258.755371,-153.6653442,-568.2077026,1765.264893,-259.2441711,-484.4893494,1923.372192,-189.8648682,-481.5506592,1998.087891,-188.1785278,-481.5261841,1998.40686,-394.5747375,-222.3370972,2249.172363,6.143432617,-550.649292,1793.856201,41.32867432,-424.5062256,1921.869873,-141.0418091,-174.2962646,2277.049316,0,1,1,0,0,0,1,0
16.62733333,997.64,49882,22,-46.48773193,-634.1387939,1711.322876,-107.1450195,-453.6557007,1847.352539,-287.0715332,-156.692749,2267.488037,-153.4890137,-565.3103027,1767.751709,-263.7660828,-481.710907,1921.111816,-190.2434082,-483.7909546,2011.324463,-188.395752,-483.717041,2011.422241,-396.374939,-224.203064,2257.750244,5.07800293,-551.336792,1798.847412,41.87341309,-424.3571167,1922.076782,-142.3053589,-176.5023804,2279.54834,0,1,1,0,0,0,1,0
16.62766667,997.66,49883,22,-47.94891357,-635.2172852,1712.142578,-106.1502686,-454.0915527,1846.799316,-289.7438049,-156.4812622,2267.950195,-154.4428101,-565.4750977,1768.512939,-261.7553711,-485.4580688,1919.91333,-186.8536377,-478.9152832,2011.558472,-185.1543579,-478.8687439,2011.782104,-398.1805115,-224.7460938,2255.245361,4.08581543,-552.116272,1798.582031,40.75201416,-423.6610107,1921.071045,-144.9074707,-175.7199707,2281.924805,0,1,1,0,0,0,1,0
16.628,997.68,49884,22,-47.73327637,-633.7593994,1711.615967,-106.4986572,-452.6766052,1846.267944,-287.7597656,-157.3762207,2269.602295,-154.0527954,-565.5391846,1768.040649,-264.1102905,-476.3197021,1919.624756,-188.5064087,-481.2717896,2011.060547,-186.8121338,-481.2221069,2011.205078,-398.3361816,-224.7154541,2257.208496,4.837280273,-550.104126,1797.333496,40.90600586,-422.8565063,1921.180176,-141.0247803,-177.6815796,2280.098389,0,1,1,0,0,0,1,0
16.62833333,997.7,49885,22,-48.74401855,-633.0136719,1710.380615,-106.4314575,-454.6106567,1848.4021,-291.121521,-157.5023193,2269.583008,-154.5351563,-565.0686646,1767.702026,-264.1498413,-485.602478,1922.062744,-189.8201294,-481.6015015,2010.781616,-188.1018066,-481.6126099,2011.089966,-398.006134,-225.2893066,2256.830078,4.922668457,-551.3500366,1798.004883,41.40234375,-423.4093628,1920.069092,-146.2717896,-176.4632568,2283.18457,0,1,1,0,0,0,1,0
16.62866667,997.72,49886,22,-49.68029785,-630.2987671,1706.026611,-103.4637451,-456.5185242,1844.911621,-287.7473755,-155.9077148,2262.309082,-155.0814209,-565.4451904,1764.273193,-258.6249084,-490.4859619,1920.300781,-186.4724731,-481.4802246,2003.485352,-184.9696045,-481.6745605,2003.76709,-397.431488,-225.1702881,2252.690674,6.209716797,-549.8685303,1792.444458,42.10437012,-424.3652344,1919.688477,-145.0152588,-176.0114746,2279.853027,0,1,1,0,0,0,1,0
16.629,997.74,49887,22,-50.49328613,-634.1022949,1710.099976,-106.5107422,-452.8657532,1847.672241,-288.1233215,-157.1224976,2268.818359,-155.6691895,-562.7298584,1768.05249,-263.8502197,-486.0014343,1921.619141,-186.762207,-478.8155518,2013.035889,-184.9782715,-478.7219238,2013.1604,-397.8157959,-226.1890869,2259.004395,3.469726563,-551.690918,1797.847534,41.65661621,-423.1611328,1920.098999,-140.8031006,-175.4029541,2279.870117,0,1,1,0,0,0,1,0
16.62933333,997.76,49888,22,-48.93292236,-629.9951782,1704.827881,-106.8693237,-453.2896423,1842.087769,-286.8174438,-154.3448486,2265.066895,-155.7393188,-563.5195923,1763.609497,-262.2670593,-495.2824707,1920.476563,-188.2116699,-481.6445923,2005.823486,-186.8530273,-481.8907471,2006.069092,-396.696106,-223.4157715,2254.656006,5.572814941,-548.8001099,1792.157715,41.33203125,-423.7729492,1918.363892,-143.6854248,-174.7109375,2281.90625,0,1,1,0,0,0,1,0
16.62966667,997.78,49889,22,-49.53015137,-628.9777832,1704.574951,-104.4588013,-455.5682373,1844.394653,-286.8410645,-154.7614746,2264.705322,-154.8499146,-563.3981934,1764.654907,-261.3401489,-500.7729492,1919.36084,-183.6445923,-479.7211914,2005.312622,-182.4487305,-479.7806396,2005.481934,-395.4934082,-222.5670776,2254.262695,6.260192871,-549.2106934,1792.588135,41.35015869,-424.5109863,1921.595215,-145.3051147,-177.4325562,2284.649414,0,1,1,0,0,0,1,0
16.63,997.8,49890,22,-46.95288086,-627.9067383,1704.828979,-106.1782227,-462.1507263,1844.880737,-293.6314087,-160.4699097,2261.887451,-155.6829834,-564.4400635,1765.841064,-263.7473145,-494.5484619,1918.016113,-175.0704956,-493.2253418,2007.807983,-174.0349121,-493.2297363,2007.653076,-406.3210144,-229.0411377,2254.330322,6.377685547,-551.6469727,1794.746948,41.28808594,-421.6096191,1918.522949,-139.9174805,-173.0643311,2276.157227,0,1,1,0,0,0,1,0
16.63033333,997.82,49891,22,-48.33447266,-629.3446045,1703.258179,-105.7798462,-453.8169861,1843.750732,-288.3235168,-152.2524414,2257.93042,-154.274231,-564.9180298,1764.126465,-262.034668,-483.9402466,1919.48999,-184.8511963,-483.0596313,2004.906006,-183.6264038,-483.1802368,2004.984131,-395.7676392,-221.4307251,2249.214844,5.989135742,-548.8557739,1792.706543,41.50006104,-425.2197266,1921.247559,-145.1091309,-173.8297119,2277.049316,0,1,1,0,0,0,1,0
16.63066667,997.84,49892,22,-49.90063477,-628.9876709,1703.370483,-106.109375,-454.6010437,1843.466309,-287.2346802,-154.0760498,2256.794678,-155.3013306,-563.3255615,1763.751953,-260.3175354,-512.1361084,1925.827148,-182.8095093,-480.4655151,2005.939819,-181.6300049,-480.5475464,2006.019897,-395.4151611,-222.4151001,2248.954834,6.299072266,-547.8884888,1791.45874,41.74261475,-423.831665,1920.614868,-143.6102295,-177.1916504,2278.383057,0,1,1,0,0,0,1,0
16.631,997.86,49893,22,-49.12579346,-629.4482422,1704.073975,-105.7971191,-454.6723633,1845.165283,-289.7865295,-156.2659912,2262.911133,-154.0004883,-564.0543213,1764.921387,-257.6699219,-502.6581726,1922.594604,-184.5618896,-478.802124,2005.470947,-183.4000244,-478.8575745,2005.490601,-396.7950439,-224.0713501,2252.123535,6.299133301,-548.5794678,1793.028076,42.64318848,-423.0335083,1921.542236,-147.821228,-176.8286133,2285.331543,0,1,1,0,0,0,1,0
16.63133333,997.88,49894,22,-49.10968018,-629.3121948,1703.736084,-107.2315063,-453.9156494,1844.756836,-286.6382141,-152.0057373,2257.878418,-154.7390137,-563.8031006,1765.717285,-261.7746582,-518.2962036,1925.130737,-190.4265137,-486.8675232,2006.018188,-188.7650146,-486.5615845,2006.012939,-394.6277466,-220.4053955,2249.503418,5.942565918,-548.7450562,1792.159058,42.09283447,-421.9358521,1920.050903,-141.265625,-176.7028809,2273.970703,0,1,1,0,0,0,1,0
16.63166667,997.9,49895,22,-49.46154785,-628.7235107,1704.423828,-106.130249,-453.1383667,1844.026855,-288.2192383,-153.6786499,2259.72876,-155.208252,-562.84021,1766.624512,-261.6873779,-486.6609802,1921.143311,-187.4422607,-483.6206665,2004.978271,-185.8916016,-483.5147705,2004.912842,-396.5011597,-220.8314209,2249.265625,5.596130371,-548.2909546,1792.561279,40.15258789,-421.4137573,1919.547241,-146.7653198,-174.6309814,2280.841553,0,1,1,0,0,0,1,0
16.632,997.92,49896,22,-49.67303467,-629.9744263,1704.413574,-105.6500854,-454.2985535,1844.231323,-287.6553345,-157.7648926,2263.43457,-154.928833,-564.0266724,1766.29834,-258.2537842,-508.0966797,1925.78418,-188.7294312,-480.8827209,2003.819702,-187.1181641,-480.9284973,2003.811279,-398.1525879,-225.0792236,2254.441895,5.579406738,-548.1292725,1791.671509,41.10131836,-422.335083,1918.735474,-145.088562,-175.9837646,2281.902344,0,1,1,0,0,0,1,0
16.63233333,997.94,49897,22,-49.41162109,-632.0046387,1709.250244,-107.5061646,-453.3287964,1848.691284,-291.4280396,-153.7764893,2264.540039,-154.416687,-564.1975098,1768.742676,-265.5553589,-490.3291016,1922.207397,-188.2416382,-482.7856445,2012.080811,-186.5930176,-482.7417603,2012.39917,-399.0349121,-224.2302246,2251.553711,4.24420166,-550.147522,1798.061157,41.10144043,-423.0037842,1920.810669,-144.0338135,-174.7030029,2280.888916,0,1,1,0,0,0,1,0
16.63266667,997.96,49898,22,-51.49267578,-630.6379395,1704.306152,-105.4762573,-454.4622803,1845.64502,-290.4096069,-152.8863525,2258.945068,-155.0340576,-563.0871582,1766.296753,-260.3469238,-492.1619873,1918.651245,-186.5478516,-485.717041,2002.392822,-184.9787598,-485.6633911,2002.514038,-397.3113708,-222.4362793,2251.834961,5.556884766,-549.6364746,1792.575439,41.44958496,-422.8577271,1921.798828,-148.4682617,-173.8502808,2278.959961,0,1,1,0,0,0,1,0
16.633,997.98,49899,22,-49.08129883,-631.4742432,1705.485718,-105.9240723,-452.5229797,1843.248779,-289.5072937,-154.9246826,2260.653076,-154.2214355,-565.5715332,1765.830444,-260.6809692,-487.8861084,1918.72998,-187.3712158,-482.5178528,2003.387451,-185.8048096,-482.5856018,2003.476074,-397.5605774,-225.0379028,2251.621582,5.120239258,-547.9864502,1791.750732,41.52532959,-422.1496582,1918.786133,-147.3546143,-177.7922363,2281.388916,0,1,1,0,0,0,1,0
16.63333333,998,49900,22,-49.01928711,-629.7145386,1704.678711,-105.3127441,-453.9708252,1843.969849,-287.2003784,-152.9449463,2257.635986,-154.1337891,-565.4974976,1767.053955,-258.786499,-487.0997925,1921.348022,-187.034729,-481.9663391,2004.644775,-185.5856323,-481.995636,2004.74353,-396.3517761,-222.3950806,2250.901855,5.993896484,-548.3010864,1792.321655,41.65338135,-422.4877319,1919.368896,-143.2554321,-173.1604004,2274.202881,0,1,1,0,0,0,1,0
16.63366667,998.02,49901,22,-49.66558838,-629.6946411,1704.447266,-105.5714722,-453.7924194,1843.579834,-287.637207,-152.8308716,2254.052246,-154.026001,-564.0556641,1765.987427,-261.81427,-489.6809692,1920.10791,-186.3604736,-482.2197876,2001.751953,-184.8688354,-482.2070923,2002.087402,-396.5113831,-222.6367798,2247.581543,6.300170898,-549.0063477,1792.112793,41.39672852,-423.1114502,1918.908691,-141.4577026,-173.8934326,2273.990479,0,1,1,0,0,0,1,0
16.634,998.04,49902,22,-49.24401855,-632.4039307,1709.415527,-105.9216919,-452.2713623,1846.851074,-287.5917664,-155.7178955,2269.5,-154.2562866,-563.3825684,1768.917358,-264.0923767,-477.4057007,1919.445313,-189.4725342,-482.085022,2012.813354,-187.6690063,-481.9671631,2012.957764,-397.6498108,-223.0494995,2257.59375,4.482788086,-549.2940674,1796.648926,42.65692139,-421.3762207,1920.481812,-139.696167,-176.2425537,2279.835449,0,1,1,0,0,0,1,0
16.63433333,998.06,49903,22,-48.83227539,-629.7879639,1705.510498,-104.4688721,-454.5209961,1843.360107,-285.8754272,-153.7797852,2258.162842,-153.4425049,-564.7435303,1766.786011,-260.7262268,-482.3575439,1918.473511,-186.6543579,-480.5450439,2003.437988,-185.1964111,-480.4432983,2003.578369,-395.862915,-222.7785645,2249.624268,6.442993164,-548.8774414,1792.053223,42.35083008,-423.2901611,1917.283936,-142.5773926,-174.5166016,2276.029297,0,1,1,0,0,0,1,0
16.63466667,998.08,49904,22,-49.36437988,-632.0023804,1708.995605,-104.8912964,-453.8745728,1848.424805,-287.4844971,-155.6931763,2267.979492,-153.5630493,-564.0140991,1769.404175,-262.1097107,-483.1882324,1920.354858,-189.9819336,-482.1228027,2015.374756,-188.2270508,-482.07547,2015.650635,-398.1144409,-224.1721191,2257.506104,5.572021484,-550.7151489,1798.015137,43.07800293,-421.7153931,1923.684082,-141.3095093,-176.3005981,2280.654297,0,1,1,0,0,0,1,0
16.635,998.1,49905,22,-48.86090088,-633.157959,1709.328979,-105.6896973,-454.2044983,1849.788452,-290.0726318,-156.6405029,2267.999268,-153.8010254,-563.4550781,1768.828003,-262.0063477,-483.9963379,1923.348022,-187.2025146,-480.9783936,2015.231445,-185.6674805,-481.1107483,2015.481201,-398.2543335,-226.1882324,2254.823486,5.059814453,-549.7410889,1797.343018,42.36773682,-420.4324951,1921.034424,-143.2302856,-176.6095581,2281.675781,0,1,1,0,0,0,1,0
16.63533333,998.12,49906,22,-48.7164917,-631.6072388,1705.518188,-104.0043335,-453.389801,1844.74585,-286.4398804,-156.2727051,2259.790039,-152.7510986,-564.2904053,1766.950317,-257.9035645,-486.8400879,1920.65918,-189.06427,-480.7095337,2002.543335,-187.3138428,-480.6691895,2002.72583,-395.6893921,-224.0859985,2249.267578,6.872253418,-549.682251,1791.858398,42.60400391,-422.8904419,1919.970581,-143.8924561,-176.4643555,2277.601563,0,1,1,0,0,0,1,0
16.63566667,998.14,49907,22,-48.88330078,-632.6080322,1708.966797,-105.9868774,-453.2068481,1847.695313,-287.1034546,-156.828064,2267.493164,-153.5411377,-563.7891235,1769.200439,-262.8482056,-477.2351685,1919.537842,-191.6824341,-482.3970032,2013.157593,-189.706543,-482.2108765,2013.252441,-398.1200867,-226.4139404,2257.943359,5.55847168,-550.4163818,1797.123291,42.02539063,-422.6296387,1921.354492,-140.0064087,-178.1550293,2280.886963,0,1,1,0,0,0,1,0
16.636,998.16,49908,22,-47.8626709,-631.4801025,1706.200439,-104.4271851,-453.866333,1844.048096,-287.243103,-153.5500488,2260.938477,-152.8171387,-564.6869507,1767.887695,-257.6835632,-479.6324463,1921.281982,-186.0843506,-478.9425049,2005.092041,-184.4365234,-479.0256958,2005.152466,-394.8357544,-221.024292,2252.241211,6.766784668,-549.1173096,1791.859375,42.3079834,-423.2175903,1919.390381,-143.5187988,-176.0420532,2279.991943,0,1,1,0,0,0,1,0
16.63633333,998.18,49909,22,-47.74273682,-631.428894,1705.88916,-104.1991577,-454.0472412,1844.695435,-287.6838989,-156.4925537,2261.033691,-152.0615234,-565.0360718,1767.489502,-257.6938477,-482.2276611,1922.273926,-185.1921387,-478.7684326,2002.791992,-183.6803589,-478.6993713,2003.008057,-397.197937,-225.9061279,2252.124268,7.689086914,-550.3082886,1792.247559,41.58770752,-422.8029785,1919.637451,-145.0137939,-176.8393555,2280.110352,0,1,1,0,0,0,1,0
